giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-04-24,EUREN,dip,5.7,0.158,5.54,57357.0,2026-04-24,5.7062,hedef,2.97,1702.0,3.79,
2026-04-24,HOROZ,kirilim,18.1,1.026,75.2,57357.0,2026-04-24,72.944,stop,-3.03,-1740.0,0.0,
2026-04-27,ADESE,dip,5.2,0.18,1.13,114677.0,2026-04-27,1.0961,stop,-3.03,-3478.0,1.77,
2026-04-28,EUPWR,kirilim,6.0,1.163,49.08,37066.0,2026-04-29,50.5524,hedef,2.97,1100.0,7.38,
2026-04-28,KRDMB,kirilim,5.1,1.078,82.85,37066.0,2026-04-29,85.3355,hedef,2.97,1100.0,5.13,
2026-04-28,OZSUB,kirilim,21.0,1.132,27.54,37066.0,2026-04-28,26.7138,stop,-3.03,-1124.0,0.51,
2026-04-30,HOROZ,kirilim,6.1,1.136,94.5,56137.0,2026-04-30,91.665,stop,-3.03,-1703.0,0.16,
2026-04-30,MANAS,kirilim,6.2,1.063,30.16,56137.0,2026-05-04,31.0648,hedef,2.97,1666.0,3.51,
2026-05-04,ALGYO,kirilim,7.0,1.061,6.62,18145.0,2026-05-04,6.4214,stop,-3.03,-550.0,0.0,
2026-05-04,DGATE,kirilim,5.4,0.969,91.65,18145.0,2026-05-04,94.3995,hedef,2.97,538.0,3.27,
2026-05-04,LKMNH,dip,13.8,0.136,14.94,18145.0,2026-05-06,15.3882,hedef,2.97,538.0,3.35,
2026-05-05,ACSEL,kirilim,11.8,1.15,145.9,23520.0,2026-05-05,141.523,stop,-3.03,-713.0,0.0,
2026-05-05,CELHA,kirilim,5.1,1.134,15.57,23520.0,2026-05-05,15.1029,stop,-3.03,-713.0,1.48,
2026-05-05,LINK,dip,13.3,0.096,6.23,23520.0,2026-05-05,6.0431,stop,-3.03,-713.0,1.12,
2026-05-05,NTGAZ,kirilim,21.1,0.959,13.57,23520.0,2026-05-06,13.1629,stop,-3.03,-713.0,2.36,
2026-05-06,GSDHO,kirilim,6.6,1.226,6.01,68420.0,2026-05-06,5.8297,stop,-3.03,-2075.0,0.0,
2026-05-07,DGATE,kirilim,6.7,1.121,103.1,21567.0,2026-05-07,100.007,stop,-3.03,-654.0,0.58,
2026-05-07,EKOS,kirilim,5.1,1.025,7.48,21567.0,2026-05-07,7.7044,hedef,2.97,640.0,3.34,
2026-05-07,GEDZA,kirilim,8.0,0.938,33.48,21567.0,2026-05-08,32.4756,stop,-3.03,-654.0,0.36,
2026-05-07,MERKO,kirilim,10.6,0.919,2.44,21567.0,2026-05-07,2.5132,hedef,2.97,640.0,4.1,
2026-05-07,RGYAS,kirilim,11.7,0.948,188.5,21567.0,2026-05-08,194.155,hedef,2.97,640.0,3.13,
2026-05-08,TRILC,kirilim,11.0,0.744,3.65,65327.0,2026-05-08,3.7595,hedef,2.97,1938.0,5.75,
2026-05-11,ANGEN,kirilim,15.2,0.996,14.3,18397.0,2026-05-12,14.729,hedef,2.97,546.0,5.73,
2026-05-11,BIZIM,kirilim,29.0,0.835,32.08,18397.0,2026-05-11,31.1176,stop,-3.03,-558.0,1.0,
2026-05-11,KERVN,kirilim,6.0,1.099,5.11,18397.0,2026-05-12,4.9567,stop,-3.03,-558.0,0.0,
2026-05-11,LRSHO,dip,6.8,0.184,4.11,18397.0,2026-05-11,3.9867,stop,-3.03,-558.0,1.22,
2026-05-11,PNSUT,kirilim,5.4,1.131,17.0,18397.0,2026-05-12,17.51,hedef,2.97,546.0,5.29,
2026-05-11,ZEDUR,kirilim,8.2,1.25,11.95,18397.0,2026-05-11,11.5915,stop,-3.03,-558.0,0.0,
2026-05-12,ALFAS,kirilim,12.7,1.024,53.05,5946.0,2026-05-12,51.4585,stop,-3.03,-180.0,2.36,
2026-05-12,BIGTK,dip,10.9,0.072,232.8,5946.0,2026-05-13,239.784,hedef,2.97,176.0,4.51,
2026-05-12,ERBOS,kirilim,5.5,0.946,221.1,5946.0,2026-05-12,214.467,stop,-3.03,-180.0,0.59,
2026-05-12,ESEN,dip,5.0,0.049,4.3,5946.0,2026-05-12,4.171,stop,-3.03,-180.0,0.0,
2026-05-12,KARSN,kirilim,5.8,1.273,13.9,5946.0,2026-05-13,14.317,hedef,2.97,176.0,6.19,
2026-05-12,KORDS,kirilim,6.3,1.285,79.0,5946.0,2026-05-13,81.37,hedef,2.97,176.0,6.08,
2026-05-12,KRVGD,kirilim,7.0,0.929,3.24,5946.0,2026-05-12,3.3372,hedef,2.97,176.0,3.09,
2026-05-12,RTALB,kirilim,8.2,0.968,4.73,5946.0,2026-05-12,4.5881,stop,-3.03,-180.0,1.06,
2026-05-12,SELEC,kirilim,6.7,0.925,115.2,5946.0,2026-05-12,111.744,stop,-3.03,-180.0,0.69,
2026-05-13,AKENR,kirilim,11.9,1.023,14.37,30227.0,2026-05-13,13.9389,stop,-3.03,-917.0,0.14,
2026-05-13,ATATP,kirilim,7.0,1.007,191.6,30227.0,2026-05-13,185.852,stop,-3.03,-917.0,0.05,
2026-05-13,BIGTK,dip,6.1,0.119,251.25,30227.0,2026-05-13,243.7125,stop,-3.03,-917.0,0.0,
2026-05-14,BRLSM,kirilim,14.1,0.948,18.87,53149.0,2026-05-15,19.4361,hedef,2.97,1577.0,5.99,
2026-05-14,RGYAS,kirilim,6.2,1.144,207.4,53149.0,2026-05-14,201.178,stop,-3.03,-1612.0,0.05,
2026-05-18,DUNYH,kirilim,8.0,0.993,144.5,26566.0,2026-05-18,148.835,hedef,2.97,788.0,3.11,
2026-05-18,ICBCT,kirilim,7.4,1.214,20.26,26566.0,2026-05-20,20.8678,hedef,2.97,788.0,3.65,
2026-05-18,ISSEN,kirilim,14.2,1.224,10.52,26566.0,2026-05-20,10.8356,hedef,2.97,788.0,5.51,
2026-05-18,JANTS,dip,5.7,0.147,18.33,26566.0,2026-05-20,17.7801,stop,-3.03,-806.0,0.71,
2026-05-20,EKSUN,kirilim,6.0,0.964,7.57,27354.0,2026-05-20,7.3429,stop,-3.03,-830.0,0.4,
2026-05-21,BAKAB,kirilim,5.4,0.805,47.24,106992.0,2026-05-21,45.8228,stop,-3.03,-3245.0,2.58,
2026-05-22,OTTO,dip,10.5,-0.03,238.4,103747.0,2026-05-22,245.552,hedef,2.97,3078.0,4.87,
2026-06-01,TSKB,dip,5.8,0.175,11.28,53413.0,2026-06-02,11.6184,hedef,2.97,1585.0,3.37,
2026-06-01,ZRGYO,dip,39.3,-0.149,14.98,53413.0,2026-06-01,15.4294,hedef,2.97,1585.0,4.21,
2026-06-02,DERHL,dip,7.2,0.035,14.72,54997.0,2026-06-02,14.2784,stop,-3.03,-1668.0,0.0,
2026-06-03,CGCAM,kirilim,7.4,0.923,46.98,18054.0,2026-06-03,45.5706,stop,-3.03,-548.0,0.26,
2026-06-03,DGNMO,kirilim,7.5,0.993,10.48,18054.0,2026-06-03,10.1656,stop,-3.03,-548.0,1.24,
2026-06-03,IHLAS,dip,5.8,0.099,2.14,18054.0,2026-06-03,2.0758,stop,-3.03,-548.0,0.0,
2026-06-03,KRGYO,dip,5.0,0.105,2.79,18054.0,2026-06-08,2.78,acik_kaldi,-0.39,-71.0,2.15,
2026-06-03,SAYAS,kirilim,5.7,1.086,64.1,18054.0,2026-06-04,66.023,hedef,2.97,536.0,5.3,
2026-06-03,VSNMD,dip,6.1,0.035,99.0,18054.0,2026-06-03,96.03,stop,-3.03,-548.0,2.02,
2026-06-04,PRZMA,kirilim,6.5,1.074,60.4,23342.0,2026-06-04,58.588,stop,-3.03,-708.0,0.17,
2026-06-04,TUREX,dip,8.6,0.176,9.56,23342.0,2026-06-04,9.2732,stop,-3.03,-708.0,0.0,
2026-06-04,ZRGYO,dip,7.6,0.189,16.87,23342.0,2026-06-08,16.78,acik_kaldi,-0.57,-132.0,2.07,
2026-06-08,DAPGM,dip,6.5,0.173,10.33,31930.0,2026-06-08,10.6399,hedef,2.97,947.0,4.55,
2026-06-08,OZGYO,kirilim,8.5,0.907,2.42,31930.0,2026-06-08,2.3474,stop,-3.03,-968.0,2.48,
