tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-03-03,INVES,dipkir,dip,59.5,0.11,257.5,15dk,hedef,265.225,10:15,2.97,8.64,-1.36,18:00,10:00,279.75,254.0
2026-03-03,NTGAZ,dipkir,kirilim,5.1,1.014,13.0,15dk,hedef,13.39,10:00,2.97,5.15,-4.23,10:00,10:00,13.67,12.45
2026-03-04,INVES,dipkir,dip,18.6,0.153,285.0,15dk,hedef,293.55,10:00,2.97,6.84,-1.58,17:45,10:00,304.5,280.5
2026-03-05,BIENY,dipkir,dip,8.2,0.105,24.06,15dk,hedef,24.7818,10:00,2.97,8.31,0.0,10:30,10:00,26.06,24.06
2026-03-05,BORLS,dipkir,dip,22.2,0.031,3.53,15dk,stop,3.4241,10:15,-3.03,1.98,-8.22,10:00,10:30,3.6,3.24
2026-03-05,GZNMI,dipkir,dip,10.4,0.066,60.55,15dk,gun_sonu,61.45,18:00,1.45,1.49,-3.06,18:00,10:00,61.45,58.7
2026-03-05,INVES,dipkir,dip,5.8,0.182,303.0,15dk,hedef,312.09,13:45,2.97,7.26,-2.64,14:45,10:00,325.0,295.0
2026-03-05,PKENT,dipkir,dip,9.4,0.124,163.0,15dk,hedef,167.89,10:15,2.97,4.97,-4.54,10:15,17:30,171.1,155.6
2026-03-05,QUAGR,dipkir,dip,12.6,0.06,2.99,15dk,hedef,3.0797,10:00,2.97,7.02,-0.33,18:00,10:00,3.2,2.98
2026-03-06,BIOEN,dipkir,dip,7.8,0.157,16.55,15dk,gun_sonu,16.99,18:00,2.63,2.66,-0.6,18:00,14:00,16.99,16.45
2026-03-06,QUAGR,dipkir,dip,9.7,0.082,3.2,15dk,stop,3.104,10:15,-3.03,1.25,-10.0,10:00,18:00,3.24,2.88
2026-03-09,AZTEK,dipkir,dip,7.6,0.181,4.06,15dk,hedef,4.1818,10:00,2.97,5.67,0.99,12:30,10:00,4.29,4.1
2026-03-09,ESCAR,dipkir,dip,15.8,0.134,26.5,15dk,hedef,27.295,10:00,2.97,5.13,0.0,14:00,10:00,27.86,26.5
2026-03-09,HATEK,dipkir,dip,12.2,-0.032,13.35,15dk,hedef,13.7505,10:00,2.97,5.77,0.67,15:30,10:00,14.12,13.44
2026-03-09,KOTON,dipkir,dip,5.8,0.087,14.31,15dk,gun_sonu,14.4,18:00,0.6,1.47,-1.75,10:00,10:30,14.52,14.06
2026-03-09,TATEN,dipkir,dip,6.0,0.071,9.03,15dk,hedef,9.3009,10:00,2.97,8.75,-1.88,18:00,10:00,9.82,8.86
2026-03-10,BFREN,dipkir,dip,5.5,0.036,141.3,15dk,gun_sonu,144.5,18:00,2.23,2.55,0.07,17:30,10:00,144.9,141.4
2026-03-10,BJKAS,dipkir,dip,5.3,0.011,1.46,15dk,gun_sonu,1.48,18:00,1.34,2.05,-0.68,17:45,11:30,1.49,1.45
2026-03-10,CATES,dipkir,kirilim,8.7,1.013,45.04,15dk,hedef,46.3912,10:00,2.97,8.17,-3.02,17:15,10:00,48.72,43.68
2026-03-10,GIPTA,dipkir,dip,6.4,0.113,60.7,15dk,hedef,62.521,10:00,2.97,7.58,-0.33,18:00,10:00,65.3,60.5
2026-03-10,MARKA,dipkir,dip,13.5,-0.057,27.22,15dk,hedef,28.0366,10:00,2.97,4.34,-1.4,10:00,17:45,28.4,26.84
2026-03-10,TATEN,dipkir,dip,17.2,0.173,10.65,15dk,gun_sonu,10.8,18:00,1.38,1.41,-1.97,18:00,10:00,10.8,10.44
2026-03-11,KFEIN,dipkir,dip,11.8,0.139,8.9,15dk,gun_sonu,8.79,18:00,-1.27,2.13,-2.36,10:00,14:15,9.09,8.69
2026-03-11,LINK,dipkir,dip,15.8,0.086,6.0975,15dk,stop,5.9146,10:15,-3.03,0.0,-12.0,10:00,15:00,6.0975,5.3658
2026-03-11,YBTAS,dipkir,dip,9.7,0.054,19.74,1dk,hedef,20.3322,12:55,2.97,6.59,3.85,18:08,12:55,21.04,20.5
2026-03-12,ARASE,dipkir,kirilim,7.9,1.05,92.45,15dk,stop,89.6765,10:15,-3.03,2.0,-4.92,12:15,10:00,94.3,87.9
2026-03-12,DGNMO,dipkir,dip,16.2,-0.02,3.98,15dk,stop,3.8606,15:45,-3.03,2.26,-3.52,11:45,15:45,4.07,3.84
2026-03-12,ELITE,dipkir,dip,13.0,0.093,29.02,15dk,hedef,29.8906,10:00,2.97,4.07,-2.76,12:30,10:00,30.2,28.22
2026-03-12,TBORG,dipkir,dip,32.1,0.05,151.1,15dk,hedef,155.633,10:00,2.97,3.77,0.07,10:00,10:00,156.8,151.2
2026-03-12,YATAS,dipkir,kirilim,18.3,1.004,49.0,15dk,stop,47.53,10:15,-3.03,-0.04,-7.27,10:00,18:00,48.98,45.44
2026-03-12,YBTAS,dipkir,dip,22.5,0.108,22.9,1dk,gun_sonu,23.04,18:08,0.58,0.87,0.61,17:55,18:08,23.1,23.04
2026-03-12,YGGYO,dipkir,kirilim,5.4,1.012,169.0,15dk,hedef,174.07,11:45,2.97,4.38,-1.78,15:15,10:30,176.4,166.0
2026-03-13,TUREX,dipkir,dip,5.3,0.032,7.92,15dk,hedef,8.1576,10:00,2.97,4.17,-1.89,10:00,10:00,8.25,7.77
2026-03-16,GIPTA,dipkir,dip,6.9,0.188,69.1,15dk,gun_sonu,70.45,18:00,1.92,1.95,-1.59,18:00,10:00,70.45,68.0
2026-03-16,MARKA,dipkir,dip,11.8,-0.043,22.12,15dk,hedef,22.7836,10:00,2.97,20.34,-1.45,18:00,10:00,26.62,21.8
2026-03-16,YBTAS,dipkir,dip,5.8,0.045,19.23,1dk,hedef,19.8069,13:55,2.97,5.77,1.51,18:08,12:55,20.34,19.52
2026-03-17,DYOBY,dipkir,dip,7.7,0.102,13.79,15dk,gun_sonu,13.53,18:00,-1.92,0.44,-2.54,10:00,17:30,13.85,13.44
2026-03-17,EFOR,dipkir,dip,5.2,0.097,13.92,15dk,gun_sonu,13.92,18:00,-0.03,0.0,0.0,18:00,18:00,13.92,13.92
2026-03-17,KLSER,dipkir,dip,7.1,0.082,25.52,15dk,gun_sonu,25.88,18:00,1.38,2.12,-0.08,11:15,10:00,26.06,25.5
2026-03-18,LINK,dipkir,dip,13.2,0.108,6.4,15dk,hedef,6.592,10:00,2.97,5.47,-3.12,14:00,10:00,6.75,6.2
2026-03-18,MARKA,dipkir,dip,7.7,0.173,30.64,15dk,hedef,31.5592,10:00,2.97,5.09,-0.59,18:00,10:00,32.2,30.46
2026-03-19,ACSEL,dipkir,dip,5.8,0.152,100.0,15dk,gun_sonu,102.8,12:30,2.77,2.8,0.1,12:30,10:00,102.8,100.1
2026-03-19,AKENR,dipkir,dip,7.2,0.153,9.67,15dk,gun_sonu,9.7,12:30,0.28,0.41,-0.72,12:15,10:00,9.71,9.6
2026-03-19,AKYHO,dipkir,dip,5.8,0.11,2.63,15dk,hedef,2.7089,10:45,2.97,4.56,-1.14,10:45,10:00,2.75,2.6
2026-03-19,ALCAR,dipkir,dip,6.1,0.031,752.5,15dk,gun_sonu,755.0,12:30,0.3,1.0,-0.33,11:45,10:00,760.0,750.0
2026-03-19,ANELE,dipkir,dip,12.7,0.046,13.93,15dk,gun_sonu,14.02,12:30,0.61,1.15,-0.14,10:00,10:00,14.09,13.91
2026-03-19,ANGEN,dipkir,dip,5.7,0.142,10.27,15dk,gun_sonu,10.34,12:30,0.65,1.07,-0.49,12:00,10:00,10.38,10.22
2026-03-19,ARENA,dipkir,dip,15.7,0.053,25.06,15dk,gun_sonu,24.86,12:30,-0.83,-0.08,-1.2,10:00,11:15,25.04,24.76
2026-03-19,AZTEK,dipkir,dip,13.4,0.185,4.07,15dk,gun_sonu,4.08,12:30,0.21,0.49,-0.74,12:15,10:45,4.09,4.04
2026-03-19,BAHKM,dipkir,kirilim,76.4,1.008,144.3,15dk,hedef,148.629,10:00,2.97,5.27,-0.9,10:00,12:30,151.9,143.0
2026-03-19,BALSU,dipkir,dip,8.9,0.044,14.18,15dk,gun_sonu,14.16,12:30,-0.17,0.49,-0.85,11:30,10:00,14.25,14.06
2026-03-19,BANVT,dipkir,dip,36.5,0.042,155.0,15dk,gun_sonu,154.3,12:30,-0.48,0.0,-1.55,10:45,10:00,155.0,152.6
2026-03-19,BAYRK,dipkir,dip,25.8,0.154,4.59,15dk,gun_sonu,4.55,12:30,-0.9,0.22,-1.31,11:00,12:15,4.6,4.53
2026-03-19,BEGYO,dipkir,dip,11.8,0.017,4.24,15dk,gun_sonu,4.21,12:30,-0.74,-0.24,-1.65,10:00,11:45,4.23,4.17
2026-03-19,BFREN,dipkir,dip,8.7,0.037,141.4,15dk,gun_sonu,141.8,12:30,0.25,0.42,-0.21,12:15,10:00,142.0,141.1
2026-03-19,BIENY,dipkir,dip,5.5,0.075,23.14,15dk,gun_sonu,23.42,12:30,1.18,1.38,-0.52,12:15,10:00,23.46,23.02
2026-03-19,BIGEN,dipkir,dip,10.3,0.038,8.71,15dk,gun_sonu,8.69,12:30,-0.26,0.11,-0.69,12:00,10:00,8.72,8.65
2026-03-19,BIGTK,dipkir,dip,118.1,0.147,242.4,15dk,hedef,249.672,10:15,2.97,7.16,-0.54,10:15,10:00,259.75,241.1
2026-03-19,BINBN,dipkir,dip,16.0,0.152,160.4,15dk,gun_sonu,159.9,12:30,-0.34,0.5,-0.75,11:00,10:15,161.2,159.2
2026-03-19,BOBET,dipkir,dip,111.7,0.177,19.59,15dk,gun_sonu,19.2,12:30,-2.02,-0.05,-2.4,10:00,11:00,19.58,19.12
2026-03-19,BORLS,dipkir,dip,9.0,0.009,2.87,15dk,gun_sonu,2.83,12:30,-1.43,0.0,-2.44,10:00,11:15,2.87,2.8
2026-03-19,BUCIM,dipkir,dip,5.7,0.078,6.11,15dk,gun_sonu,6.13,12:30,0.29,0.82,0.0,12:15,11:00,6.16,6.11
2026-03-19,CEMTS,dipkir,dip,6.3,0.175,10.38,15dk,gun_sonu,10.46,12:30,0.74,0.77,-0.77,12:30,10:15,10.46,10.3
2026-03-19,CEOEM,dipkir,dip,19.4,0.11,21.52,15dk,gun_sonu,21.6,12:30,0.34,1.49,-0.46,11:15,11:45,21.84,21.42
2026-03-19,CMBTN,dipkir,dip,17.2,0.037,1710.0,15dk,gun_sonu,1721.0,12:30,0.61,1.46,-0.35,10:15,10:00,1735.0,1704.0
2026-03-19,DCTTR,dipkir,dip,38.1,0.125,8.31,15dk,hedef,8.5593,10:30,2.97,5.17,-0.6,11:45,10:00,8.74,8.26
2026-03-19,DERHL,dipkir,dip,7.8,0.01,14.42,15dk,gun_sonu,14.45,12:30,0.18,1.11,-3.95,10:30,10:00,14.58,13.85
2026-03-19,DESPC,dipkir,dip,5.9,0.015,37.74,15dk,hedef,38.8722,10:00,2.97,4.4,0.69,11:15,10:00,39.4,38.0
2026-03-19,DGNMO,dipkir,dip,16.6,0.019,3.88,15dk,gun_sonu,3.93,12:30,1.26,2.06,-0.52,11:30,10:00,3.96,3.86
2026-03-19,DNISI,dipkir,dip,7.7,0.121,19.74,15dk,gun_sonu,19.7,12:30,-0.24,0.1,-0.86,12:00,11:15,19.76,19.57
2026-03-19,DYOBY,dipkir,dip,29.8,0.075,13.34,15dk,gun_sonu,13.08,12:30,-1.98,0.15,-2.55,10:00,12:15,13.36,13.0
2026-03-19,EFOR,dipkir,dip,69.2,-0.031,11.28,15dk,gun_sonu,11.28,12:30,-0.03,0.0,0.0,12:30,12:30,11.28,11.28
2026-03-19,EGEEN,dipkir,dip,9.8,0.046,5892.5,15dk,gun_sonu,5920.0,12:30,0.43,0.93,-1.4,12:15,10:00,5947.5,5810.0
2026-03-19,EGSER,dipkir,dip,5.8,0.091,2.88,15dk,gun_sonu,2.92,12:30,1.36,1.39,-0.69,12:30,10:00,2.92,2.86
2026-03-19,ELITE,dipkir,dip,11.8,0.06,28.36,15dk,gun_sonu,28.36,12:30,-0.03,0.78,-0.78,10:45,10:00,28.58,28.14
2026-03-19,EMKEL,dipkir,dip,321.8,0.025,20.28,15dk,hedef,20.8884,10:00,2.97,9.17,0.0,12:15,10:00,22.14,20.28
2026-03-19,ERCB,dipkir,dip,17.2,0.014,51.85,15dk,gun_sonu,50.6,12:30,-2.44,0.1,-2.41,10:00,12:30,51.9,50.6
2026-03-19,ESCAR,dipkir,dip,11.0,0.196,30.2,15dk,gun_sonu,30.28,12:30,0.23,1.66,-0.6,10:00,12:15,30.7,30.02
2026-03-19,ESEN,dipkir,dip,15.2,0.029,3.95,15dk,gun_sonu,3.99,12:30,0.98,1.27,-1.01,12:15,10:00,4.0,3.91
2026-03-19,ETILR,dipkir,dip,9.8,0.113,3.87,15dk,gun_sonu,3.86,12:30,-0.29,-0.26,-1.29,12:30,11:00,3.86,3.82
2026-03-19,FENER,dipkir,dip,9.5,0.007,2.71,15dk,hedef,2.7913,12:15,2.97,4.43,-0.74,12:30,10:00,2.83,2.69
2026-03-19,FORMT,dipkir,dip,55.7,0.089,2.87,15dk,hedef,2.9561,10:15,2.97,6.62,-1.05,11:45,10:00,3.06,2.84
2026-03-19,GIPTA,dipkir,dip,19.4,0.196,70.05,15dk,hedef,72.1515,11:00,2.97,5.28,-2.28,11:00,10:45,73.75,68.45
2026-03-19,GOODY,dipkir,dip,9.4,0.088,2.50459696,15dk,hedef,2.5797,10:00,2.97,464.16,459.37,12:00,10:00,14.13,14.01
2026-03-19,GZNMI,dipkir,dip,12.7,0.055,57.55,15dk,hedef,59.2765,10:00,2.97,5.99,-0.26,10:45,10:00,61.0,57.4
2026-03-19,HATEK,dipkir,dip,8.5,0.097,15.4,15dk,gun_sonu,15.68,12:30,1.79,1.88,-1.3,12:15,10:30,15.69,15.2
2026-03-19,HATSN,dipkir,dip,12.5,0.125,37.22,15dk,gun_sonu,37.3,12:30,0.18,0.75,-0.21,10:15,10:00,37.5,37.14
2026-03-19,HTTBT,dipkir,dip,17.2,0.087,37.2,15dk,gun_sonu,37.12,12:30,-0.25,1.29,-0.97,11:45,10:00,37.68,36.84
2026-03-19,HUNER,dipkir,dip,23.9,0.078,3.1,15dk,gun_sonu,3.1,12:30,-0.03,0.65,-0.32,12:15,10:30,3.12,3.09
2026-03-19,IHLAS,dipkir,dip,7.8,0.041,1.54920839,15dk,gun_sonu,1.5492,12:30,-0.03,0.49,-0.49,12:00,12:15,1.5568,1.5416
2026-03-19,IHYAY,dipkir,dip,13.7,0.069,1.76,15dk,gun_sonu,1.75,12:30,-0.6,0.57,-1.14,11:15,10:15,1.77,1.74
2026-03-19,INGRM,dipkir,dip,8.6,0.175,382.75,15dk,gun_sonu,382.0,12:30,-0.23,1.37,-0.72,11:00,10:00,388.0,380.0
2026-03-19,ISSEN,dipkir,dip,6.8,0.151,7.17,15dk,gun_sonu,7.3,12:30,1.78,1.81,-0.7,12:30,10:00,7.3,7.12
2026-03-19,JANTS,dipkir,dip,23.1,0.056,16.98,15dk,gun_sonu,16.9,12:30,-0.5,0.94,-0.59,10:15,10:00,17.14,16.88
2026-03-19,KARTN,dipkir,dip,8.2,0.058,70.0,15dk,stop,67.9,12:30,-3.03,0.57,-3.21,10:15,12:30,70.4,67.75
2026-03-19,KFEIN,dipkir,dip,8.0,0.1,8.68,15dk,gun_sonu,8.69,12:30,0.08,0.35,-1.15,11:15,10:00,8.71,8.58
2026-03-19,KLRHO,dipkir,dip,42.8,0.144,118.4,15dk,hedef,121.952,10:00,2.97,10.39,-1.44,11:00,10:00,130.7,116.7
2026-03-19,KLSER,dipkir,dip,154.7,0.12,26.0,15dk,hedef,26.78,10:00,2.97,6.31,-0.69,11:15,10:00,27.64,25.82
2026-03-19,KLYPV,dipkir,dip,7.0,0.132,55.55,15dk,gun_sonu,56.65,12:30,1.95,1.98,-0.36,12:30,10:00,56.65,55.35
2026-03-19,KNFRT,dipkir,dip,14.0,0.094,10.9,15dk,gun_sonu,10.78,12:30,-1.13,-0.09,-1.19,10:00,12:00,10.89,10.77
2026-03-19,KOTON,dipkir,dip,14.0,0.193,15.1,15dk,gun_sonu,15.27,12:30,1.09,1.32,-0.6,10:45,10:00,15.3,15.01
2026-03-19,KRGYO,dipkir,dip,20.9,0.046,2.75,15dk,gun_sonu,2.76,12:30,0.33,1.09,-0.73,11:45,10:00,2.78,2.73
2026-03-19,LINK,dipkir,dip,49.5,0.109,6.42,15dk,stop,6.2274,10:15,-3.03,3.27,-4.98,10:45,10:00,6.63,6.1
2026-03-19,MAKIM,dipkir,dip,13.2,0.128,15.43,15dk,gun_sonu,15.2,12:30,-1.52,0.19,-1.94,10:15,11:15,15.46,15.13
2026-03-19,MARMR,dipkir,dip,233.3,0.162,2.54,15dk,hedef,2.6162,10:00,2.97,5.51,-1.57,10:00,12:15,2.68,2.5
2026-03-19,MARTI,dipkir,dip,20.6,0.096,1.46,15dk,gun_sonu,1.44,12:30,-1.4,0.0,-1.37,11:15,12:30,1.46,1.44
2026-03-19,MEDTR,dipkir,dip,6.8,0.165,28.4,15dk,gun_sonu,28.22,12:30,-0.67,-0.21,-1.34,10:30,10:00,28.34,28.02
2026-03-19,MERCN,dipkir,dip,9.0,0.063,16.76,15dk,gun_sonu,17.0,12:30,1.4,1.43,-0.18,12:30,10:00,17.0,16.73
2026-03-19,MRSHL,dipkir,dip,14.6,0.177,1397.0,15dk,gun_sonu,1410.0,12:30,0.9,0.93,-0.57,12:30,11:00,1410.0,1389.0
2026-03-19,NATEN,dipkir,dip,19.3,0.038,7.18,15dk,gun_sonu,7.19,12:30,0.11,2.09,-0.97,10:30,10:00,7.33,7.11
2026-03-19,ONRYT,dipkir,dip,10.1,0.072,58.85,15dk,gun_sonu,58.65,12:30,-0.37,0.25,-1.02,11:15,12:00,59.0,58.25
2026-03-19,ORGE,dipkir,dip,7.8,0.056,67.4,15dk,gun_sonu,67.5,12:30,0.12,0.15,-0.96,12:30,10:00,67.5,66.75
2026-03-19,OSMEN,dipkir,dip,29.5,0.096,7.44,15dk,gun_sonu,7.45,12:30,0.1,0.27,-1.61,10:00,10:15,7.46,7.32
2026-03-19,OSTIM,dipkir,dip,10.3,0.129,2.0666644,15dk,gun_sonu,2.0667,12:30,-0.03,0.72,-0.36,11:00,10:00,2.0815,2.0593
2026-03-19,OTTO,dipkir,dip,8.3,0.085,304.0,15dk,gun_sonu,312.0,12:30,2.6,2.63,-2.38,12:30,11:15,312.0,296.75
2026-03-19,PAMEL,dipkir,dip,15.2,0.121,81.4,15dk,gun_sonu,82.1,12:30,0.83,1.97,0.0,11:30,10:00,83.0,81.4
2026-03-19,PAPIL,dipkir,dip,14.6,0.036,16.08,15dk,gun_sonu,15.76,12:30,-2.02,0.0,-2.43,10:00,11:45,16.08,15.69
2026-03-19,PATEK,dipkir,dip,12.9,0.135,17.68,15dk,gun_sonu,17.55,12:30,-0.77,0.0,-1.47,10:00,10:00,17.68,17.42
2026-03-19,PKENT,dipkir,dip,13.6,0.084,155.6,15dk,gun_sonu,154.6,12:30,-0.68,0.0,-1.03,10:00,10:30,155.6,154.0
2026-03-19,POLTK,dipkir,dip,5.7,0.009,5050.0,15dk,gun_sonu,4997.5,12:30,-1.07,-0.2,-1.78,10:00,10:00,5040.0,4960.0
2026-03-19,QUAGR,dipkir,dip,9.9,0.067,3.05,15dk,gun_sonu,3.12,12:30,2.26,2.62,-0.98,12:15,10:15,3.13,3.02
2026-03-19,RAYSG,dipkir,dip,13.2,0.076,199.8,15dk,gun_sonu,201.0,12:30,0.57,0.8,-0.9,12:15,10:00,201.4,198.0
2026-03-19,SANFM,dipkir,dip,12.0,0.148,7.04,15dk,gun_sonu,6.97,12:30,-1.03,0.57,-1.14,10:15,12:15,7.08,6.96
2026-03-19,SERNT,dipkir,dip,22.6,0.19,8.04,15dk,stop,7.7988,11:00,-3.03,-0.12,-3.11,10:00,11:15,8.03,7.79
2026-03-19,SMRVA,dipkir,dip,45.1,0.07,11.868431,15dk,gun_sonu,11.9078,12:30,0.3,0.41,-2.07,10:00,10:45,11.9176,11.6226
2026-03-19,SNICA,dipkir,dip,8.3,0.106,3.8,15dk,gun_sonu,3.82,12:30,0.49,1.05,-0.79,11:45,10:00,3.84,3.77
2026-03-19,SUWEN,dipkir,dip,10.6,0.155,9.11,15dk,gun_sonu,9.0,12:30,-1.24,0.44,-1.32,10:00,11:15,9.15,8.99
2026-03-19,TBORG,dipkir,dip,5.3,0.015,149.1,15dk,gun_sonu,149.4,12:30,0.17,0.87,-0.4,11:30,10:00,150.4,148.5
2026-03-19,TEKTU,dipkir,dip,17.5,0.18,8.89,15dk,gun_sonu,8.87,12:30,-0.26,0.67,-1.35,12:15,12:15,8.95,8.77
2026-03-19,TKNSA,dipkir,dip,5.1,0.145,22.02,15dk,gun_sonu,22.16,12:30,0.6,1.73,-0.91,11:15,10:00,22.4,21.82
2026-03-19,TRILC,dipkir,dip,5.4,0.1,2.47934864,15dk,gun_sonu,2.4793,12:30,-0.03,0.0,-0.94,12:30,12:15,2.4793,2.4559
2026-03-19,TTRAK,dipkir,dip,15.0,0.04,457.0,15dk,gun_sonu,458.75,12:30,0.35,0.38,-0.93,12:30,10:00,458.75,452.75
2026-03-19,TUCLK,dipkir,dip,34.5,0.159,4.49,15dk,hedef,4.6247,11:15,2.97,3.12,-0.89,12:30,10:00,4.63,4.45
2026-03-19,TUKAS,dipkir,dip,8.6,0.189,2.33,15dk,gun_sonu,2.33,12:30,-0.03,0.43,-0.86,12:15,10:00,2.34,2.31
2026-03-19,TUREX,dipkir,dip,50.9,0.027,7.71,15dk,stop,7.4787,10:15,-3.03,0.26,-4.02,10:00,11:45,7.73,7.4
2026-03-19,TURGG,dipkir,dip,14.6,0.17,27.78,15dk,hedef,28.6134,11:30,2.97,3.46,-0.22,11:30,10:00,28.74,27.72
2026-03-19,USAK,dipkir,dip,16.3,0.039,1.63,15dk,gun_sonu,1.63,12:30,-0.03,1.23,-0.61,10:00,11:15,1.65,1.62
2026-03-19,VESBE,dipkir,dip,12.1,0.036,7.31,15dk,gun_sonu,7.12,12:30,-2.63,0.41,-2.6,12:15,12:30,7.34,7.12
2026-03-19,VKING,dipkir,dip,66.6,0.108,26.36,15dk,gun_sonu,25.84,12:30,-2.01,2.2,-2.12,11:00,12:15,26.94,25.8
2026-03-19,VSNMD,dipkir,dip,10.4,0.007,77.0,15dk,gun_sonu,77.35,12:30,0.42,0.45,-1.82,12:30,10:00,77.35,75.6
2026-03-19,YAYLA,dipkir,dip,40.7,0.183,23.94,15dk,gun_sonu,23.64,12:30,-1.29,1.59,-1.84,10:00,10:15,24.32,23.5
2026-03-19,YESIL,dipkir,dip,94.3,0.118,1.57,15dk,stop,1.5229,10:15,-3.03,0.64,-7.01,10:00,12:30,1.58,1.46
2026-03-19,YIGIT,dipkir,dip,10.4,0.116,22.5,15dk,gun_sonu,22.36,12:30,-0.66,-0.18,-1.42,11:45,10:00,22.46,22.18
2026-03-23,EFOR,dipkir,dip,7.5,-0.05,10.16,15dk,gun_sonu,10.16,18:00,-0.03,0.0,0.0,18:00,18:00,10.16,10.16
2026-03-25,EFOR,dipkir,dip,26.3,-0.031,8.4,15dk,hedef,8.652,10:00,2.97,19.4,0.48,12:00,10:00,10.03,8.44
2026-03-25,YYAPI,dipkir,dip,23.4,0.145,1.13,1dk,hedef,1.1639,12:55,2.97,18.58,7.08,18:09,12:55,1.34,1.21
2026-03-26,GOODY,dipkir,dip,11.6,0.197,2.63426758,15dk,hedef,2.7133,10:00,2.97,476.63,463.34,18:00,10:00,15.19,14.84
2026-03-27,HATSN,dipkir,dip,7.6,0.185,38.6,15dk,stop,37.442,13:30,-3.03,1.81,-3.42,10:00,17:30,39.3,37.28
2026-03-31,MOBTL,dipkir,kirilim,7.4,1.012,12.0,15dk,stop,11.64,10:15,-3.03,6.67,-5.33,11:00,10:30,12.8,11.36
2026-04-01,VKING,dipkir,dip,5.0,0.161,26.98,15dk,stop,26.1706,10:45,-3.03,0.82,-5.04,10:00,18:00,27.2,25.62
2026-04-02,BEGYO,dipkir,dip,9.1,0.041,4.62,15dk,hedef,4.7586,10:00,2.97,4.76,-4.33,18:00,17:30,4.84,4.42
2026-04-02,KNFRT,dipkir,dip,5.2,0.08,10.69,15dk,gun_sonu,10.63,18:00,-0.59,0.09,-0.84,17:30,10:00,10.7,10.6
2026-04-02,MARTI,dipkir,dip,5.4,0.142,1.54,15dk,hedef,1.5862,10:00,2.97,10.39,-1.3,17:45,10:30,1.7,1.52
2026-04-02,QUAGR,dipkir,dip,5.2,0.087,3.24,15dk,hedef,3.3372,10:30,2.97,5.86,-2.47,11:15,10:00,3.43,3.16
2026-04-02,SMRVA,dipkir,dip,7.6,0.043,12.38958,15dk,hedef,12.7613,10:00,2.97,5.79,-5.0,10:00,13:45,13.1074,11.7701
2026-04-02,TSGYO,dipkir,dip,26.8,0.133,6.33,15dk,hedef,6.5199,10:15,2.97,3.79,0.47,14:45,10:00,6.57,6.36
2026-04-03,BORLS,dipkir,dip,9.0,0.022,3.25,15dk,stop,3.1525,10:15,-3.03,2.46,-9.54,10:00,18:00,3.33,2.94
2026-04-03,ERCB,dipkir,dip,8.2,0.187,57.9,15dk,hedef,59.637,10:00,2.97,5.01,-1.47,16:15,13:45,60.8,57.05
2026-04-03,TURGG,dipkir,dip,9.1,0.189,29.08,15dk,gun_sonu,29.1,18:00,0.04,1.93,-0.34,10:45,10:00,29.64,28.98
2026-04-07,CEOEM,dipkir,dip,5.7,0.171,23.08,15dk,gun_sonu,23.24,18:00,0.66,0.69,-2.51,18:00,10:00,23.24,22.5
2026-04-07,POLHO,dipkir,kirilim,5.8,1.035,25.02,15dk,stop,24.2694,10:15,-3.03,1.12,-14.87,10:00,17:00,25.3,21.3
2026-04-08,LKMNH,dipkir,dip,7.3,0.146,15.02,15dk,gun_sonu,15.3,18:00,1.83,2.66,0.0,12:15,10:00,15.42,15.02
2026-04-08,RGYAS,dipkir,kirilim,5.8,1.007,175.4,15dk,stop,170.138,10:15,-3.03,0.0,-3.53,10:00,10:00,175.4,169.2
2026-04-08,SNICA,dipkir,dip,7.0,0.14,3.93,15dk,gun_sonu,3.92,18:00,-0.29,0.76,-0.76,17:15,17:45,3.96,3.9
2026-04-09,VRGYO,dipkir,dip,5.7,0.094,2.3,15dk,hedef,2.369,10:00,2.97,7.39,0.0,18:00,10:00,2.47,2.3
2026-04-10,BORLS,dipkir,dip,13.6,0.044,3.93,15dk,gun_sonu,3.99,18:00,1.49,1.53,-1.02,18:00,10:00,3.99,3.89
2026-04-13,ALCAR,dipkir,dip,5.3,0.056,740.0,15dk,gun_sonu,747.5,18:00,0.98,1.96,-1.35,15:30,10:00,754.5,730.0
2026-04-13,OZATD,dipkir,kirilim,22.5,1.017,260.0,15dk,stop,252.2,10:15,-3.03,5.29,-3.65,16:30,10:00,273.75,250.5
2026-04-13,SMRVA,dipkir,dip,6.0,0.058,15.53614,15dk,hedef,16.0022,10:00,2.97,4.43,-9.68,18:00,12:45,16.2245,14.0317
2026-04-15,ARENA,dipkir,dip,15.8,0.189,28.64,15dk,stop,27.7808,10:15,-3.03,3.0,-3.98,11:30,15:30,29.5,27.5
2026-04-15,GENTS,dipkir,dip,31.7,-0.058,6.89,15dk,hedef,7.0967,10:00,2.97,7.84,-0.58,16:45,10:00,7.43,6.85
2026-04-15,SNPAM,dipkir,dip,6.0,0.068,20.06,1dk,hedef,20.6618,12:55,2.97,5.78,5.68,18:08,17:55,21.22,21.2
2026-04-15,VSNMD,dipkir,dip,11.4,0.025,91.6,15dk,hedef,94.348,10:00,2.97,6.33,-0.11,18:00,10:00,97.4,91.5
