giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-05-18,ARMGD,kumulatif,4.52,,134.3,50000.0,2026-05-18,130.271,stop,-3.03,-1516.0,0.52,30
2026-05-18,ISSEN,kumulatif,5.03,,10.52,50000.0,2026-05-20,10.8356,hedef,2.97,1484.0,5.51,30
2026-05-20,ISSEN,kumulatif,5.76,,10.93,48484.0,2026-05-20,10.6021,stop,-3.03,-1471.0,2.01,30
