giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-01-07,SEGMN,dip,3.8,0.128,18.87,1204.0,2026-01-07,18.3039,stop,-3.03,-37.0,0.21,
2026-01-07,SERNT,dip,4.0,0.097,8.45,1204.0,2026-01-07,8.1965,stop,-3.03,-37.0,1.18,
2026-01-07,TKNSA,dip,3.5,0.167,22.52,1204.0,2026-01-09,23.1956,hedef,2.97,36.0,3.37,
2026-01-07,TRILC,dip,3.1,0.048,2.5558,1204.0,2026-01-07,2.6325,hedef,2.97,36.0,3.48,
2026-01-08,ANGEN,dip,5.0,0.169,10.76,3311.0,2026-01-13,11.0828,hedef,2.97,98.0,3.07,
2026-01-08,ARENA,dip,3.9,0.095,28.76,3311.0,2026-01-12,29.6228,hedef,2.97,98.0,3.13,
2026-01-08,EDATA,kirilim,3.3,1.047,8.31,3311.0,2026-01-08,8.0607,stop,-3.03,-100.0,0.0,
2026-01-08,FORTE,kirilim,3.1,0.978,92.45,3311.0,2026-01-08,89.6765,stop,-3.03,-100.0,0.0,
2026-01-08,GMTAS,kirilim,4.6,1.018,24.991,3311.0,2026-01-09,25.7407,hedef,2.97,98.0,8.36,
2026-01-08,GOODY,dip,4.3,0.163,14.77,3311.0,2026-01-15,15.2131,hedef,2.97,98.0,3.05,
2026-01-08,HEKTS,dip,4.8,0.061,2.98,3311.0,2026-01-14,2.8906,stop,-3.03,-100.0,2.01,
2026-01-08,KLSYN,kirilim,19.5,1.076,8.24,3311.0,2026-01-08,7.9928,stop,-3.03,-100.0,0.0,
2026-01-08,KRDMA,dip,6.6,0.052,25.26,3311.0,2026-01-13,26.0178,hedef,2.97,98.0,3.72,
2026-01-08,LINK,dip,4.2,0.031,5.3999,3311.0,2026-01-08,5.5619,hedef,2.97,98.0,4.38,
2026-01-08,MTRYO,kirilim,3.4,1.083,11.48,3311.0,2026-01-08,11.1356,stop,-3.03,-100.0,0.0,
2026-01-08,NATEN,dip,3.8,0.158,9.37,3311.0,2026-01-08,9.6511,hedef,2.97,98.0,3.95,
2026-01-08,RAYSG,dip,3.5,0.019,219.2,3311.0,2026-01-19,225.776,hedef,2.97,98.0,3.01,
2026-01-08,REEDR,dip,4.1,0.043,6.88,3311.0,2026-01-08,7.0864,hedef,2.97,98.0,3.2,
2026-01-08,SARKY,kirilim,4.5,0.872,22.1,3311.0,2026-01-08,22.763,hedef,2.97,98.0,3.17,
2026-01-08,SASA,dip,5.6,0.0,2.66,3311.0,2026-01-08,2.5802,stop,-3.03,-100.0,0.0,
2026-01-08,TKNSA,dip,5.1,0.156,22.26,3311.0,2026-01-09,22.9278,hedef,2.97,98.0,3.14,
2026-01-09,GOKNR,dip,3.3,0.137,20.4,4726.0,2026-01-09,21.012,hedef,2.97,140.0,7.65,
2026-01-09,IHYAY,dip,4.4,0.021,1.93,4726.0,2026-01-12,1.9879,hedef,2.97,140.0,3.11,
2026-01-09,KRDMA,dip,3.3,0.051,25.22,4726.0,2026-01-13,25.9766,hedef,2.97,140.0,3.89,
2026-01-09,LINK,dip,3.0,0.032,5.4121,4726.0,2026-01-12,5.5745,hedef,2.97,140.0,4.78,
2026-01-09,NATEN,dip,3.4,0.193,9.74,4726.0,2026-01-12,9.4478,stop,-3.03,-143.0,0.1,
2026-01-09,PGSUS,dip,4.7,0.19,209.8,4726.0,2026-01-09,203.506,stop,-3.03,-143.0,0.05,
2026-01-09,SARKY,kirilim,3.9,0.994,24.72,4726.0,2026-01-12,25.4616,hedef,2.97,140.0,7.2,
2026-01-09,SASA,dip,8.5,-0.051,2.37,4726.0,2026-01-09,2.2989,stop,-3.03,-143.0,1.27,
2026-01-09,TKNSA,dip,3.1,0.199,23.24,4726.0,2026-01-12,22.5428,stop,-3.03,-143.0,0.52,
2026-01-09,TRILC,dip,3.0,0.094,2.6525,4726.0,2026-01-12,2.7321,hedef,2.97,140.0,3.94,
2026-01-09,TUCLK,dip,4.3,0.162,4.5,4726.0,2026-01-12,4.365,stop,-3.03,-143.0,1.33,
2026-01-12,AKSGY,kirilim,4.0,1.044,8.34,1392.0,2026-01-14,8.0898,stop,-3.03,-42.0,2.4,
2026-01-12,ARENA,dip,5.5,0.123,29.56,1392.0,2026-01-12,30.4468,hedef,2.97,41.0,3.59,
2026-01-12,BANVT,dip,3.4,0.085,171.2,1392.0,2026-01-13,176.336,hedef,2.97,41.0,4.15,
2026-01-12,BORLS,dip,9.0,-0.004,3.46,1392.0,2026-01-12,3.3562,stop,-3.03,-42.0,0.0,
2026-01-12,BRLSM,dip,5.1,0.191,13.66,1392.0,2026-01-14,14.0698,hedef,2.97,41.0,7.61,
2026-01-12,EDATA,kirilim,3.4,0.973,9.09,1392.0,2026-01-12,9.3627,hedef,2.97,41.0,4.51,
2026-01-12,FENER,dip,5.1,0.053,3.18,1392.0,2026-01-12,3.0846,stop,-3.03,-42.0,0.0,
2026-01-12,IHLAS,dip,3.2,0.176,2.44,1392.0,2026-01-12,2.3668,stop,-3.03,-42.0,1.64,
2026-01-12,IHYAY,dip,4.4,0.0,1.89,1392.0,2026-01-12,1.9467,hedef,2.97,41.0,4.23,
2026-01-12,KLGYO,kirilim,17.4,0.992,7.69,1392.0,2026-01-12,7.9207,hedef,2.97,41.0,6.89,
2026-01-12,KRVGD,kirilim,3.7,1.054,2.96,1392.0,2026-01-14,2.8712,stop,-3.03,-42.0,1.69,
2026-01-12,MAGEN,kirilim,8.2,0.996,41.5,1392.0,2026-01-13,42.745,hedef,2.97,41.0,3.37,
2026-01-12,MEDTR,dip,4.4,0.119,29.04,1392.0,2026-01-13,29.9112,hedef,2.97,41.0,5.79,
2026-01-12,MOBTL,kirilim,3.1,1.013,9.62,1392.0,2026-01-13,9.3314,stop,-3.03,-42.0,0.83,
2026-01-12,MOGAN,dip,3.2,0.181,8.28,1392.0,2026-01-15,8.5284,hedef,2.97,41.0,3.74,
2026-01-12,NATEN,dip,3.9,0.156,9.35,1392.0,2026-01-13,9.0695,stop,-3.03,-42.0,2.35,
2026-01-12,ORGE,dip,10.2,0.051,67.15,1392.0,2026-01-13,69.1645,hedef,2.97,41.0,4.32,
2026-01-12,SARKY,kirilim,5.1,1.007,25.42,1392.0,2026-01-12,26.1826,hedef,2.97,41.0,5.66,
2026-01-12,SMRVA,dip,3.2,0.163,20.7476,1392.0,2026-01-13,20.1252,stop,-3.03,-42.0,1.33,
2026-01-12,TRILC,dip,3.8,0.113,2.6916,1392.0,2026-01-15,2.6108,stop,-3.03,-42.0,2.43,
2026-01-12,TUCLK,dip,3.7,0.162,4.5,1392.0,2026-01-13,4.365,stop,-3.03,-42.0,0.89,
2026-01-13,AHSGY,kirilim,3.7,1.067,24.2,2814.0,2026-01-14,24.926,hedef,2.97,84.0,3.39,
2026-01-13,ARENA,dip,9.9,0.152,30.4,2814.0,2026-01-13,31.312,hedef,2.97,84.0,5.39,
2026-01-13,BORLS,dip,8.0,-0.007,3.03,2814.0,2026-01-13,3.1209,hedef,2.97,84.0,3.63,
2026-01-13,BRMEN,kirilim,7.2,1.062,12.79,2814.0,2026-01-14,12.4063,stop,-3.03,-85.0,0.0,
2026-01-13,BRSAN,kirilim,3.1,1.031,595.5,2814.0,2026-01-13,613.365,hedef,2.97,84.0,3.27,
2026-01-13,EBEBK,kirilim,5.1,0.946,60.15,2814.0,2026-01-16,61.9545,hedef,2.97,84.0,3.24,
2026-01-13,FENER,dip,4.5,0.045,3.16,2814.0,2026-01-13,3.2548,hedef,2.97,84.0,3.8,
2026-01-13,GSRAY,dip,3.3,0.033,1.16,2814.0,2026-01-15,1.1948,hedef,2.97,84.0,3.45,
2026-01-13,HATEK,dip,3.0,0.15,15.92,2814.0,2026-01-13,16.3976,hedef,2.97,84.0,3.08,
2026-01-13,HUNER,dip,3.6,0.016,3.1,2814.0,2026-01-14,3.193,hedef,2.97,84.0,3.23,
2026-01-13,KORDS,dip,4.9,0.135,51.25,2814.0,2026-01-23,52.7875,hedef,2.97,84.0,3.8,
2026-01-13,LILAK,kirilim,3.3,1.115,33.34,2814.0,2026-01-14,32.3398,stop,-3.03,-85.0,2.88,
2026-01-13,NATEN,dip,3.3,0.17,9.5,2814.0,2026-01-13,9.215,stop,-3.03,-85.0,0.0,
2026-01-13,ORGE,dip,10.5,0.081,68.5,2814.0,2026-01-16,70.555,hedef,2.97,84.0,3.36,
2026-01-13,PLTUR,dip,4.0,0.087,21.14,2814.0,2026-01-20,21.7742,hedef,2.97,84.0,3.03,
2026-01-13,SKYMD,dip,3.8,0.135,12.34,2814.0,2026-01-14,11.9698,stop,-3.03,-85.0,0.89,
2026-01-13,ZOREN,dip,3.3,0.169,3.09,2814.0,2026-01-26,3.1827,hedef,2.97,84.0,3.56,
2026-01-14,AKSUE,kirilim,3.9,0.975,25.9,2270.0,2026-01-14,25.123,stop,-3.03,-69.0,1.85,
2026-01-14,ANGEN,dip,3.1,0.187,10.88,2270.0,2026-01-19,11.2064,hedef,2.97,67.0,3.31,
2026-01-14,ATAKP,kirilim,4.5,0.938,55.65,2270.0,2026-01-14,57.3195,hedef,2.97,67.0,4.22,
2026-01-14,BORLS,dip,8.6,-0.001,2.97,2270.0,2026-01-14,2.8809,stop,-3.03,-69.0,0.0,
2026-01-14,BSOKE,kirilim,12.9,0.912,22.0,2270.0,2026-01-14,22.66,hedef,2.97,67.0,6.73,
2026-01-14,CCOLA,kirilim,3.6,1.086,65.25,2270.0,2026-01-14,67.2075,hedef,2.97,67.0,3.14,
2026-01-14,CLEBI,dip,15.9,0.174,1753.0,2270.0,2026-01-15,1805.59,hedef,2.97,67.0,3.37,
2026-01-14,DCTTR,dip,9.2,0.155,9.21,2270.0,2026-01-14,9.4863,hedef,2.97,67.0,3.47,
2026-01-14,DNISI,dip,6.5,0.138,20.0,2270.0,2026-01-23,20.6,hedef,2.97,67.0,3.0,
2026-01-14,DYOBY,dip,3.3,0.068,13.38,2270.0,2026-01-19,13.7814,hedef,2.97,67.0,4.78,
2026-01-14,ELITE,dip,4.1,0.111,29.38,2270.0,2026-01-19,30.2614,hedef,2.97,67.0,3.06,
2026-01-14,KARSN,dip,3.4,0.193,9.52,2270.0,2026-01-14,9.8056,hedef,2.97,67.0,3.47,
2026-01-14,MARKA,dip,3.0,0.054,35.64,2270.0,2026-01-15,36.7092,hedef,2.97,67.0,4.88,
2026-01-14,MEGAP,dip,3.9,0.152,2.9,2270.0,2026-01-20,2.813,stop,-3.03,-69.0,1.38,
2026-01-14,NATEN,dip,6.3,0.169,9.49,2270.0,2026-01-15,9.2053,stop,-3.03,-69.0,2.74,
2026-01-14,POLTK,dip,18.1,0.085,6160.0,2270.0,2026-01-16,6344.8,hedef,2.97,67.0,5.19,
2026-01-14,REEDR,dip,6.4,0.102,7.34,2270.0,2026-01-14,7.1198,stop,-3.03,-69.0,0.41,
2026-01-14,SARKY,kirilim,3.4,1.004,29.96,2270.0,2026-01-14,30.8588,hedef,2.97,67.0,5.07,
2026-01-14,VANGD,kirilim,23.4,1.033,59.85,2270.0,2026-01-14,58.0545,stop,-3.03,-69.0,0.0,
2026-01-14,YEOTK,dip,3.7,0.19,37.78,2270.0,2026-01-15,38.9134,hedef,2.97,67.0,3.55,
2026-01-15,AKYHO,dip,5.3,0.104,2.63,2007.0,2026-01-16,2.7089,hedef,2.97,60.0,3.04,
2026-01-15,ATAKP,kirilim,13.9,1.0,58.0,2007.0,2026-01-15,59.74,hedef,2.97,60.0,6.29,
2026-01-15,BESLR,dip,5.3,0.163,13.09,2007.0,2026-01-16,13.4827,hedef,2.97,60.0,3.36,
2026-01-15,BFREN,dip,4.8,0.158,159.7,2007.0,2026-01-15,164.491,hedef,2.97,60.0,3.38,
2026-01-15,BIENY,dip,4.0,0.026,23.44,2007.0,2026-01-27,24.1432,hedef,2.97,60.0,3.5,
2026-01-15,BIZIM,kirilim,6.3,1.036,30.28,2007.0,2026-01-16,29.3716,stop,-3.03,-61.0,0.46,
2026-01-15,BORLS,dip,5.4,-0.006,2.65,2007.0,2026-01-15,2.7295,hedef,2.97,60.0,10.57,
2026-01-15,ELITE,dip,6.6,0.092,29.0,2007.0,2026-01-16,29.87,hedef,2.97,60.0,3.17,
2026-01-15,ESCAR,dip,5.3,0.165,28.36,2007.0,2026-01-16,27.5092,stop,-3.03,-61.0,1.13,
2026-01-15,FENER,dip,3.6,0.166,3.46,2007.0,2026-01-15,3.5638,hedef,2.97,60.0,3.76,
2026-01-15,FORMT,dip,3.8,0.131,2.92,2007.0,2026-01-16,3.0076,hedef,2.97,60.0,4.11,
2026-01-15,KARTN,dip,5.3,0.101,81.3,2007.0,2026-01-15,83.739,hedef,2.97,60.0,3.32,
2026-01-15,KENT,dip,3.2,0.119,467.2489,2007.0,2026-01-19,481.2664,hedef,2.97,60.0,6.78,
2026-01-15,LIDFA,kirilim,3.0,1.008,2.55,2007.0,2026-01-15,2.6265,hedef,2.97,60.0,4.31,
2026-01-15,MTRYO,kirilim,3.6,0.97,12.9,2007.0,2026-01-15,12.513,stop,-3.03,-61.0,3.88,
2026-01-15,ONCSM,kirilim,18.6,0.993,299.5,2007.0,2026-01-15,308.485,hedef,2.97,60.0,4.26,
2026-01-15,RUBNS,kirilim,3.7,0.946,31.22,2007.0,2026-01-16,32.1566,hedef,2.97,60.0,3.01,
2026-01-15,RYGYO,kirilim,4.2,1.099,27.32,2007.0,2026-01-16,28.1396,hedef,2.97,60.0,3.22,
2026-01-15,SMRVA,dip,3.5,0.103,14.9363,2007.0,2026-01-16,14.4882,stop,-3.03,-61.0,2.04,
2026-01-15,TEZOL,dip,3.1,0.051,12.1,2007.0,2026-01-26,12.463,hedef,2.97,60.0,3.06,
2026-01-15,VRGYO,dip,3.4,0.191,2.6,2007.0,2026-01-15,2.522,stop,-3.03,-61.0,1.92,
2026-01-15,YIGIT,dip,3.1,0.146,23.52,2007.0,2026-01-15,24.2256,hedef,2.97,60.0,3.49,
2026-01-16,ADGYO,kirilim,3.2,1.0,66.05,2149.0,2026-01-16,64.0685,stop,-3.03,-65.0,0.68,
2026-01-16,ALFAS,dip,8.3,0.099,42.64,2149.0,2026-01-21,41.3608,stop,-3.03,-65.0,1.74,
2026-01-16,ARSAN,kirilim,3.3,1.02,4.18,2149.0,2026-01-16,4.0546,stop,-3.03,-65.0,0.72,
2026-01-16,ATAKP,kirilim,3.8,1.004,61.75,2149.0,2026-01-16,59.8975,stop,-3.03,-65.0,0.0,
2026-01-16,BANVT,dip,3.2,0.157,183.2,2149.0,2026-01-19,188.696,hedef,2.97,64.0,3.44,
2026-01-16,BESLR,dip,5.1,0.197,13.33,2149.0,2026-01-16,13.7299,hedef,2.97,64.0,3.23,
2026-01-16,BFREN,dip,3.4,0.161,159.9,2149.0,2026-02-06,164.697,hedef,2.97,64.0,6.32,
2026-01-16,BORLS,dip,3.0,0.019,3.21,2149.0,2026-01-16,3.1137,stop,-3.03,-65.0,0.0,
2026-01-16,BYDNR,kirilim,4.6,1.083,32.9,2149.0,2026-01-16,31.913,stop,-3.03,-65.0,0.0,
2026-01-16,DCTTR,dip,3.8,0.072,8.58,2149.0,2026-01-16,8.3226,stop,-3.03,-65.0,2.56,
2026-01-16,EBEBK,kirilim,3.8,0.987,61.65,2149.0,2026-01-19,63.4995,hedef,2.97,64.0,3.41,
2026-01-16,FORMT,dip,3.6,0.183,3.02,2149.0,2026-01-19,3.1106,hedef,2.97,64.0,5.96,
2026-01-16,KCAER,dip,3.5,0.18,11.12,2149.0,2026-01-19,11.4536,hedef,2.97,64.0,3.33,
2026-01-16,LINK,dip,3.3,0.062,5.8219,2149.0,2026-01-19,5.9965,hedef,2.97,64.0,4.19,
2026-01-16,PRKME,dip,4.0,0.178,17.86,2149.0,2026-01-16,17.3242,stop,-3.03,-65.0,0.0,
2026-01-16,SEGMN,kirilim,19.2,1.034,27.98,2149.0,2026-01-16,28.8194,hedef,2.97,64.0,3.43,
2026-01-16,SMRVA,dip,3.3,0.087,13.3335,2149.0,2026-01-19,12.9335,stop,-3.03,-65.0,0.81,
2026-01-16,TEZOL,dip,5.8,0.055,12.15,2149.0,2026-01-26,12.5145,hedef,2.97,64.0,3.05,
2026-01-16,VRGYO,dip,4.5,0.142,2.49,2149.0,2026-01-19,2.5647,hedef,2.97,64.0,3.21,
2026-01-19,BANVT,dip,3.4,0.153,182.5,1973.0,2026-01-21,177.025,stop,-3.03,-60.0,1.26,
2026-01-19,BEGYO,dip,3.7,0.026,5.02,1973.0,2026-01-21,4.8694,stop,-3.03,-60.0,2.79,
2026-01-19,DCTTR,dip,3.1,-0.048,7.55,1973.0,2026-01-19,7.7765,hedef,2.97,59.0,3.18,
2026-01-19,DGNMO,dip,9.1,0.067,5.04,1973.0,2026-01-21,4.8888,stop,-3.03,-60.0,0.4,
2026-01-19,FORMT,dip,3.9,0.167,2.99,1973.0,2026-01-19,3.0797,hedef,2.97,59.0,6.02,
2026-01-19,GENTS,kirilim,4.5,1.015,12.25,1973.0,2026-01-19,11.8825,stop,-3.03,-60.0,0.9,
2026-01-19,GMTAS,kirilim,3.3,0.895,27.1,1973.0,2026-01-19,26.287,stop,-3.03,-60.0,0.37,
2026-01-19,GRNYO,kirilim,7.9,0.999,18.49,1973.0,2026-01-19,17.9353,stop,-3.03,-60.0,0.0,
2026-01-19,HLGYO,kirilim,3.0,1.081,4.64,1973.0,2026-01-20,4.5008,stop,-3.03,-60.0,1.72,
2026-01-19,HUNER,dip,4.8,0.145,3.35,1973.0,2026-01-22,3.4505,hedef,2.97,59.0,4.18,
2026-01-19,KONYA,dip,3.4,0.03,4492.5,1973.0,2026-01-19,4627.275,hedef,2.97,59.0,3.01,
2026-01-19,KORDS,dip,3.4,0.179,52.0,1973.0,2026-01-23,53.56,hedef,2.97,59.0,3.27,
2026-01-19,KRDMA,dip,5.1,0.144,28.28,1973.0,2026-01-19,27.4316,stop,-3.03,-60.0,0.07,
2026-01-19,KRPLS,kirilim,3.5,1.02,10.64,1973.0,2026-01-19,10.9592,hedef,2.97,59.0,3.2,
2026-01-19,MEPET,kirilim,3.3,1.015,20.68,1973.0,2026-01-20,21.3004,hedef,2.97,59.0,4.35,
2026-01-19,MERCN,dip,3.5,0.118,17.64,1973.0,2026-01-20,17.1108,stop,-3.03,-60.0,1.53,
2026-01-19,MPARK,kirilim,3.2,1.007,436.75,1973.0,2026-01-21,423.6475,stop,-3.03,-60.0,0.0,
2026-01-19,ONCSM,kirilim,5.8,1.032,328.5,1973.0,2026-01-19,338.355,hedef,2.97,59.0,3.81,
2026-01-19,PRKME,dip,3.7,0.16,17.62,1973.0,2026-01-19,18.1486,hedef,2.97,59.0,3.29,
2026-01-19,SELVA,kirilim,3.5,1.046,3.92,1973.0,2026-01-19,3.8024,stop,-3.03,-60.0,0.0,
2026-01-19,SNGYO,kirilim,3.5,0.983,5.17,1973.0,2026-01-22,5.0149,stop,-3.03,-60.0,2.9,
2026-01-19,TEZOL,dip,7.9,0.055,12.15,1973.0,2026-01-26,12.5145,hedef,2.97,59.0,3.05,
2026-01-19,VESBE,dip,3.4,0.076,8.25,1973.0,2026-01-20,8.0025,stop,-3.03,-60.0,0.85,
2026-01-20,BYDNR,kirilim,3.5,0.952,33.6,4510.0,2026-01-21,32.592,stop,-3.03,-137.0,1.79,
2026-01-20,CEMAS,dip,3.2,0.157,4.08,4510.0,2026-01-22,4.2024,hedef,2.97,134.0,4.66,
2026-01-20,CMBTN,dip,3.1,0.158,1968.0,4510.0,2026-01-21,1908.96,stop,-3.03,-137.0,0.56,
