tarih,kat,grup,pos52,acilis,acilis_ciro_TL,secili,hisse
2026-06-17,23.2,orta,0.38,4.75,110424689,False,ALGYO
2026-06-17,13.9,orta,0.66,17.37,6697472,False,SOKE
2026-06-17,9.4,orta,0.51,294.0,7566972,False,GATEG
2026-06-17,8.4,orta,0.57,4.13,4085139,False,SKTAS
2026-06-17,8.3,orta,0.56,71.95,3199184,False,NETAS
2026-06-17,7.4,orta,0.54,47.8,4860925,False,VERTU
2026-06-17,6.5,?,,18.03,52568340,False,GENKM
2026-06-17,5.1,orta,0.58,130.0,1600170,False,ATEKS
