giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-01-05,KRVGD,kirilim,2.2,0.981,2.81,1022.0,2026-01-05,2.7257,stop,-3.03,-31.0,0.0,
2026-01-05,KSTUR,dip,2.3,0.103,2970.0,1022.0,2026-01-05,3059.1,hedef,2.97,30.0,4.38,
2026-01-05,MACKO,dip,2.8,0.13,26.48,1022.0,2026-01-05,25.6856,stop,-3.03,-31.0,1.28,
2026-01-05,MARKA,dip,6.1,0.19,41.0,1022.0,2026-01-05,39.77,stop,-3.03,-31.0,0.0,
2026-01-05,MARTI,dip,2.3,0.104,1.7782,1022.0,2026-01-08,1.7248,stop,-3.03,-31.0,2.53,
2026-01-05,NATEN,dip,3.2,0.121,8.97,1022.0,2026-01-05,8.7009,stop,-3.03,-31.0,0.0,
2026-01-05,PENTA,dip,2.4,0.188,13.5,1022.0,2026-01-14,13.905,hedef,2.97,30.0,3.19,
2026-01-05,PKENT,dip,4.8,-0.02,168.5,1022.0,2026-01-05,163.445,stop,-3.03,-31.0,0.0,
2026-01-05,QUAGR,dip,20.5,0.039,2.92,1022.0,2026-01-05,2.8324,stop,-3.03,-31.0,0.0,
2026-01-05,RAYSG,dip,4.3,0.022,220.8,1022.0,2026-01-07,227.424,hedef,2.97,30.0,6.66,
2026-01-05,SASA,dip,2.3,0.087,2.92,1022.0,2026-01-07,2.8324,stop,-3.03,-31.0,1.03,
2026-01-05,SDTTR,dip,3.6,0.168,186.1,1022.0,2026-01-05,191.683,hedef,2.97,30.0,4.78,
2026-01-05,SONME,kirilim,10.0,0.992,185.0,1022.0,2026-01-05,179.45,stop,-3.03,-31.0,2.11,
2026-01-05,TAVHL,kirilim,2.2,0.997,310.75,1022.0,2026-01-08,320.0725,hedef,2.97,30.0,3.54,
2026-01-05,TCKRC,kirilim,2.4,0.997,62.45,1022.0,2026-01-06,64.3235,hedef,2.97,30.0,7.29,
2026-01-05,TKNSA,dip,2.1,0.155,22.24,1022.0,2026-01-08,22.9072,hedef,2.97,30.0,3.24,
2026-01-05,TRILC,dip,3.8,0.03,2.5199,1022.0,2026-01-07,2.5955,hedef,2.97,30.0,4.95,
2026-01-05,VSNMD,dip,2.4,0.063,92.5,1022.0,2026-01-05,95.275,hedef,2.97,30.0,3.24,
2026-01-05,ZOREN,dip,3.0,0.151,3.08,1022.0,2026-01-26,3.1724,hedef,2.97,30.0,3.25,
2026-01-06,ALFAS,dip,2.3,0.079,41.66,1217.0,2026-01-08,40.4102,stop,-3.03,-37.0,0.29,
2026-01-06,ALGYO,kirilim,2.0,1.015,4.8914,1217.0,2026-01-06,5.0382,hedef,2.97,36.0,5.37,
2026-01-06,ALVES,dip,2.7,0.195,2.72,1217.0,2026-01-07,2.6384,stop,-3.03,-37.0,1.84,
2026-01-06,CEMAS,dip,2.1,0.16,4.11,1217.0,2026-01-21,3.9867,stop,-3.03,-37.0,1.22,
2026-01-06,EMNIS,dip,2.1,0.013,161.0,1217.0,2026-01-07,165.83,hedef,2.97,36.0,4.35,
2026-01-06,ESCAR,dip,5.5,0.103,24.64,1217.0,2026-01-06,25.3792,hedef,2.97,36.0,3.17,
2026-01-06,FENER,dip,4.1,-0.04,3.19,1217.0,2026-01-07,3.0943,stop,-3.03,-37.0,0.0,
2026-01-06,HALKB,kirilim,4.1,1.047,43.08,1217.0,2026-01-07,44.3724,hedef,2.97,36.0,3.76,
2026-01-06,IEYHO,kirilim,2.5,0.991,68.4,1217.0,2026-01-06,70.452,hedef,2.97,36.0,3.8,
2026-01-06,JANTS,dip,2.6,0.132,20.12,1217.0,2026-01-06,20.7236,hedef,2.97,36.0,4.27,
2026-01-06,KRGYO,dip,2.9,0.127,3.07,1217.0,2026-01-07,2.9779,stop,-3.03,-37.0,2.28,
2026-01-06,MARKA,dip,2.2,0.174,40.36,1217.0,2026-01-07,39.1492,stop,-3.03,-37.0,0.15,
2026-01-06,MARTI,dip,2.2,0.086,1.7525,1217.0,2026-01-20,1.6999,stop,-3.03,-37.0,2.93,
2026-01-06,ODINE,kirilim,20.0,0.996,323.0,1217.0,2026-01-08,313.31,stop,-3.03,-37.0,0.7,
2026-01-06,PAMEL,dip,2.0,0.179,85.15,1217.0,2026-01-07,82.5955,stop,-3.03,-37.0,0.7,
2026-01-06,PKENT,dip,2.1,0.014,158.3,1217.0,2026-01-07,153.551,stop,-3.03,-37.0,2.72,
2026-01-06,RAYSG,dip,2.2,0.021,220.4,1217.0,2026-01-07,227.012,hedef,2.97,36.0,6.85,
2026-01-06,RYSAS,dip,2.2,0.172,13.88,1217.0,2026-01-07,14.2964,hedef,2.97,36.0,3.89,
2026-01-06,SARKY,kirilim,2.9,1.015,20.14,1217.0,2026-01-06,20.7442,hedef,2.97,36.0,6.75,
2026-01-06,SOKM,kirilim,2.4,1.02,52.25,1217.0,2026-01-09,53.8175,hedef,2.97,36.0,3.06,
2026-01-06,TCKRC,kirilim,2.2,1.094,66.75,1217.0,2026-01-07,68.7525,hedef,2.97,36.0,3.75,
2026-01-06,TDGYO,kirilim,2.2,1.05,41.42,1217.0,2026-01-09,40.1774,stop,-3.03,-37.0,2.75,
2026-01-06,TEKTU,dip,2.2,0.178,8.81,1217.0,2026-01-06,8.5457,stop,-3.03,-37.0,0.34,
2026-01-06,TKFEN,dip,4.6,0.139,73.45,1217.0,2026-01-08,71.2465,stop,-3.03,-37.0,1.7,
2026-01-06,TKNSA,dip,2.7,0.148,22.08,1217.0,2026-01-07,22.7424,hedef,2.97,36.0,3.17,
2026-01-06,TTRAK,dip,2.4,0.109,549.0,1217.0,2026-01-14,565.47,hedef,2.97,36.0,3.37,
2026-01-06,VAKBN,kirilim,3.7,0.99,33.44,1217.0,2026-01-09,32.4368,stop,-3.03,-37.0,1.61,
2026-01-07,AHSGY,kirilim,2.5,1.024,18.0,616.0,2026-01-07,18.54,hedef,2.97,18.0,4.0,
2026-01-07,ALCAR,dip,3.1,0.116,878.0,616.0,2026-01-07,851.66,stop,-3.03,-19.0,0.28,
2026-01-07,ALGYO,kirilim,2.1,1.019,5.2114,616.0,2026-01-08,5.3678,hedef,2.97,18.0,3.67,
2026-01-07,BAHKM,kirilim,2.1,0.989,79.55,616.0,2026-01-08,81.9365,hedef,2.97,18.0,5.22,
2026-01-07,CMBTN,dip,6.2,0.194,2014.0,616.0,2026-01-08,1953.58,stop,-3.03,-19.0,1.94,
2026-01-07,COSMO,kirilim,7.6,1.014,300.0,616.0,2026-01-08,291.0,stop,-3.03,-19.0,3.08,
2026-01-07,DGNMO,dip,4.9,0.04,4.94,616.0,2026-01-08,4.7918,stop,-3.03,-19.0,0.2,
2026-01-07,DNISI,dip,2.4,0.14,20.14,616.0,2026-01-08,19.5358,stop,-3.03,-19.0,1.49,
2026-01-07,EMNIS,dip,2.1,0.053,170.0,616.0,2026-01-12,164.9,stop,-3.03,-19.0,0.35,
2026-01-07,ESCAR,dip,2.4,0.117,25.48,616.0,2026-01-07,26.2444,hedef,2.97,18.0,3.22,
2026-01-07,FENER,dip,4.2,0.004,3.12,616.0,2026-01-07,3.2136,hedef,2.97,18.0,3.53,
2026-01-07,FORTE,kirilim,16.6,0.999,90.1,616.0,2026-01-07,92.803,hedef,2.97,18.0,3.22,
2026-01-07,GRTHO,dip,3.6,0.188,251.25,616.0,2026-01-07,258.7875,hedef,2.97,18.0,3.48,
2026-01-07,HALKB,kirilim,2.3,0.984,43.26,616.0,2026-01-08,41.9622,stop,-3.03,-19.0,0.65,
2026-01-07,HATEK,dip,3.1,0.164,15.46,616.0,2026-01-07,14.9962,stop,-3.03,-19.0,1.75,
2026-01-07,HEKTS,dip,2.3,0.148,3.19,616.0,2026-01-08,3.0943,stop,-3.03,-19.0,0.31,
2026-01-07,KCAER,dip,8.8,0.117,10.7,616.0,2026-01-07,10.379,stop,-3.03,-19.0,1.21,
2026-01-07,KONYA,dip,2.4,0.053,4615.0,616.0,2026-01-14,4476.55,stop,-3.03,-19.0,0.98,
2026-01-07,KRGYO,dip,15.0,0.133,3.09,616.0,2026-01-07,2.9973,stop,-3.03,-19.0,0.0,
2026-01-07,MACKO,dip,2.2,0.099,25.72,616.0,2026-01-08,24.9484,stop,-3.03,-19.0,0.7,
2026-01-07,MARTI,dip,3.2,0.099,1.7717,616.0,2026-01-08,1.7186,stop,-3.03,-19.0,1.81,
2026-01-07,MOBTL,kirilim,2.1,1.015,9.46,616.0,2026-01-08,9.1762,stop,-3.03,-19.0,0.85,
2026-01-07,NATEN,dip,2.7,0.173,9.53,616.0,2026-01-08,9.2441,stop,-3.03,-19.0,0.42,
2026-01-07,POLTK,dip,2.1,0.158,6725.0,616.0,2026-01-08,6523.25,stop,-3.03,-19.0,1.45,
2026-01-07,PRKME,dip,2.3,0.187,17.99,616.0,2026-01-16,17.4503,stop,-3.03,-19.0,2.11,
2026-01-07,RALYH,kirilim,2.1,1.0,234.4,616.0,2026-01-09,227.368,stop,-3.03,-19.0,0.17,
2026-01-07,RAYSG,dip,2.1,0.041,232.0,616.0,2026-01-07,225.04,stop,-3.03,-19.0,1.29,
2026-01-07,SASA,dip,2.9,0.097,2.95,616.0,2026-01-07,2.8615,stop,-3.03,-19.0,0.0,
2026-01-07,SEGMN,dip,3.8,0.128,18.87,616.0,2026-01-07,18.3039,stop,-3.03,-19.0,0.21,
2026-01-07,SERNT,dip,4.0,0.097,8.45,616.0,2026-01-07,8.1965,stop,-3.03,-19.0,1.18,
2026-01-07,SOKM,kirilim,2.3,0.995,52.85,616.0,2026-01-12,54.4355,hedef,2.97,18.0,3.5,
2026-01-07,TAVHL,kirilim,2.4,0.99,317.0,616.0,2026-01-12,326.51,hedef,2.97,18.0,3.15,
2026-01-07,TKFEN,dip,2.0,0.14,73.5,616.0,2026-01-08,71.295,stop,-3.03,-19.0,1.63,
2026-01-07,TKNSA,dip,3.5,0.167,22.52,616.0,2026-01-09,23.1956,hedef,2.97,18.0,3.37,
2026-01-07,TRILC,dip,3.1,0.048,2.5558,616.0,2026-01-07,2.6325,hedef,2.97,18.0,3.48,
2026-01-07,TTRAK,dip,2.7,0.133,557.5,616.0,2026-01-08,540.775,stop,-3.03,-19.0,0.0,
2026-01-07,YATAS,kirilim,2.0,1.022,41.18,616.0,2026-01-07,39.9446,stop,-3.03,-19.0,0.0,
2026-01-07,ZOREN,dip,2.5,0.183,3.14,616.0,2026-01-08,3.0458,stop,-3.03,-19.0,0.0,
2026-01-08,AGROT,dip,2.5,0.155,3.33,1736.0,2026-01-09,3.4299,hedef,2.97,52.0,5.11,
2026-01-08,ALGYO,kirilim,2.5,1.009,5.3229,1736.0,2026-01-12,5.1632,stop,-3.03,-53.0,2.52,
2026-01-08,ANGEN,dip,5.0,0.169,10.76,1736.0,2026-01-13,11.0828,hedef,2.97,52.0,3.07,
2026-01-08,ARENA,dip,2.7,0.078,28.26,1736.0,2026-01-08,29.1078,hedef,2.97,52.0,3.04,
2026-01-08,BTCIM,dip,2.6,0.128,3.66,1736.0,2026-01-08,3.7698,hedef,2.97,52.0,3.28,
2026-01-08,ELITE,dip,2.2,0.002,27.62,1736.0,2026-01-13,28.4486,hedef,2.97,52.0,3.55,
2026-01-08,FORMT,dip,2.1,0.146,2.95,1736.0,2026-01-08,3.0385,hedef,2.97,52.0,4.41,
2026-01-08,FORTE,kirilim,3.1,0.978,92.45,1736.0,2026-01-08,89.6765,stop,-3.03,-53.0,0.0,
2026-01-08,GMTAS,kirilim,2.2,0.918,22.9967,1736.0,2026-01-08,23.6866,hedef,2.97,52.0,8.67,
2026-01-08,GOODY,dip,4.3,0.163,14.77,1736.0,2026-01-15,15.2131,hedef,2.97,52.0,3.05,
2026-01-08,GRTHO,dip,2.8,0.153,233.5,1736.0,2026-01-08,240.505,hedef,2.97,52.0,3.04,
2026-01-08,HEKTS,dip,4.8,0.061,2.98,1736.0,2026-01-14,2.8906,stop,-3.03,-53.0,2.01,
2026-01-08,KLSYN,kirilim,19.5,1.076,8.24,1736.0,2026-01-08,7.9928,stop,-3.03,-53.0,0.0,
2026-01-08,KRDMA,dip,6.6,0.052,25.26,1736.0,2026-01-13,26.0178,hedef,2.97,52.0,3.72,
2026-01-08,LINK,dip,2.4,0.022,5.2634,1736.0,2026-01-08,5.4213,hedef,2.97,52.0,5.05,
2026-01-08,MTRYO,kirilim,3.4,1.083,11.48,1736.0,2026-01-08,11.1356,stop,-3.03,-53.0,0.0,
2026-01-08,NATEN,dip,3.8,0.158,9.37,1736.0,2026-01-08,9.6511,hedef,2.97,52.0,3.95,
2026-01-08,ORGE,dip,2.4,0.029,66.15,1736.0,2026-01-13,68.1345,hedef,2.97,52.0,3.55,
2026-01-08,RAYSG,dip,3.5,0.019,219.2,1736.0,2026-01-19,225.776,hedef,2.97,52.0,3.01,
2026-01-08,REEDR,dip,2.3,0.016,6.64,1736.0,2026-01-08,6.8392,hedef,2.97,52.0,5.72,
2026-01-08,RUBNS,kirilim,2.5,1.041,29.7,1736.0,2026-01-08,30.591,hedef,2.97,52.0,3.7,
2026-01-08,SANFM,dip,2.0,0.136,7.28,1736.0,2026-01-09,7.0616,stop,-3.03,-53.0,2.06,
2026-01-08,SARKY,kirilim,2.5,1.049,24.5,1736.0,2026-01-08,23.765,stop,-3.03,-53.0,0.0,
2026-01-08,SASA,dip,5.6,0.0,2.66,1736.0,2026-01-08,2.5802,stop,-3.03,-53.0,0.0,
2026-01-08,TKNSA,dip,2.1,0.152,22.18,1736.0,2026-01-09,22.8454,hedef,2.97,52.0,3.25,
2026-01-08,VESBE,dip,2.7,0.018,7.79,1736.0,2026-01-16,8.0237,hedef,2.97,52.0,3.21,
2026-01-09,ALTNY,dip,2.3,0.176,16.05,2133.0,2026-01-09,16.5315,hedef,2.97,63.0,3.86,
2026-01-09,ARENA,dip,2.3,0.088,28.56,2133.0,2026-01-12,29.4168,hedef,2.97,63.0,3.85,
2026-01-09,BORLS,dip,2.0,-0.009,3.62,2133.0,2026-01-12,3.5114,stop,-3.03,-65.0,0.28,
2026-01-09,EDATA,kirilim,2.3,1.084,8.95,2133.0,2026-01-09,9.2185,hedef,2.97,63.0,3.35,
2026-01-09,GOKNR,dip,3.3,0.137,20.4,2133.0,2026-01-09,21.012,hedef,2.97,63.0,7.65,
2026-01-09,IHYAY,dip,4.4,0.021,1.93,2133.0,2026-01-12,1.9879,hedef,2.97,63.0,3.11,
2026-01-09,KRDMA,dip,3.3,0.051,25.22,2133.0,2026-01-13,25.9766,hedef,2.97,63.0,3.89,
2026-01-09,KRGYO,dip,2.2,0.115,3.02,2133.0,2026-01-21,2.9294,stop,-3.03,-65.0,2.98,
2026-01-09,LINK,dip,3.0,0.032,5.4121,2133.0,2026-01-12,5.5745,hedef,2.97,63.0,4.78,
2026-01-09,NATEN,dip,3.4,0.193,9.74,2133.0,2026-01-12,9.4478,stop,-3.03,-65.0,0.1,
2026-01-09,NUHCM,dip,2.9,0.197,219.5,2133.0,2026-01-14,226.085,hedef,2.97,63.0,3.05,
2026-01-09,ORGE,dip,2.2,0.047,66.95,2133.0,2026-01-13,68.9585,hedef,2.97,63.0,4.63,
2026-01-09,PGSUS,dip,4.7,0.19,209.8,2133.0,2026-01-09,203.506,stop,-3.03,-65.0,0.05,
2026-01-09,REEDR,dip,2.3,0.04,6.85,2133.0,2026-01-12,6.6445,stop,-3.03,-65.0,2.77,
2026-01-09,SARKY,kirilim,3.9,0.994,24.72,2133.0,2026-01-12,25.4616,hedef,2.97,63.0,7.2,
2026-01-09,SASA,dip,8.5,-0.051,2.37,2133.0,2026-01-09,2.2989,stop,-3.03,-65.0,1.27,
2026-01-09,SOKM,kirilim,2.6,0.998,53.55,2133.0,2026-01-12,55.1565,hedef,2.97,63.0,3.55,
2026-01-09,TEZOL,dip,2.2,0.03,11.89,2133.0,2026-01-16,12.2467,hedef,2.97,63.0,4.21,
2026-01-09,TKNSA,dip,2.3,0.18,22.82,2133.0,2026-01-16,23.5046,hedef,2.97,63.0,3.42,
2026-01-09,TRILC,dip,2.7,0.115,2.6962,2133.0,2026-01-15,2.6153,stop,-3.03,-65.0,2.26,
2026-01-09,TUCLK,dip,4.3,0.162,4.5,2133.0,2026-01-12,4.365,stop,-3.03,-65.0,1.33,
2026-01-12,AKYHO,dip,2.5,0.131,2.69,592.0,2026-01-14,2.6093,stop,-3.03,-18.0,1.12,
2026-01-12,ALCAR,dip,2.0,0.082,857.5,592.0,2026-01-15,883.225,hedef,2.97,18.0,3.21,
2026-01-12,ALFAS,dip,2.0,0.049,40.2,592.0,2026-01-14,41.406,hedef,2.97,18.0,3.58,
2026-01-12,ARENA,dip,2.4,0.103,28.98,592.0,2026-01-12,29.8494,hedef,2.97,18.0,3.45,
2026-01-12,ASTOR,kirilim,2.3,1.016,131.4,592.0,2026-01-12,135.342,hedef,2.97,18.0,3.04,
2026-01-12,BANVT,dip,3.4,0.085,171.2,592.0,2026-01-13,176.336,hedef,2.97,18.0,4.15,
2026-01-12,BORLS,dip,9.0,-0.004,3.46,592.0,2026-01-12,3.3562,stop,-3.03,-18.0,0.0,
2026-01-12,BRLSM,dip,5.1,0.191,13.66,592.0,2026-01-14,14.0698,hedef,2.97,18.0,7.61,
2026-01-12,CCOLA,kirilim,2.2,0.997,63.2,592.0,2026-01-14,65.096,hedef,2.97,18.0,3.8,
2026-01-12,EDATA,kirilim,3.4,0.973,9.09,592.0,2026-01-12,9.3627,hedef,2.97,18.0,4.51,
2026-01-12,EMNIS,dip,2.5,0.018,162.0,592.0,2026-01-12,166.86,hedef,2.97,18.0,3.15,
2026-01-12,ESEN,dip,2.2,0.12,5.72,592.0,2026-01-13,5.8916,hedef,2.97,18.0,3.15,
2026-01-12,FENER,dip,5.1,0.053,3.18,592.0,2026-01-12,3.0846,stop,-3.03,-18.0,0.0,
2026-01-12,FORTE,kirilim,2.1,1.012,97.95,592.0,2026-01-14,95.0115,stop,-3.03,-18.0,2.91,
2026-01-12,GOLTS,dip,2.4,0.172,331.0,592.0,2026-01-14,340.93,hedef,2.97,18.0,3.02,
2026-01-12,GRTHO,dip,2.4,0.185,250.75,592.0,2026-01-13,243.2275,stop,-3.03,-18.0,0.7,
2026-01-12,HATEK,dip,2.0,0.123,14.99,592.0,2026-01-13,15.4397,hedef,2.97,18.0,3.94,
2026-01-12,IHLAS,dip,2.8,0.138,2.34,592.0,2026-01-12,2.4102,hedef,2.97,18.0,4.27,
2026-01-12,IHYAY,dip,4.4,0.0,1.89,592.0,2026-01-12,1.9467,hedef,2.97,18.0,4.23,
2026-01-12,KCAER,dip,2.1,0.117,10.7,592.0,2026-01-13,11.021,hedef,2.97,18.0,4.67,
2026-01-12,KENT,dip,2.0,0.105,463.5803,592.0,2026-01-19,477.4877,hedef,2.97,18.0,7.63,
2026-01-12,KLGYO,kirilim,17.4,0.992,7.69,592.0,2026-01-12,7.9207,hedef,2.97,18.0,6.89,
2026-01-12,KONYA,dip,2.9,0.018,4530.0,592.0,2026-02-16,4665.9,hedef,2.97,18.0,3.09,
2026-01-12,KRGYO,dip,2.1,0.11,3.0,592.0,2026-01-13,3.09,hedef,2.97,18.0,3.67,
2026-01-12,KRVGD,kirilim,3.7,1.054,2.96,592.0,2026-01-14,2.8712,stop,-3.03,-18.0,1.69,
2026-01-12,LINK,dip,2.3,0.047,5.617,592.0,2026-01-13,5.7855,hedef,2.97,18.0,4.91,
2026-01-12,MAGEN,kirilim,8.2,0.996,41.5,592.0,2026-01-13,42.745,hedef,2.97,18.0,3.37,
2026-01-12,MARTI,dip,2.4,0.086,1.7525,592.0,2026-01-20,1.6999,stop,-3.03,-18.0,2.56,
2026-01-12,MEDTR,dip,4.4,0.119,29.04,592.0,2026-01-13,29.9112,hedef,2.97,18.0,5.79,
2026-01-12,MOBTL,kirilim,3.1,1.013,9.62,592.0,2026-01-13,9.3314,stop,-3.03,-18.0,0.83,
2026-01-12,MOGAN,dip,3.2,0.181,8.28,592.0,2026-01-15,8.5284,hedef,2.97,18.0,3.74,
2026-01-12,NATEN,dip,3.9,0.156,9.35,592.0,2026-01-13,9.0695,stop,-3.03,-18.0,2.35,
2026-01-12,ORGE,dip,10.2,0.051,67.15,592.0,2026-01-13,69.1645,hedef,2.97,18.0,4.32,
2026-01-12,PRKME,dip,2.4,0.2,18.16,592.0,2026-01-15,17.6152,stop,-3.03,-18.0,1.16,
2026-01-12,RAYSG,dip,2.6,0.016,217.5,592.0,2026-01-15,224.025,hedef,2.97,18.0,3.4,
2026-01-12,REEDR,dip,2.1,0.041,6.85,592.0,2026-01-13,7.0555,hedef,2.97,18.0,3.21,
2026-01-12,SARKY,kirilim,5.1,1.007,25.42,592.0,2026-01-12,26.1826,hedef,2.97,18.0,5.66,
2026-01-12,SASA,dip,2.9,0.018,2.35,592.0,2026-01-19,2.4205,hedef,2.97,18.0,3.83,
2026-01-12,SMRVA,dip,2.4,0.174,21.7703,592.0,2026-01-12,21.1172,stop,-3.03,-18.0,0.0,
2026-01-12,SOKM,kirilim,2.5,1.045,55.1,592.0,2026-01-16,56.753,hedef,2.97,18.0,3.27,
2026-01-12,TEKTU,dip,2.1,0.178,8.81,592.0,2026-01-12,8.5457,stop,-3.03,-18.0,0.0,
2026-01-12,TKNSA,dip,2.1,0.196,23.18,592.0,2026-01-19,23.8754,hedef,2.97,18.0,3.8,
2026-01-12,TRILC,dip,3.8,0.113,2.6916,592.0,2026-01-15,2.6108,stop,-3.03,-18.0,2.43,
2026-01-12,TUCLK,dip,3.7,0.162,4.5,592.0,2026-01-13,4.365,stop,-3.03,-18.0,0.89,
2026-01-13,AHSGY,kirilim,3.7,1.067,24.2,937.0,2026-01-14,24.926,hedef,2.97,28.0,3.39,
2026-01-13,ARENA,dip,9.9,0.152,30.4,937.0,2026-01-13,31.312,hedef,2.97,28.0,5.39,
