tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-01-02,AHSGY,elenen,tepe,7.2,0.923,16.7,15dk,stop,16.199,10:15,-3.03,1.86,-4.97,12:00,10:00,17.01,15.87
2026-01-02,ANELE,elenen,orta,17.0,0.238,16.69,15dk,stop,16.1893,11:30,-3.03,2.22,-4.97,10:15,10:00,17.06,15.86
2026-01-02,BMSCH,elenen,tepe,6.5,0.96,30.4,15dk,hedef,31.312,10:00,2.97,10.0,0.0,18:00,10:00,33.44,30.4
2026-01-02,DGATE,elenen,orta,20.2,0.552,70.7,15dk,stop,68.579,10:15,-3.03,0.78,-4.95,17:00,10:00,71.25,67.2
2026-01-02,DMSAS,elenen,orta,6.8,0.317,9.2,15dk,gun_sonu,9.08,18:00,-1.34,2.61,-1.41,10:00,11:15,9.44,9.07
2026-01-02,IZINV,elenen,orta,6.3,0.507,63.9,15dk,gun_sonu,64.45,18:00,0.83,1.8,-1.8,11:15,10:15,65.05,62.75
2026-01-02,KRVGD,elenen,tepe,5.0,0.96,2.76,15dk,gun_sonu,2.8,18:00,1.42,2.54,-1.81,16:45,10:15,2.83,2.71
2026-01-02,NTGAZ,elenen,tepe,8.2,0.804,10.58,15dk,stop,10.2626,13:00,-3.03,0.0,-3.21,10:00,18:00,10.58,10.24
2026-01-02,NUHCM,elenen,orta,15.4,0.206,220.5,15dk,gun_sonu,222.6,18:00,0.92,2.45,0.45,11:45,10:00,225.9,221.5
2026-01-02,PARSN,elenen,orta,5.1,0.784,104.0,15dk,gun_sonu,102.6,18:00,-1.38,0.0,-2.6,10:00,10:15,104.0,101.3
2026-01-02,RUBNS,elenen,orta,10.7,0.535,23.84,15dk,hedef,24.5552,10:00,2.97,6.8,-1.43,18:00,10:00,25.46,23.5
2026-01-02,SEGYO,elenen,orta,12.5,0.4,4.94,15dk,hedef,5.0882,10:00,2.97,4.05,-1.01,10:00,11:30,5.14,4.89
2026-01-02,SONME,elenen,tepe,6.3,1.064,179.9,15dk,hedef,185.297,10:00,2.97,3.34,-4.95,10:00,12:00,185.9,171.0
2026-01-02,TRHOL,elenen,orta,6.1,0.604,525.5,15dk,hedef,541.265,10:00,2.97,9.9,0.0,10:00,18:00,577.5,525.5
2026-01-05,ALCTL,elenen,orta,5.2,0.218,103.8,15dk,gun_sonu,105.3,18:00,1.41,2.5,-0.19,15:15,10:00,106.4,103.6
2026-01-05,BAYRK,elenen,orta,20.3,0.415,6.02,15dk,hedef,6.2006,10:00,2.97,3.49,-5.15,10:00,15:15,6.23,5.71
2026-01-05,BMSCH,elenen,tepe,11.2,1.0,33.44,15dk,stop,32.4368,10:15,-3.03,-0.06,-9.99,10:00,18:00,33.42,30.1
2026-01-05,BNTAS,elenen,orta,5.1,0.642,6.4,15dk,hedef,6.592,12:30,2.97,3.91,-0.16,12:30,10:00,6.65,6.39
2026-01-05,CEMZY,elenen,orta,13.6,0.793,8.41050984,15dk,hedef,8.6628,10:00,2.97,8.06,0.17,18:00,10:00,9.0887,8.4245
2026-01-05,DZGYO,elenen,orta,6.6,0.564,8.23,15dk,stop,7.9831,10:30,-3.03,0.73,-4.25,10:00,10:45,8.29,7.88
2026-01-05,GENIL,elenen,orta,6.3,0.681,12.3065436,15dk,hedef,12.6757,16:00,2.97,3.14,-1.19,16:00,10:00,12.6932,12.1599
2026-01-05,IHAAS,elenen,orta,20.1,0.798,42.3,15dk,hedef,43.569,10:15,2.97,6.24,-0.95,11:00,12:30,44.94,41.9
2026-01-05,ISSEN,elenen,orta,7.8,0.208,7.39,15dk,gun_sonu,7.24,18:00,-2.06,0.0,-2.71,10:00,15:00,7.39,7.19
2026-01-05,KAYSE,elenen,orta,5.6,0.531,4.591347,15dk,gun_sonu,4.6831,18:00,1.97,2.2,-0.72,16:30,14:15,4.6925,4.5584
2026-01-05,ORCAY,elenen,orta,21.6,0.505,3.71,15dk,gun_sonu,3.64,18:00,-1.92,0.54,-2.43,10:15,17:00,3.73,3.62
2026-01-05,OTTO,elenen,orta,7.8,0.653,489.25,15dk,hedef,503.9275,10:30,2.97,6.29,-0.05,10:45,10:00,520.0,489.0
2026-01-05,PCILT,elenen,orta,65.6,0.531,24.8,15dk,stop,24.056,11:30,-3.03,0.16,-4.27,10:00,10:00,24.84,23.74
2026-01-05,PENGD,elenen,orta,5.5,0.275,7.74,15dk,gun_sonu,7.8,18:00,0.74,1.29,-0.52,17:30,10:15,7.84,7.7
2026-01-05,RUBNS,elenen,orta,6.1,0.637,25.02,15dk,hedef,25.7706,10:15,2.97,11.91,-2.88,18:00,10:00,28.0,24.3
2026-01-05,SONME,elenen,tepe,10.0,0.992,185.0,15dk,hedef,190.55,10:00,2.97,5.35,-4.32,10:00,18:00,194.9,177.0
2026-01-05,TEHOL,elenen,orta,50.3,0.579,25.6,15dk,hedef,26.368,10:00,2.97,14.61,-0.23,10:45,18:00,29.34,25.54
2026-01-05,TNZTP,elenen,orta,25.8,0.432,23.26,15dk,hedef,23.9578,10:00,2.97,4.47,-1.55,10:00,15:30,24.3,22.9
2026-01-05,YGGYO,elenen,tepe,27.5,0.804,131.6,15dk,gun_sonu,134.4,18:00,2.09,2.74,-1.22,17:00,13:00,135.2,130.0
2026-01-05,YUNSA,elenen,orta,5.1,0.594,7.7,15dk,gun_sonu,7.68,18:00,-0.29,0.78,-1.3,17:15,16:45,7.76,7.6
2026-01-06,ACSEL,elenen,orta,5.7,0.217,103.0,15dk,hedef,106.09,10:00,2.97,6.21,-0.19,11:00,10:00,109.4,102.8
2026-01-06,ATEKS,elenen,orta,9.3,0.533,128.1,1dk,hedef,131.943,13:55,2.97,11.63,2.65,18:08,12:55,143.0,131.5
2026-01-06,BMSCH,elenen,orta,100.9,0.74,27.1,15dk,hedef,27.913,10:00,2.97,5.17,0.0,10:00,18:00,28.5,27.1
2026-01-06,CEMZY,elenen,tepe,24.5,0.898,9.263446,15dk,hedef,9.5413,10:00,2.97,3.21,-5.0,10:00,10:00,9.5606,8.8003
2026-01-06,DURKN,elenen,orta,47.3,0.467,16.45,15dk,hedef,16.9435,10:45,2.97,5.96,-4.92,11:00,15:15,17.43,15.64
2026-01-06,IDGYO,elenen,orta,6.6,0.666,4.02,15dk,hedef,4.1406,10:00,2.97,4.23,-9.2,10:00,17:45,4.19,3.65
2026-01-06,KUVVA,elenen,tepe,16.7,0.806,150.0,15dk,gun_sonu,147.9,18:00,-1.43,-0.47,-1.4,17:45,18:00,149.3,147.9
2026-01-06,MEKAG,elenen,orta,69.1,0.687,4.27,15dk,hedef,4.3981,10:00,2.97,3.28,-9.13,10:00,14:15,4.41,3.88
2026-01-06,MERKO,elenen,orta,21.7,0.219,1.88395691,15dk,gun_sonu,1.8826,18:00,-0.1,0.65,-1.01,17:15,12:45,1.8961,1.865
2026-01-06,NTHOL,elenen,orta,5.1,0.756,49.12,15dk,stop,47.6464,10:15,-3.03,-0.24,-3.05,10:00,10:45,49.0,47.62
2026-01-06,RUBNS,elenen,tepe,7.5,0.895,28.0,15dk,hedef,28.84,10:00,2.97,3.57,-2.93,10:15,18:00,29.0,27.18
2026-01-06,TEHOL,elenen,orta,16.2,0.516,23.0,15dk,hedef,23.69,10:00,2.97,4.17,0.0,10:00,18:00,23.96,23.0
2026-01-07,ADGYO,elenen,orta,8.6,0.698,49.8,15dk,hedef,51.294,10:45,2.97,6.43,-4.94,12:15,17:00,53.0,47.34
2026-01-07,ALCTL,elenen,orta,37.5,0.284,107.8,15dk,stop,104.566,16:45,-3.03,0.19,-3.53,10:00,18:00,108.0,104.0
2026-01-07,DAPGM,elenen,orta,54.3,0.569,14.1,15dk,stop,13.677,10:15,-3.03,-0.28,-11.91,10:00,18:00,14.06,12.42
2026-01-07,KSTUR,elenen,orta,10.5,0.244,3552.5,1dk,gun_sonu,3602.5,18:08,1.37,1.41,0.0,18:08,12:55,3602.5,3552.5
2026-01-07,KZBGY,elenen,orta,8.2,0.586,3.675,15dk,stop,3.5647,10:45,-3.03,0.41,-3.59,12:30,17:15,3.69,3.543
2026-01-07,METRO,elenen,orta,29.5,0.519,4.48,15dk,hedef,4.6144,10:00,2.97,5.8,-1.34,18:00,10:00,4.74,4.42
2026-01-07,NUGYO,elenen,orta,6.0,0.738,11.75,15dk,hedef,12.1025,11:45,2.97,3.66,-2.89,11:45,11:15,12.18,11.41
2026-01-07,SUNTK,elenen,orta,8.0,0.636,48.88,15dk,gun_sonu,48.88,18:00,-0.03,0.0,0.0,18:00,18:00,48.88,48.88
2026-01-07,TEHOL,elenen,orta,21.1,0.46,20.7,15dk,hedef,21.321,10:00,2.97,12.75,0.0,10:00,18:00,23.34,20.7
2026-01-08,AHSGY,elenen,tepe,10.2,1.061,19.86,15dk,hedef,20.4558,10:00,2.97,5.24,-1.46,18:00,10:00,20.9,19.57
2026-01-08,BMSCH,elenen,orta,6.8,0.531,22.0,15dk,gun_sonu,21.96,18:00,-0.21,2.73,-0.18,10:00,18:00,22.6,21.96
2026-01-08,BYDNR,elenen,tepe,8.1,1.027,29.44,15dk,hedef,30.3232,10:15,2.97,7.88,-3.19,10:45,10:00,31.76,28.5
2026-01-08,DAGI,elenen,orta,79.8,0.614,6.32,15dk,hedef,6.5096,10:00,2.97,4.91,0.0,10:30,10:00,6.63,6.32
2026-01-08,DURDO,elenen,orta,6.9,0.418,3.75,15dk,hedef,3.8625,10:00,2.97,3.2,-0.53,16:45,10:00,3.87,3.73
2026-01-08,GSDHO,elenen,orta,10.3,0.534,4.52,15dk,gun_sonu,4.5,18:00,-0.48,0.66,-2.21,17:30,13:45,4.55,4.42
2026-01-08,METRO,elenen,orta,14.9,0.611,4.88,15dk,hedef,5.0264,10:00,2.97,3.69,-9.43,10:00,14:00,5.06,4.42
2026-01-08,OZKGY,elenen,orta,6.1,0.723,14.25,15dk,hedef,14.6775,17:30,2.97,3.16,-1.54,17:30,11:00,14.7,14.03
2026-01-08,RYSAS,elenen,orta,5.7,0.325,15.5,15dk,gun_sonu,15.48,18:00,-0.16,2.58,-2.65,10:30,14:00,15.9,15.09
2026-01-08,TSPOR,elenen,orta,6.7,0.432,1.1,15dk,gun_sonu,1.08,18:00,-1.85,0.0,-2.73,10:15,17:45,1.1,1.07
2026-01-08,VAKKO,elenen,orta,5.4,0.245,57.0,15dk,gun_sonu,58.0,18:00,1.72,1.75,-1.05,18:00,14:00,58.0,56.4
2026-01-09,AHSGY,elenen,tepe,15.1,1.094,22.4,15dk,stop,21.728,10:15,-3.03,2.59,-6.96,12:00,13:30,22.98,20.84
2026-01-09,AVHOL,elenen,orta,9.3,0.35,39.88,15dk,stop,38.6836,10:15,-3.03,5.32,-3.61,15:15,10:15,42.0,38.44
2026-01-09,BEYAZ,elenen,orta,13.7,0.555,32.9,15dk,stop,31.913,10:30,-3.03,2.25,-4.98,15:45,18:00,33.64,31.26
2026-01-09,BMSCH,elenen,orta,6.8,0.439,19.77,15dk,hedef,20.3631,10:15,2.97,19.27,0.0,11:15,10:15,23.58,19.77
2026-01-09,CASA,elenen,orta,6.6,0.658,112.5,1dk,gun_sonu,114.0,18:09,1.3,2.93,0.0,17:55,12:55,115.8,112.5
2026-01-09,ERBOS,elenen,orta,10.6,0.659,186.0,15dk,hedef,191.58,15:00,2.97,3.44,0.0,17:30,10:00,192.4,186.0
2026-01-09,GENTS,elenen,orta,8.1,0.776,10.35,15dk,stop,10.0395,14:30,-3.03,1.06,-6.18,10:00,17:30,10.46,9.71
2026-01-09,GMTAS,elenen,tepe,70.4,1.104,27.07978131,15dk,gun_sonu,27.4776,18:00,1.44,1.47,-2.11,18:00,10:00,27.4776,26.5078
2026-01-09,KLGYO,elenen,orta,18.2,0.787,6.94,15dk,hedef,7.1482,10:00,2.97,8.79,-0.43,18:00,10:00,7.55,6.91
2026-01-09,KRDMB,elenen,orta,8.4,0.433,25.04,15dk,gun_sonu,25.3,18:00,1.01,2.32,-0.24,12:45,15:00,25.62,24.98
2026-01-09,LUKSK,elenen,orta,5.9,0.441,105.3,15dk,hedef,108.459,10:00,2.97,11.02,0.47,18:00,10:00,116.9,105.8
2026-01-09,OTTO,elenen,orta,43.1,0.719,507.5,15dk,stop,492.275,16:15,-3.03,1.28,-5.86,10:00,18:00,514.0,477.75
2026-01-09,QNBTR,elenen,orta,10.0,0.309,297.69322625,1dk,gun_sonu,299.825,18:09,0.68,0.72,0.72,18:09,18:09,299.825,299.825
2026-01-09,RGYAS,elenen,orta,5.5,0.634,141.3,15dk,gun_sonu,140.1,18:00,-0.88,0.14,-1.98,11:15,10:00,141.5,138.5
2026-01-09,SDTTR,elenen,orta,6.6,0.362,208.9,15dk,stop,202.633,10:15,-3.03,0.14,-4.93,10:00,10:15,209.2,198.6
2026-01-09,TNZTP,elenen,orta,5.7,0.645,27.08,15dk,stop,26.2676,10:15,-3.03,0.44,-7.75,10:00,17:15,27.2,24.98
2026-01-09,VKING,elenen,orta,18.1,0.398,33.56,15dk,stop,32.5532,10:15,-3.03,1.01,-4.53,10:00,11:45,33.9,32.04
2026-01-12,ADGYO,elenen,tepe,15.5,0.872,55.75,15dk,hedef,57.4225,12:00,2.97,5.65,-3.23,12:15,16:00,58.9,53.95
2026-01-12,ALKA,elenen,orta,7.2,0.653,13.36,15dk,hedef,13.7608,10:00,2.97,5.91,-0.52,18:00,10:00,14.15,13.29
2026-01-12,ALKIM,elenen,orta,8.4,0.537,19.7,15dk,hedef,20.291,10:00,2.97,8.43,0.1,17:00,10:00,21.36,19.72
2026-01-12,EGPRO,elenen,orta,6.6,0.594,26.0,15dk,hedef,26.78,16:45,2.97,4.0,-0.69,16:45,13:45,27.04,25.82
2026-01-12,FZLGY,elenen,tepe,5.7,0.805,15.3,15dk,hedef,15.759,10:00,2.97,4.51,-0.59,10:15,10:00,15.99,15.21
2026-01-12,GMTAS,elenen,tepe,22.0,1.082,29.34264641,15dk,stop,28.4624,10:15,-3.03,1.27,-11.36,10:00,13:00,29.7156,26.0105
2026-01-12,KIMMR,elenen,orta,10.1,0.607,13.63,15dk,stop,13.2211,10:15,-3.03,2.35,-3.3,15:30,10:00,13.95,13.18
2026-01-12,KLGYO,elenen,tepe,17.4,0.995,7.7,15dk,hedef,7.931,10:00,2.97,7.79,-0.39,16:15,10:00,8.3,7.67
2026-01-12,LUKSK,elenen,orta,19.8,0.641,120.0,15dk,hedef,123.6,10:15,2.97,4.17,-4.58,10:45,17:45,125.0,114.5
2026-01-12,MARBL,elenen,orta,104.8,0.436,13.75,15dk,hedef,14.1625,10:15,2.97,4.0,-4.44,10:30,17:30,14.3,13.14
2026-01-12,MNDRS,elenen,orta,6.5,0.526,14.27,15dk,hedef,14.6981,13:15,2.97,4.27,-2.24,13:15,12:00,14.88,13.95
2026-01-12,NTHOL,elenen,orta,6.6,0.633,46.7,15dk,gun_sonu,46.7,18:00,-0.03,0.94,-0.47,15:30,10:00,47.14,46.48
2026-01-12,PRDGS,elenen,orta,9.7,0.621,6.75,15dk,hedef,6.9525,10:30,2.97,3.41,-4.0,10:30,11:00,6.98,6.48
2026-01-12,QNBFK,elenen,orta,10.5,0.401,48.5568284,1dk,stop,47.1001,12:55,-3.03,0.0,-13.74,13:55,12:55,48.5568,41.8843
2026-01-12,QNBTR,elenen,orta,6.9,0.314,299.9773175,1dk,hedef,308.9766,17:55,2.97,7.61,1.52,18:09,12:55,322.8182,304.5455
2026-01-12,RNPOL,elenen,orta,7.3,0.464,1.906,15dk,stop,1.8488,12:30,-3.03,4.93,-4.93,15:00,12:45,2.0,1.812
2026-01-12,SOKE,elenen,orta,5.7,0.282,11.02,15dk,hedef,11.3506,10:30,2.97,3.09,-0.64,10:30,10:00,11.36,10.95
2026-01-12,TGSAS,elenen,orta,9.5,0.554,165.0,15dk,stop,160.05,16:00,-3.03,0.0,-3.33,10:00,16:45,165.0,159.5
2026-01-12,TLMAN,elenen,orta,6.7,0.511,96.0,15dk,gun_sonu,94.15,18:00,-1.96,0.0,-2.08,10:00,10:00,96.0,94.0
2026-01-12,ULUUN,elenen,orta,7.3,0.389,6.7,15dk,gun_sonu,6.74,18:00,0.56,1.94,-0.3,14:45,10:00,6.83,6.68
2026-01-13,A1YEN,elenen,orta,33.4,0.756,3.15701148,15dk,gun_sonu,3.1368,18:00,-0.67,1.63,-2.9,17:45,14:45,3.2083,3.0653
2026-01-13,ALKIM,elenen,orta,14.7,0.575,20.16,15dk,hedef,20.7648,10:00,2.97,3.77,-2.28,10:00,12:00,20.92,19.7
2026-01-13,ARSAN,elenen,tepe,5.4,1.011,3.98,15dk,hedef,4.0994,10:00,2.97,4.02,-2.01,12:00,17:15,4.14,3.9
2026-01-13,AYCES,elenen,orta,6.0,0.508,456.0,15dk,hedef,469.68,10:00,2.97,5.65,-1.26,10:30,15:45,481.75,450.25
2026-01-13,BIZIM,elenen,orta,6.2,0.668,27.44,15dk,gun_sonu,27.6,18:00,0.55,2.04,-0.73,10:00,13:30,28.0,27.24
2026-01-13,BLCYT,elenen,tepe,10.8,0.908,39.9,15dk,stop,38.703,10:15,-3.03,3.61,-5.96,17:45,10:30,41.34,37.52
2026-01-13,BNTAS,elenen,orta,5.1,0.675,6.57,15dk,gun_sonu,6.55,18:00,-0.34,0.15,-1.37,13:15,10:15,6.58,6.48
2026-01-13,CATES,elenen,orta,5.6,0.665,35.6,15dk,hedef,36.668,10:00,2.97,6.57,-1.85,10:00,10:00,37.94,34.94
2026-01-13,ECZYT,elenen,orta,7.0,0.643,315.0,15dk,stop,305.55,18:00,-3.03,0.48,-3.17,11:00,18:00,316.5,305.0
2026-01-13,GENTS,elenen,orta,5.3,0.691,9.67,15dk,hedef,9.9601,17:45,2.97,3.41,-2.48,17:45,13:45,10.0,9.43
2026-01-13,OBASE,elenen,orta,45.3,0.566,37.1,15dk,stop,35.987,11:15,-3.03,1.94,-6.9,10:00,17:45,37.82,34.54
2026-01-13,OSTIM,elenen,orta,6.4,0.342,2.31851598,15dk,gun_sonu,2.2889,18:00,-1.31,0.96,-2.24,17:15,11:00,2.3407,2.2667
2026-01-13,OTTO,elenen,tepe,28.9,0.902,558.0,15dk,stop,541.26,10:15,-3.03,0.0,-15.32,10:00,18:00,558.0,472.5
2026-01-13,VAKFN,elenen,orta,6.4,0.504,1.93,15dk,gun_sonu,1.92,18:00,-0.55,2.59,-1.04,17:15,17:45,1.98,1.91
2026-01-14,AHSGY,elenen,tepe,7.5,1.042,25.02,15dk,hedef,25.7706,10:00,2.97,6.31,-11.91,10:00,17:15,26.6,22.04
2026-01-14,AKGRT,elenen,orta,7.4,0.722,7.6,15dk,gun_sonu,7.46,18:00,-1.88,1.84,-2.11,10:30,17:45,7.74,7.44
2026-01-14,ATATP,elenen,orta,6.9,0.567,133.5,15dk,hedef,137.505,12:30,2.97,8.31,-0.37,18:00,10:00,144.6,133.0
2026-01-14,BLCYT,elenen,tepe,10.3,0.946,41.0,15dk,stop,39.77,10:15,-3.03,0.1,-4.54,10:00,10:30,41.04,39.14
2026-01-14,BOSSA,elenen,orta,7.4,0.346,6.55,15dk,hedef,6.7465,10:00,2.97,6.26,0.0,12:15,10:00,6.96,6.55
2026-01-14,EKOS,elenen,orta,9.4,0.608,6.2,15dk,hedef,6.386,10:00,2.97,4.35,-5.32,10:00,17:45,6.47,5.87
2026-01-14,GARFA,elenen,orta,44.8,0.687,30.56,15dk,hedef,31.4768,10:00,2.97,4.52,-2.81,10:00,18:00,31.94,29.7
2026-01-14,HTTBT,elenen,orta,7.2,0.49,44.7,15dk,stop,43.359,14:30,-3.03,0.04,-3.8,10:00,17:30,44.72,43.0
2026-01-14,IHEVA,elenen,orta,16.6,0.278,2.29,15dk,stop,2.2213,10:45,-3.03,-0.87,-3.93,10:00,18:00,2.27,2.2
2026-01-14,KLKIM,elenen,tepe,5.6,0.833,36.38,15dk,gun_sonu,36.2,18:00,-0.53,0.71,-2.25,17:00,10:00,36.64,35.56
2026-01-14,MTRKS,elenen,orta,7.2,0.33,21.64,15dk,gun_sonu,21.42,18:00,-1.05,0.09,-1.2,13:00,15:00,21.66,21.38
2026-01-14,NTGAZ,elenen,orta,6.7,0.753,10.24,15dk,stop,9.9328,17:15,-3.03,0.49,-3.32,11:45,17:15,10.29,9.9
2026-01-14,PRKAB,elenen,orta,30.0,0.465,35.2,15dk,hedef,36.256,10:30,2.97,4.09,-7.05,10:30,17:45,36.64,32.72
2026-01-14,RGYAS,elenen,orta,8.6,0.724,148.0,15dk,hedef,152.44,14:15,2.97,4.59,-1.49,14:15,11:00,154.8,145.8
2026-01-14,RNPOL,elenen,orta,7.1,0.578,2.112,15dk,hedef,2.1754,10:00,2.97,9.99,0.0,18:00,10:00,2.323,2.112
2026-01-14,SEGMN,elenen,orta,44.0,0.608,23.7,15dk,stop,22.989,10:15,-3.03,1.01,-5.32,18:00,10:15,23.94,22.44
2026-01-14,SILVR,elenen,orta,13.5,0.429,2.59,15dk,hedef,2.6677,10:00,2.97,6.18,2.32,17:45,10:00,2.75,2.65
2026-01-14,SKTAS,elenen,orta,11.1,0.566,4.12,15dk,stop,3.9964,10:15,-3.03,0.97,-6.55,10:00,18:00,4.16,3.85
2026-01-14,TRGYO,elenen,tepe,22.7,0.908,78.0,15dk,gun_sonu,77.25,18:00,-0.99,0.19,-1.73,10:00,11:00,78.15,76.65
2026-01-14,YGGYO,elenen,orta,5.0,0.745,127.0,15dk,gun_sonu,128.2,18:00,0.91,2.52,-0.31,11:00,10:00,130.2,126.6
2026-01-15,ADEL,elenen,orta,12.6,0.541,36.0,15dk,hedef,37.08,10:00,2.97,7.56,-0.5,18:00,10:00,38.72,35.82
2026-01-15,ADGYO,elenen,tepe,8.3,0.967,59.55,15dk,hedef,61.3365,10:45,2.97,10.92,-1.09,11:30,10:00,66.05,58.9
2026-01-15,AGYO,elenen,orta,18.5,0.607,7.28,15dk,gun_sonu,7.24,18:00,-0.58,0.0,-1.24,16:45,12:00,7.28,7.19
2026-01-15,ATAKP,elenen,tepe,13.9,0.996,57.9,15dk,hedef,59.637,11:00,2.97,6.48,-3.28,11:00,10:00,61.65,56.0
2026-01-15,ATATP,elenen,orta,6.7,0.695,147.4,15dk,hedef,151.822,10:00,2.97,7.87,-0.75,18:00,10:00,159.0,146.3
2026-01-15,AYCES,elenen,orta,8.8,0.655,481.0,15dk,stop,466.57,14:00,-3.03,1.4,-3.48,10:15,14:00,487.75,464.25
2026-01-15,BIOEN,elenen,orta,17.0,0.356,18.88,15dk,stop,18.3136,13:00,-3.03,2.12,-4.03,10:15,17:00,19.28,18.12
2026-01-15,DOFER,elenen,orta,19.2,0.215,31.72,15dk,hedef,32.6716,10:00,2.97,13.43,0.0,16:30,10:00,35.98,31.72
2026-01-15,ECZYT,elenen,orta,7.6,0.6,305.0,15dk,gun_sonu,306.0,18:00,0.29,2.7,-0.08,11:00,10:00,313.25,304.75
2026-01-15,IHGZT,elenen,orta,6.4,0.306,1.54,15dk,gun_sonu,1.55,18:00,0.62,1.3,-0.65,12:45,15:00,1.56,1.53
2026-01-15,KAPLM,elenen,orta,20.0,0.479,370.0,15dk,hedef,381.1,10:00,2.97,3.92,-0.34,18:00,10:00,384.5,368.75
2026-01-15,KRDMB,elenen,orta,6.5,0.61,26.7,15dk,gun_sonu,27.4,18:00,2.59,2.62,-0.75,18:00,10:00,27.4,26.5
2026-01-15,KRPLS,elenen,orta,46.0,0.767,9.51,15dk,hedef,9.7953,10:00,2.97,4.63,-3.26,10:00,13:15,9.95,9.2
2026-01-15,KRTEK,elenen,orta,10.8,0.223,26.3,15dk,hedef,27.089,11:15,2.97,4.49,0.0,17:00,10:00,27.48,26.3
2026-01-15,ONCSM,elenen,tepe,18.6,0.993,299.5,15dk,hedef,308.485,10:00,2.97,4.26,-2.92,13:30,10:30,312.25,290.75
2026-01-15,OYAYO,elenen,orta,7.9,0.708,50.15,15dk,hedef,51.6545,10:30,2.97,4.59,-1.3,11:15,10:00,52.45,49.5
2026-01-15,POLHO,elenen,orta,6.5,0.552,17.06,15dk,hedef,17.5718,11:45,2.97,3.17,-1.29,17:45,14:30,17.6,16.84
2026-01-15,RNPOL,elenen,orta,6.1,0.709,2.351,15dk,hedef,2.4215,11:15,2.97,3.02,-4.3,13:45,10:00,2.422,2.25
2026-01-15,SEGMN,elenen,orta,12.9,0.746,25.08,15dk,hedef,25.8324,10:00,2.97,4.94,-1.44,18:00,10:00,26.32,24.72
2026-01-15,TRENJ,elenen,tepe,5.5,0.87,96.15,15dk,hedef,99.0345,15:45,2.97,4.0,-0.68,16:30,10:00,100.0,95.5
2026-01-16,ADEL,elenen,orta,14.4,0.709,39.12,15dk,hedef,40.2936,10:00,2.97,7.36,-5.37,10:00,17:45,42.0,37.02
2026-01-16,ALVES,elenen,orta,10.4,0.39,3.086,15dk,stop,2.9934,16:30,-3.03,2.4,-3.31,10:00,16:30,3.16,2.984
2026-01-16,ATATP,elenen,tepe,9.0,0.856,164.9,15dk,stop,159.953,10:15,-3.03,3.03,-5.94,17:45,10:15,169.9,155.1
2026-01-16,EKSUN,elenen,orta,5.5,0.352,5.62,15dk,hedef,5.7886,17:15,2.97,6.41,-2.31,17:15,10:00,5.98,5.49
2026-01-16,FENER,elenen,orta,7.3,0.292,3.77,15dk,stop,3.6569,10:15,-3.03,1.06,-7.96,10:00,14:45,3.81,3.47
2026-01-16,GEREL,elenen,orta,7.0,0.605,19.6,15dk,gun_sonu,19.39,18:00,-1.1,0.0,-2.14,10:00,17:45,19.6,19.18
2026-01-16,GRNYO,elenen,tepe,39.0,0.922,17.65,15dk,stop,17.1205,10:15,-3.03,3.8,-3.68,18:00,10:45,18.32,17.0
2026-01-16,INTEM,elenen,tepe,23.7,0.877,320.0,15dk,stop,310.4,10:15,-3.03,0.94,-11.95,10:00,16:45,323.0,281.75
2026-01-16,KAPLM,elenen,orta,8.4,0.546,399.0,15dk,hedef,410.97,10:00,2.97,5.26,-9.15,10:00,17:30,420.0,362.5
2026-01-16,KARTN,elenen,orta,43.3,0.225,89.0,15dk,stop,86.33,10:15,-3.03,1.12,-6.74,10:00,17:45,90.0,83.0
2026-01-16,KLGYO,elenen,tepe,5.5,0.889,7.83,15dk,hedef,8.0649,10:00,2.97,4.85,-5.49,16:30,15:30,8.21,7.4
2026-01-16,KRDMB,elenen,orta,7.0,0.696,27.5,15dk,hedef,28.325,10:00,2.97,3.27,-0.73,10:00,12:00,28.4,27.3
2026-01-16,KRTEK,elenen,orta,6.8,0.264,27.06,15dk,hedef,27.8718,14:15,2.97,3.25,-0.81,14:15,10:15,27.94,26.84
2026-01-16,LIDFA,elenen,tepe,21.2,1.0,2.71,15dk,hedef,2.7913,10:00,2.97,5.54,-2.58,10:00,13:00,2.86,2.64
2026-01-16,LYDHO,elenen,orta,24.7,0.698,181.4,15dk,stop,175.958,13:00,-3.03,2.54,-4.96,10:00,17:45,186.0,172.4
2026-01-16,RYSAS,elenen,orta,5.8,0.557,17.88,15dk,stop,17.3436,17:45,-3.03,2.29,-3.3,10:00,17:45,18.29,17.29
2026-01-16,YYLGD,elenen,tepe,5.4,0.947,11.65,15dk,hedef,11.9995,10:15,2.97,9.01,-1.89,13:30,10:00,12.7,11.43
2026-01-19,AFYON,elenen,orta,5.5,0.475,13.88,15dk,gun_sonu,13.75,18:00,-0.97,0.86,-1.01,10:00,15:00,14.0,13.74
2026-01-19,ALBRK,elenen,orta,6.0,0.728,8.46,15dk,gun_sonu,8.55,18:00,1.03,2.6,0.0,15:30,10:15,8.68,8.46
2026-01-19,ARTMS,elenen,orta,25.6,0.431,39.02,15dk,hedef,40.1906,10:00,2.97,6.61,-0.21,10:15,10:00,41.6,38.94
