tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-06-15,BIZIM,elenen,orta,5.2,0.334,27.16,1dk,gun_sonu,27.38,18:08,0.78,1.33,0.0,17:10,10:00,27.52,27.16
2026-06-15,DENGE,elenen,orta,8.1,0.215,2.42,1dk,gun_sonu,2.47,17:59,2.03,2.07,2.07,17:59,17:59,2.47,2.47
2026-06-15,ENERY,elenen,orta,8.6,0.671,9.88,15dk,hedef,10.1764,10:15,2.97,4.25,-6.07,14:30,17:45,10.3,9.28
2026-06-15,INVES,elenen,orta,8.8,0.746,662.5,1dk,hedef,682.375,11:30,2.97,8.83,-0.38,14:09,10:00,721.0,660.0
2026-06-15,KARTN,elenen,orta,7.9,0.776,127.0,1dk,gun_sonu,126.1,18:08,-0.74,1.5,-2.36,17:46,16:36,128.9,124.0
2026-06-15,PAMEL,elenen,orta,5.6,0.237,89.95,1dk,gun_sonu,89.95,17:58,-0.03,0.0,0.0,17:58,17:58,89.95,89.95
2026-06-15,VKGYO,elenen,orta,6.8,0.664,2.76,1dk,gun_sonu,2.82,18:08,2.14,2.9,0.0,16:30,10:00,2.84,2.76
2026-06-16,AVTUR,elenen,orta,7.2,0.593,17.5,1dk,gun_sonu,17.15,18:05,-2.03,0.29,-2.86,10:30,16:52,17.55,17.0
2026-06-16,BRKO,elenen,tepe,13.8,0.972,16.63,1dk,gun_sonu,16.62,18:09,-0.09,0.0,-0.06,12:55,18:09,16.63,16.62
2026-06-16,DENGE,elenen,orta,34.5,0.322,2.67,1dk,stop,2.5899,11:10,-3.03,1.5,-7.49,13:06,17:54,2.71,2.47
2026-06-16,DNISI,elenen,tepe,13.8,0.818,23.7,1dk,stop,22.989,10:37,-3.03,0.25,-4.05,10:00,17:49,23.76,22.74
2026-06-16,FRIGO,elenen,orta,7.2,0.661,2.79,1dk,stop,2.7063,14:31,-3.03,2.51,-10.04,12:01,18:09,2.86,2.51
