tarih,hisse,kova,grup,kat,pos52,giris,tf,sebep,cikis,cikis_saat,getiri_%,max_%,min_%,max_saat,min_saat,max_fiyat,min_fiyat
2026-07-20,PINSU,elenen,orta,15.1,0.574,11.75,1dk,hedef,12.1025,10:00,2.97,7.06,-2.04,18:08,10:00,12.58,11.51
2026-07-21,PINSU,elenen,orta,30.6,0.702,12.95,1dk,stop,12.5615,10:16,-3.03,0.77,-10.5,10:00,10:17,13.05,11.59
2026-07-21,PKART,elenen,orta,9.7,0.699,148.0,1dk,hedef,152.44,10:05,2.97,3.04,-8.45,10:13,17:48,152.5,135.5
2026-07-16,PKENT,dipkir,dip,5.3,0.006,137.2,1dk,hedef,141.316,14:38,2.97,3.35,0.07,14:41,10:00,141.8,137.3
2026-07-22,PKENT,dipkir,dip,6.3,0.028,141.4,1dk,stop,137.158,16:21,-3.03,0.14,-3.68,10:29,17:57,141.6,136.2
2026-07-07,PNLSN,elenen,orta,8.8,0.264,41.96,15dk,gun_sonu,42.3,18:00,0.78,1.91,-0.14,10:00,10:00,42.76,41.9
2026-07-08,PNLSN,elenen,orta,6.0,0.261,41.9,1dk,stop,40.643,14:48,-3.03,-2.2,-5.06,15:46,15:00,40.98,39.78
2026-07-10,PNLSN,elenen,orta,37.6,0.443,45.52,1dk,hedef,46.8856,10:11,2.97,6.63,-2.24,18:08,10:02,48.54,44.5
2026-07-13,PNLSN,elenen,orta,13.3,0.619,49.04,1dk,stop,47.5688,13:04,-3.03,2.98,-7.91,10:01,17:45,50.5,45.16
2026-07-08,PNSUT,elenen,orta,10.6,0.257,11.6,1dk,gun_sonu,11.36,18:08,-2.1,1.03,-2.93,10:02,17:08,11.72,11.26
2026-07-08,POLHO,elenen,orta,5.5,0.636,21.34,1dk,gun_sonu,21.12,18:08,-1.06,2.91,-3.0,15:35,11:34,21.96,20.7
2026-07-09,POLHO,elenen,orta,78.1,0.787,22.98,1dk,stop,22.2906,10:15,-3.03,-0.35,-8.62,10:00,11:14,22.9,21.0
2026-07-27,PRDGS,elenen,orta,7.6,0.5,7.7,1dk,gun_sonu,7.89,11:43,2.43,2.99,-1.3,11:37,10:11,7.93,7.6
2026-07-22,PRKAB,dipkir,dip,10.7,0.133,35.4,1dk,hedef,36.462,10:36,2.97,8.08,-0.34,11:00,10:00,38.26,35.28
2026-07-03,PRKME,elenen,orta,6.7,0.758,25.9,15dk,hedef,26.677,10:00,2.97,6.56,-11.51,12:45,18:00,27.6,22.92
2026-07-02,PRZMA,elenen,tepe,14.0,1.023,71.0,15dk,hedef,73.13,10:00,2.97,7.89,-5.0,15:15,10:30,76.6,67.45
2026-07-22,QUAGR,dipkir,dip,8.2,0.141,3.76,1dk,hedef,3.8728,10:10,2.97,8.51,-3.72,13:44,10:01,4.08,3.62
2026-07-01,RODRG,elenen,orta,6.8,0.484,25.02,1dk,gun_sonu,25.3,18:08,1.09,2.4,-1.04,16:04,14:13,25.62,24.76
2026-07-24,RUZYE,elenen,orta,18.3,0.271,10.58,1dk,stop,10.2626,10:15,-3.03,-0.19,-10.4,10:00,15:32,10.56,9.48
2026-07-08,SAFKR,elenen,orta,33.7,0.277,21.7,1dk,hedef,22.351,16:17,2.97,5.53,1.57,16:54,17:38,22.9,22.04
2026-07-01,SEGMN,elenen,orta,11.7,0.698,56.6,15dk,hedef,58.298,10:00,2.97,6.1,-0.97,15:30,10:00,60.05,56.05
2026-07-08,SEYKM,elenen,orta,13.6,0.433,5.14,1dk,hedef,5.2942,10:00,2.97,9.14,-0.19,18:09,10:00,5.61,5.13
2026-07-09,SEYKM,elenen,orta,6.5,0.528,5.61,1dk,stop,5.4417,10:15,-3.03,8.91,-8.2,16:00,10:14,6.11,5.15
2026-07-01,SKTAS,elenen,orta,17.3,0.507,3.85,15dk,hedef,3.9655,10:00,2.97,5.19,-1.3,18:00,10:00,4.05,3.8
2026-07-09,SKYLP,elenen,orta,15.0,0.512,237.6,1dk,hedef,244.728,10:03,2.97,3.11,-1.39,10:04,17:57,245.0,234.3
2026-07-21,SONME,elenen,orta,23.8,0.223,130.1,1dk,stop,126.197,11:25,-3.03,0.92,-3.92,10:12,18:09,131.3,125.0
2026-07-06,SUNTK,dipkir,dip,10.9,0.089,29.7,1dk,stop,28.809,15:11,-3.03,-4.44,-6.87,17:57,16:57,28.38,27.66
2026-07-13,SUNTK,dipkir,dip,8.0,0.146,31.66,1dk,stop,30.7102,10:15,-3.03,2.97,-9.1,15:06,13:41,32.6,28.78
2026-07-21,SUWEN,dipkir,dip,5.7,0.164,7.36,1dk,hedef,7.5808,17:59,2.97,4.48,-2.17,18:08,17:53,7.69,7.2
2026-07-22,SUWEN,elenen,orta,10.2,0.217,7.69,1dk,hedef,7.9207,10:01,2.97,7.02,-3.9,13:10,16:54,8.23,7.39
2026-07-09,TCKRC,elenen,orta,19.2,0.559,108.2,1dk,hedef,111.446,14:34,2.97,12.66,6.84,15:38,14:34,121.9,115.6
2026-07-16,TEKTU,dipkir,dip,29.5,0.114,10.7,1dk,stop,10.379,10:15,-3.03,2.06,-11.96,14:16,16:32,10.92,9.42
2026-07-06,TKNSA,dipkir,dip,15.0,0.041,19.46,15dk,gun_sonu,19.41,18:00,-0.29,1.75,-0.36,10:00,17:30,19.8,19.39
2026-07-21,TMPOL,elenen,orta,33.0,0.592,450.0,1dk,stop,436.5,10:15,-3.03,0.39,-4.89,10:51,10:00,451.75,428.0
2026-07-27,TNZTP,elenen,orta,20.8,0.413,25.6,1dk,gun_sonu,25.44,11:49,-0.66,-0.39,-2.19,11:44,10:07,25.5,25.04
2026-07-21,TRCAS,elenen,orta,5.3,0.569,45.9,1dk,gun_sonu,45.94,18:08,0.05,1.87,-1.31,13:24,10:16,46.76,45.3
2026-07-06,TRENJ,elenen,orta,6.6,0.578,92.5,15dk,hedef,95.275,14:45,2.97,3.46,-0.49,17:45,13:00,95.7,92.05
2026-07-24,TRENJ,elenen,orta,12.0,0.776,106.7,1dk,stop,103.499,10:16,-3.03,1.69,-7.22,10:05,17:05,108.5,99.0
2026-07-14,TRILC,dipkir,dip,7.9,0.116,1.51,1dk,gun_sonu,1.51,18:05,-0.03,0.0,0.0,18:05,18:05,1.51,1.51
2026-07-24,TRMET,elenen,orta,6.0,0.664,139.1,1dk,hedef,143.273,10:05,2.97,3.45,-4.53,10:06,17:02,143.9,132.8
2026-07-27,TUREX,elenen,orta,21.8,0.237,8.14,1dk,hedef,8.3842,10:33,2.97,5.28,-7.37,10:36,11:31,8.57,7.54
2026-07-09,UFUK,elenen,orta,9.7,0.508,1567.0,1dk,stop,1519.99,10:22,-3.03,7.53,-6.57,18:09,10:22,1685.0,1464.0
2026-07-08,ULUSE,elenen,orta,73.2,0.714,304.75,1dk,stop,295.6075,11:37,-3.03,0.66,-7.38,11:47,17:42,306.75,282.25
2026-07-23,USAK,dipkir,dip,7.4,0.058,1.55,1dk,stop,1.5035,11:22,-3.03,0.0,-7.1,10:00,18:09,1.55,1.44
2026-07-03,VERUS,elenen,orta,9.3,0.68,550.0,1dk,hedef,566.5,10:00,2.97,5.36,-0.27,10:00,18:05,579.5,548.5
2026-07-07,VKFYO,elenen,orta,10.8,0.289,29.5,1dk,hedef,30.385,10:03,2.97,6.37,-1.15,18:09,10:00,31.38,29.16
2026-07-16,VKING,dipkir,dip,53.1,0.14,25.96,1dk,hedef,26.7388,10:06,2.97,5.86,-5.01,10:38,17:52,27.48,24.66
2026-07-16,VRGYO,dipkir,dip,5.9,0.004,1.93,1dk,hedef,1.9879,11:15,2.97,4.15,0.52,14:43,10:01,2.01,1.94
2026-07-09,YAPRK,elenen,orta,5.1,0.235,11.95,1dk,stop,11.5915,10:24,-3.03,0.75,-4.85,10:00,17:56,12.04,11.37
2026-07-27,YATAS,elenen,orta,7.9,0.356,34.84,1dk,gun_sonu,34.54,11:53,-0.89,1.32,-1.84,10:01,11:28,35.3,34.2
2026-07-06,YAYLA,elenen,orta,5.1,0.209,25.98,1dk,stop,25.2006,11:28,-3.03,0.23,-9.55,12:08,17:23,26.04,23.5
2026-07-20,YESIL,dipkir,dip,9.1,0.022,1.31,1dk,hedef,1.3493,10:00,2.97,6.11,0.0,17:37,10:00,1.39,1.31
2026-07-21,YESIL,dipkir,dip,8.4,0.022,1.31,1dk,stop,1.2707,16:50,-3.03,1.53,-3.05,10:31,16:57,1.33,1.27
2026-07-02,YKSLN,elenen,orta,41.9,0.523,3.48,15dk,stop,3.3756,10:30,-3.03,1.15,-6.03,10:00,18:00,3.52,3.27
2026-07-09,ASUZU,dipkir,dip,9.2,0.095,53.9,1dk,gun_sonu,53.35,18:09,-1.05,1.11,-1.95,10:03,17:22,54.5,52.85
2026-07-27,BVSAN,elenen,orta,7.6,0.309,117.2,1dk,gun_sonu,115.9,13:34,-1.14,1.19,-1.11,10:00,13:34,118.6,115.9
2026-07-23,CEMZY,elenen,orta,9.7,0.789,14.34,1dk,stop,13.9098,10:32,-3.03,8.79,-4.32,17:17,10:34,15.6,13.72
2026-07-27,CONSE,dipkir,dip,9.7,0.146,2.68,1dk,stop,2.5996,10:21,-3.03,0.37,-4.85,10:00,13:22,2.69,2.55
2026-07-21,CUSAN,elenen,orta,7.4,0.311,26.08,1dk,stop,25.2976,13:40,-3.03,-0.08,-6.06,10:02,16:00,26.06,24.5
2026-07-27,CUSAN,elenen,orta,5.4,0.347,27.5,1dk,hedef,28.325,10:36,2.97,4.51,-11.71,10:36,13:14,28.74,24.28
2026-07-07,DURKN,elenen,tepe,84.0,0.9,23.7,1dk,stop,22.989,10:16,-3.03,0.0,-9.03,10:00,13:39,23.7,21.56
2026-07-09,ESCAR,elenen,orta,7.0,0.796,49.14,1dk,stop,47.6658,10:15,-3.03,0.33,-4.97,10:00,10:02,49.3,46.7
2026-07-27,KMPUR,elenen,orta,18.5,0.791,22.18,1dk,stop,21.5146,10:16,-3.03,1.35,-7.21,10:00,10:57,22.48,20.58
2026-07-08,KOTON,elenen,orta,34.7,0.393,16.69,15dk,hedef,17.1907,10:00,2.97,3.71,-9.95,10:00,17:45,17.31,15.03
2026-07-02,PSDTC,elenen,orta,13.0,0.546,151.0,15dk,hedef,155.53,10:00,2.97,7.55,-3.97,18:00,10:30,162.4,145.0
2026-07-21,RYSAS,elenen,orta,6.9,0.509,21.02,1dk,gun_sonu,20.48,18:09,-2.6,0.95,-2.76,10:33,17:57,21.22,20.44
2026-07-02,SMART,elenen,orta,7.6,0.421,30.6,15dk,hedef,31.518,10:00,2.97,4.9,0.0,10:00,18:00,32.1,30.6
2026-07-03,SMART,elenen,orta,20.1,0.314,28.32,15dk,hedef,29.1696,11:00,2.97,5.23,-2.75,11:00,10:30,29.8,27.54
