giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%
2026-06-03,BUCIM,dip,5.9,0.189,6.15,49541.0,2026-06-03,6.3345,hedef,2.97,1470.0,3.74
2026-06-03,CGCAM,kirilim,7.4,0.899,46.42,49541.0,2026-06-03,47.8126,hedef,2.97,1470.0,6.16
2026-06-03,DGNMO,kirilim,7.5,0.873,9.63,49541.0,2026-06-03,9.9189,hedef,2.97,1470.0,4.05
2026-06-03,IHLAS,dip,5.8,0.081,2.09,49541.0,2026-06-03,2.1527,hedef,2.97,1470.0,5.74
2026-06-03,KRGYO,dip,5.0,0.119,2.82,49541.0,2026-06-04,2.7354,stop,-3.03,-1503.0,1.06
2026-06-03,SAYAS,kirilim,5.7,0.965,61.0,49541.0,2026-06-03,62.83,hedef,2.97,1470.0,3.11
2026-06-03,VSNMD,dip,6.1,0.034,98.8,49541.0,2026-06-03,101.764,hedef,2.97,1470.0,3.95
2026-06-04,PRZMA,kirilim,6.5,1.052,59.4,153034.0,2026-06-04,57.618,stop,-3.03,-4642.0,0.34
2026-06-04,TUREX,dip,8.6,0.155,9.2,153034.0,2026-06-04,9.476,hedef,2.97,4541.0,4.46
2026-06-08,DAPGM,dip,6.5,0.136,9.91,177003.0,2026-06-08,9.6127,stop,-3.03,-5369.0,6.86
2026-06-08,OZGYO,kirilim,8.5,0.923,2.44,177003.0,2026-06-08,2.5132,hedef,2.97,5252.0,10.66
