giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%
2026-01-19,FORMT,dip,5.6,0.172,3.0,29603.0,2026-01-19,3.09,hedef,2.97,878.0,6.67
2026-01-19,KRDMA,dip,5.1,0.119,27.46,29603.0,2026-01-19,28.2838,hedef,2.97,878.0,3.28
2026-01-19,KRPLS,kirilim,9.4,1.018,10.63,29603.0,2026-01-19,10.9489,hedef,2.97,878.0,3.29
2026-01-19,ONCSM,kirilim,5.9,1.034,329.0,29603.0,2026-01-19,338.87,hedef,2.97,878.0,3.65
2026-01-20,LINK,dip,5.0,0.113,6.5304,60963.0,2026-01-20,6.3345,stop,-3.03,-1849.0,0.47
2026-01-20,TEZOL,dip,5.4,0.054,12.13,60963.0,2026-01-26,12.4939,hedef,2.97,1809.0,3.22
2026-01-21,VSNMD,dip,16.3,0.077,104.0,59114.0,2026-01-21,100.88,stop,-3.03,-1793.0,2.6
2026-01-22,DGNMO,dip,9.0,0.045,4.91,28660.0,2026-01-22,5.0573,hedef,2.97,850.0,4.48
2026-01-22,EPLAS,kirilim,6.0,1.0,7.62,28660.0,2026-01-22,7.3914,stop,-3.03,-869.0,1.71
2026-01-23,CEOEM,dip,7.0,0.059,22.38,28651.0,2026-01-23,23.0514,hedef,2.97,850.0,5.0
2026-01-23,DERHL,dip,15.7,0.01,14.42,28651.0,2026-01-23,13.9874,stop,-3.03,-869.0,1.11
2026-01-26,BIZIM,kirilim,13.4,1.0,31.0,14321.0,2026-01-26,31.93,hedef,2.97,425.0,5.42
2026-01-26,CATES,kirilim,7.2,0.978,41.02,14321.0,2026-01-26,42.2506,hedef,2.97,425.0,4.29
2026-01-26,ESEN,dip,5.1,0.044,4.54,14321.0,2026-01-26,4.4038,stop,-3.03,-434.0,1.32
2026-01-26,TRILC,dip,7.6,0.185,2.8398,14321.0,2026-01-26,2.925,hedef,2.97,425.0,7.14
2026-01-27,BAKAB,kirilim,8.8,0.976,45.48,40298.0,2026-01-27,46.8444,hedef,2.97,1196.0,6.16
2026-01-27,SANFM,dip,6.8,0.175,7.97,40298.0,2026-01-27,7.7309,stop,-3.03,-1222.0,1.25
2026-01-27,TUREX,dip,7.9,0.019,7.73,40298.0,2026-01-27,7.9619,hedef,2.97,1196.0,4.14
2026-01-28,ATLAS,kirilim,7.9,0.892,6.78,61032.0,2026-01-28,6.9834,hedef,2.97,1811.0,8.26
2026-01-28,ERBOS,kirilim,6.8,0.893,204.0,61032.0,2026-01-28,210.12,hedef,2.97,1811.0,5.25
2026-01-29,ISFIN,kirilim,13.0,1.044,21.0,62843.0,2026-01-29,20.37,stop,-3.03,-1906.0,0.0
2026-01-29,SMRTG,dip,5.1,0.135,8.41,62843.0,2026-01-29,8.1577,stop,-3.03,-1906.0,2.85
2026-01-30,GENIL,dip,13.1,0.17,8.6599,121874.0,2026-01-30,8.9197,hedef,2.97,3616.0,3.23
2026-02-02,AKFYE,kirilim,13.7,0.726,18.75,125490.0,2026-02-02,19.3125,hedef,2.97,3723.0,3.73
2026-02-03,DERHL,dip,9.2,0.018,15.72,129213.0,2026-02-03,16.1916,hedef,2.97,3834.0,3.88
2026-02-04,BIGEN,dip,5.6,0.127,9.91,44349.0,2026-02-04,9.6127,stop,-3.03,-1345.0,4.84
2026-02-04,DERHL,dip,6.2,0.028,17.3,44349.0,2026-02-04,17.819,hedef,2.97,1316.0,4.05
2026-02-04,SKYMD,dip,9.6,0.162,12.79,44349.0,2026-02-04,12.4063,stop,-3.03,-1345.0,2.27
2026-02-05,ADESE,dip,7.1,0.173,1.08,26334.0,2026-02-05,1.1124,hedef,2.97,781.0,5.56
2026-02-05,BAYRK,dip,8.9,0.153,4.54,26334.0,2026-02-05,4.6762,hedef,2.97,781.0,6.17
2026-02-05,DYOBY,dip,13.9,0.127,14.2,26334.0,2026-02-05,14.626,hedef,2.97,781.0,4.65
2026-02-05,KBORU,kirilim,6.7,0.999,18.01,26334.0,2026-02-05,18.5503,hedef,2.97,781.0,4.39
2026-02-05,SEKFK,kirilim,7.3,0.931,10.13,26334.0,2026-02-05,10.4339,hedef,2.97,781.0,5.43
2026-02-06,BFREN,dip,9.8,0.146,158.7,135579.0,2026-02-06,163.461,hedef,2.97,4023.0,7.12
2026-02-09,BERA,kirilim,6.8,0.991,19.74,69801.0,2026-02-09,20.3322,hedef,2.97,2071.0,5.57
2026-02-09,MERCN,dip,5.9,0.127,18.0,69801.0,2026-02-10,18.54,hedef,2.97,2071.0,3.28
2026-02-10,BERA,kirilim,5.8,0.969,21.4,23957.0,2026-02-10,22.042,hedef,2.97,711.0,3.46
2026-02-10,MERCN,dip,13.9,0.142,18.59,23957.0,2026-02-10,19.1477,hedef,2.97,711.0,9.09
2026-02-10,TTRAK,dip,5.9,0.197,580.5,23957.0,2026-02-10,563.085,stop,-3.03,-727.0,0.78
2026-02-11,GZNMI,dip,5.2,0.045,54.45,48146.0,2026-02-11,56.0835,hedef,2.97,1428.0,5.79
2026-02-11,JANTS,dip,6.1,0.082,19.49,48146.0,2026-02-11,20.0747,hedef,2.97,1428.0,3.64
2026-02-11,PKENT,dip,13.8,0.153,169.9,48146.0,2026-02-11,174.997,hedef,2.97,1428.0,4.59
2026-02-12,ODINE,kirilim,5.6,0.936,345.75,148724.0,2026-02-12,356.1225,hedef,2.97,4413.0,6.58
2026-02-13,BIENY,dip,11.1,0.097,25.5,30627.0,2026-02-13,26.265,hedef,2.97,909.0,6.82
2026-02-13,GEREL,kirilim,6.4,1.004,27.44,30627.0,2026-02-13,26.6168,stop,-3.03,-929.0,1.68
2026-02-13,PKENT,dip,5.0,0.137,166.9,30627.0,2026-02-13,171.907,hedef,2.97,909.0,4.85
2026-02-13,QUAGR,dip,8.9,0.071,3.09,30627.0,2026-02-13,3.1827,hedef,2.97,909.0,8.41
2026-02-13,YAPRK,dip,17.9,0.094,14.3571,30627.0,2026-02-13,14.7878,hedef,2.97,909.0,5.47
2026-02-16,AKFIS,kirilim,16.9,0.836,25.6,17316.0,2026-02-16,26.368,hedef,2.97,514.0,8.36
2026-02-16,ASUZU,kirilim,5.4,0.985,67.0,17316.0,2026-02-16,69.01,hedef,2.97,514.0,5.9
2026-02-16,BIENY,dip,5.6,0.155,27.2,17316.0,2026-02-16,28.016,hedef,2.97,514.0,3.6
2026-02-16,FADE,kirilim,8.2,0.875,16.75,17316.0,2026-02-16,17.2525,hedef,2.97,514.0,7.46
2026-02-16,HATEK,dip,8.7,0.067,15.61,17316.0,2026-02-16,16.0783,hedef,2.97,514.0,5.0
2026-02-16,IHLAS,dip,5.5,0.18,2.45,17316.0,2026-02-16,2.3765,stop,-3.03,-525.0,1.22
2026-02-16,KONYA,dip,6.1,0.117,4670.0,17316.0,2026-02-16,4810.1,hedef,2.97,514.0,3.75
2026-02-16,QUAGR,dip,6.2,0.11,3.46,17316.0,2026-02-16,3.5638,hedef,2.97,514.0,4.62
2026-02-16,YAPRK,dip,11.2,0.138,15.7619,17316.0,2026-02-16,15.289,stop,-3.03,-525.0,1.51
2026-02-17,BORLS,dip,7.3,0.016,3.08,52796.0,2026-02-17,3.1724,hedef,2.97,1566.0,5.19
2026-02-17,HATEK,dip,10.3,0.14,17.1,52796.0,2026-02-17,16.587,stop,-3.03,-1601.0,0.0
2026-02-17,KAYSE,kirilim,7.8,1.006,5.56,52796.0,2026-02-17,5.7268,hedef,2.97,1566.0,3.24
2026-02-18,AYEN,kirilim,6.8,0.771,30.26,39980.0,2026-02-18,31.1678,hedef,2.97,1186.0,3.44
2026-02-18,MOGAN,kirilim,15.3,1.29,11.65,39980.0,2026-02-18,11.3005,stop,-3.03,-1213.0,0.0
2026-02-18,OYYAT,kirilim,6.3,1.039,64.25,39980.0,2026-02-18,62.3225,stop,-3.03,-1213.0,2.72
2026-02-18,TATGD,kirilim,25.3,1.113,16.8,39980.0,2026-02-18,17.304,hedef,2.97,1186.0,3.93
2026-02-20,EBEBK,kirilim,5.5,0.872,61.6,53289.0,2026-02-20,63.448,hedef,2.97,1581.0,6.57
2026-02-20,KZGYO,kirilim,5.9,0.947,27.9,53289.0,2026-02-20,28.737,hedef,2.97,1581.0,3.08
2026-02-20,TATGD,kirilim,5.6,0.884,18.1,53289.0,2026-02-20,18.643,hedef,2.97,1581.0,7.4
2026-02-23,ESCOM,kirilim,14.1,1.168,4.43,164611.0,2026-02-23,4.2971,stop,-3.03,-4993.0,0.0
2026-02-24,A1CAP,kirilim,8.2,1.024,18.99,26603.0,2026-02-24,18.4203,stop,-3.03,-807.0,0.0
2026-02-24,FENER,dip,5.6,0.069,3.22,26603.0,2026-02-25,3.1234,stop,-3.03,-807.0,0.93
2026-02-24,MAGEN,kirilim,5.3,0.993,46.8,26603.0,2026-02-24,48.204,hedef,2.97,789.0,4.4
2026-02-24,PNLSN,kirilim,5.5,0.875,46.4,26603.0,2026-02-24,47.792,hedef,2.97,789.0,4.66
2026-02-24,SKYMD,dip,6.3,0.165,12.2,26603.0,2026-02-24,12.566,hedef,2.97,789.0,4.51
2026-02-24,VAKKO,kirilim,6.9,1.056,82.25,26603.0,2026-02-24,79.7825,stop,-3.03,-807.0,1.88
2026-02-25,MEKAG,kirilim,5.2,0.922,5.62,44590.0,2026-02-25,5.7886,hedef,2.97,1323.0,7.65
2026-02-25,NTGAZ,kirilim,9.5,0.926,12.3,44590.0,2026-02-25,12.669,hedef,2.97,1323.0,4.07
2026-02-25,TKNSA,dip,8.3,0.137,21.84,44590.0,2026-02-25,21.1848,stop,-3.03,-1352.0,0.0
2026-02-26,VESTL,dip,5.0,0.066,30.6,160859.0,2026-02-26,31.518,hedef,2.97,4773.0,5.62
2026-02-27,RGYAS,kirilim,6.2,0.891,160.7,165632.0,2026-02-27,165.521,hedef,2.97,4914.0,4.04
2026-03-02,BTCIM,kirilim,5.4,0.817,5.28,85273.0,2026-03-02,5.4384,hedef,2.97,2530.0,8.52
2026-03-02,PATEK,dip,5.1,0.19,18.9,85273.0,2026-03-02,19.467,hedef,2.97,2530.0,7.62
2026-03-03,AYGAZ,kirilim,6.9,0.953,251.0,43902.0,2026-03-03,258.53,hedef,2.97,1303.0,3.59
2026-03-03,DESPC,dip,19.2,0.084,42.32,43902.0,2026-03-03,43.5896,hedef,2.97,1303.0,3.26
2026-03-03,INVES,dip,10.9,0.11,257.5,43902.0,2026-03-03,265.225,hedef,2.97,1303.0,4.08
2026-03-03,NTGAZ,kirilim,11.7,1.014,13.0,43902.0,2026-03-03,12.61,stop,-3.03,-1332.0,5.15
2026-03-04,AVTUR,kirilim,7.4,0.901,21.2,59394.0,2026-03-04,21.836,hedef,2.97,1762.0,6.13
2026-03-04,INVES,dip,8.5,0.153,285.0,59394.0,2026-03-04,293.55,hedef,2.97,1762.0,3.51
2026-03-04,MOPAS,kirilim,5.8,0.953,58.25,59394.0,2026-03-04,59.9975,hedef,2.97,1762.0,4.29
2026-03-05,BIENY,dip,6.2,0.105,24.06,91734.0,2026-03-05,24.7818,hedef,2.97,2722.0,6.4
2026-03-05,KRDMB,kirilim,5.3,0.951,36.6,91734.0,2026-03-05,37.698,hedef,2.97,2722.0,6.56
2026-03-06,TUCLK,dip,5.4,0.07,4.18,188912.0,2026-03-06,4.3054,hedef,2.97,5605.0,9.57
2026-03-09,HLGYO,kirilim,8.1,1.046,5.35,97259.0,2026-03-10,5.5105,hedef,2.97,2886.0,5.42
2026-03-09,SOKE,kirilim,9.9,0.939,14.06,97259.0,2026-03-09,14.4818,hedef,2.97,2886.0,5.83
2026-03-10,CATES,kirilim,6.8,1.013,45.04,25036.0,2026-03-10,43.6888,stop,-3.03,-759.0,5.37
2026-03-10,KRDMA,dip,11.8,0.138,28.1,25036.0,2026-03-10,28.943,hedef,2.97,743.0,4.2
2026-03-10,MARKA,dip,8.5,-0.057,27.22,25036.0,2026-03-10,28.0366,hedef,2.97,743.0,4.34
2026-03-10,TATEN,dip,7.6,0.173,10.65,25036.0,2026-03-11,10.9695,hedef,2.97,743.0,7.7
2026-03-11,LINK,dip,5.4,0.086,6.0975,175979.0,2026-03-11,5.9146,stop,-3.03,-5337.0,0.0
2026-03-12,ARASE,kirilim,7.8,1.05,92.45,65473.0,2026-03-12,89.6765,stop,-3.03,-1986.0,0.0
2026-03-12,TBORG,dip,5.6,0.05,151.1,65473.0,2026-03-12,155.633,hedef,2.97,1943.0,3.77
2026-03-12,YATAS,kirilim,5.4,1.004,49.0,65473.0,2026-03-12,47.53,stop,-3.03,-1986.0,0.0
2026-03-13,PAGYO,kirilim,5.3,0.859,99.1,194391.0,2026-03-13,102.073,hedef,2.97,5768.0,6.96
2026-03-16,ARASE,kirilim,5.8,0.973,97.2,50040.0,2026-03-16,100.116,hedef,2.97,1485.0,6.28
2026-03-16,KRDMB,kirilim,10.3,0.972,47.0,50040.0,2026-03-16,48.41,hedef,2.97,1485.0,3.62
2026-03-16,MARKA,dip,8.2,-0.043,22.12,50040.0,2026-03-16,22.7836,hedef,2.97,1485.0,5.24
2026-03-16,REEDR,dip,5.6,0.065,6.24,50040.0,2026-03-16,6.4272,hedef,2.97,1485.0,7.69
2026-03-17,AVPGY,dip,5.3,0.123,48.82,51524.0,2026-03-17,50.2846,hedef,2.97,1529.0,6.1
2026-03-17,KRDMB,kirilim,6.1,0.976,49.2,51524.0,2026-03-17,50.676,hedef,2.97,1529.0,4.88
2026-03-17,LINK,dip,5.7,0.057,5.7,51524.0,2026-03-17,5.871,hedef,2.97,1529.0,7.72
2026-03-17,REEDR,dip,15.9,0.142,6.9,51524.0,2026-03-17,7.107,hedef,2.97,1529.0,3.19
2026-03-18,LINK,dip,6.1,0.108,6.4,106106.0,2026-03-18,6.208,stop,-3.03,-3218.0,3.44
2026-03-18,YESIL,dip,9.3,0.14,1.62,106106.0,2026-03-18,1.6686,hedef,2.97,3148.0,8.64
2026-03-19,EMKEL,dip,6.7,0.025,20.28,53036.0,2026-03-19,20.8884,hedef,2.97,1574.0,5.03
2026-03-19,FZLGY,kirilim,6.6,0.927,16.7,53036.0,2026-03-19,17.201,hedef,2.97,1574.0,6.59
2026-03-19,KLRHO,dip,5.3,0.144,118.4,53036.0,2026-03-19,121.952,hedef,2.97,1574.0,8.11
2026-03-19,KLSER,dip,7.5,0.12,26.0,53036.0,2026-03-19,26.78,hedef,2.97,1574.0,4.54
2026-03-24,YESIL,dip,8.1,-0.018,1.27,218437.0,2026-03-24,1.3081,hedef,2.97,6481.0,11.02
2026-03-25,EFOR,dip,43.1,-0.031,8.4,224918.0,2026-03-25,8.652,hedef,2.97,6673.0,13.21
2026-03-26,ARENA,dip,10.0,0.099,26.26,46318.0,2026-03-26,27.0478,hedef,2.97,1374.0,3.96
2026-03-26,BYDNR,kirilim,6.0,0.89,38.4,46318.0,2026-03-26,39.552,hedef,2.97,1374.0,5.89
2026-03-26,GOODY,dip,7.4,0.197,14.83,46318.0,2026-03-27,15.2749,hedef,2.97,1374.0,5.53
2026-03-26,LILAK,kirilim,6.1,0.938,34.78,46318.0,2026-03-26,35.8234,hedef,2.97,1374.0,7.88
2026-03-26,RUBNS,kirilim,12.2,0.955,40.46,46318.0,2026-03-26,41.6738,hedef,2.97,1374.0,3.16
2026-03-27,BIGEN,dip,8.5,0.066,9.02,95385.0,2026-03-27,9.2906,hedef,2.97,2830.0,3.22
2026-03-27,HATSN,dip,10.1,0.185,38.6,95385.0,2026-03-27,37.442,stop,-3.03,-2893.0,1.81
2026-03-30,BIGEN,dip,6.2,0.128,9.7,238400.0,2026-03-30,9.409,stop,-3.03,-7231.0,1.24
2026-03-31,AYEN,kirilim,7.1,0.908,32.12,46234.0,2026-03-31,33.0836,hedef,2.97,1372.0,4.55
2026-03-31,GWIND,kirilim,6.6,1.067,29.2,46234.0,2026-03-31,30.076,hedef,2.97,1372.0,5.14
2026-03-31,MOBTL,kirilim,5.9,1.012,12.0,46234.0,2026-03-31,11.64,stop,-3.03,-1402.0,0.83
2026-03-31,SEKUR,kirilim,6.5,0.983,6.28,46234.0,2026-03-31,6.4684,hedef,2.97,1372.0,9.39
2026-03-31,YAYLA,dip,8.0,0.122,22.2,46234.0,2026-03-31,22.866,hedef,2.97,1372.0,5.05
2026-04-01,ADEL,kirilim,12.1,0.967,41.5,78418.0,2026-04-01,42.745,hedef,2.97,2327.0,4.96
2026-04-01,ANELE,dip,33.8,0.145,15.22,78418.0,2026-04-01,14.7634,stop,-3.03,-2378.0,0.0
2026-04-01,VKING,dip,6.0,0.161,26.98,78418.0,2026-04-01,26.1706,stop,-3.03,-2378.0,0.82
2026-04-02,AYEN,kirilim,7.7,0.899,33.2,25869.0,2026-04-02,34.196,hedef,2.97,768.0,9.58
2026-04-02,BEGYO,dip,15.5,0.041,4.62,25869.0,2026-04-02,4.7586,hedef,2.97,768.0,3.68
2026-04-02,BIENY,dip,5.0,0.108,24.14,25869.0,2026-04-02,24.8642,hedef,2.97,768.0,3.15
2026-04-02,BIGTK,dip,32.2,0.071,224.9,25869.0,2026-04-02,231.647,hedef,2.97,768.0,6.71
2026-04-02,ERCB,dip,6.6,0.068,51.0,25869.0,2026-04-02,52.53,hedef,2.97,768.0,3.73
2026-04-02,MARTI,dip,8.6,0.142,1.54,25869.0,2026-04-02,1.5862,hedef,2.97,768.0,5.19
2026-04-02,SMRVA,dip,8.5,0.043,12.3896,25869.0,2026-04-02,12.7613,hedef,2.97,768.0,5.79
2026-04-02,TUREX,dip,5.8,0.029,7.8,25869.0,2026-04-02,7.566,stop,-3.03,-785.0,4.36
2026-04-02,VRGYO,dip,5.8,0.09,2.29,25869.0,2026-04-03,2.2213,stop,-3.03,-785.0,2.18
2026-04-03,AKENR,dip,6.7,0.122,9.5,52886.0,2026-04-03,9.785,hedef,2.97,1569.0,4.74
2026-04-03,ERCB,dip,11.2,0.187,57.9,52886.0,2026-04-03,59.637,hedef,2.97,1569.0,3.97
2026-04-03,FADE,kirilim,18.8,0.904,17.4,52886.0,2026-04-03,17.922,hedef,2.97,1569.0,6.9
2026-04-03,KARTN,dip,8.3,0.049,63.65,52886.0,2026-04-03,65.5595,hedef,2.97,1569.0,9.11
2026-04-06,AGROT,dip,6.8,0.12,2.95,48581.0,2026-04-06,3.0385,hedef,2.97,1441.0,4.07
2026-04-06,AKMGY,kirilim,8.5,1.026,299.5,48581.0,2026-04-06,308.485,hedef,2.97,1441.0,8.01
2026-04-06,GEREL,kirilim,13.5,1.017,32.0,48581.0,2026-04-06,31.04,stop,-3.03,-1473.0,3.19
2026-04-06,PRKME,dip,6.1,0.19,18.03,48581.0,2026-04-06,18.5709,hedef,2.97,1441.0,6.32
2026-04-06,YGGYO,kirilim,5.5,0.962,213.0,48581.0,2026-04-06,219.39,hedef,2.97,1441.0,4.23
2026-04-07,AYEN,kirilim,5.9,0.991,38.96,41199.0,2026-04-07,40.1288,hedef,2.97,1222.0,6.01
2026-04-07,DGNMO,dip,9.4,0.187,4.31,41199.0,2026-04-07,4.1807,stop,-3.03,-1250.0,0.0
2026-04-07,JANTS,dip,9.6,0.063,17.09,41199.0,2026-04-07,17.6027,hedef,2.97,1222.0,5.62
2026-04-07,SEGMN,kirilim,6.0,1.002,63.35,41199.0,2026-04-07,61.4495,stop,-3.03,-1250.0,0.39
2026-04-07,SMRTG,dip,5.9,0.068,6.66,41199.0,2026-04-07,6.8598,hedef,2.97,1222.0,4.2
2026-04-07,USAK,dip,11.3,0.051,1.67,41199.0,2026-04-07,1.7201,hedef,2.97,1222.0,5.99
2026-04-08,BUCIM,dip,6.1,0.052,6.02,62397.0,2026-04-17,6.2006,hedef,2.97,1851.0,3.49
2026-04-08,DGNMO,dip,5.6,0.174,4.25,62397.0,2026-04-08,4.3775,hedef,2.97,1851.0,3.29
2026-04-08,EUREN,dip,9.6,0.142,5.13,62397.0,2026-04-08,4.9761,stop,-3.03,-1892.0,0.0
2026-04-08,PGSUS,dip,5.3,0.161,185.2,62397.0,2026-04-16,190.756,hedef,2.97,1851.0,3.08
2026-04-09,EUREN,dip,7.6,0.104,5.03,31188.0,2026-04-13,4.8791,stop,-3.03,-946.0,1.59
2026-04-09,KONTR,dip,5.3,0.034,8.05,31188.0,2026-04-09,8.2915,hedef,2.97,925.0,9.32
2026-04-09,SMRVA,dip,5.2,0.027,12.6846,31188.0,2026-04-09,13.0651,hedef,2.97,925.0,5.58
2026-04-09,VRGYO,dip,8.7,0.094,2.3,31188.0,2026-04-09,2.369,hedef,2.97,925.0,7.39
2026-04-10,BAKAB,kirilim,7.1,0.893,46.06,24085.0,2026-04-10,47.4418,hedef,2.97,715.0,9.97
2026-04-10,GLRMK,kirilim,9.0,0.996,242.8,24085.0,2026-04-10,250.084,hedef,2.97,715.0,3.07
2026-04-10,IHYAY,dip,13.5,0.053,1.73,24085.0,2026-04-10,1.7819,hedef,2.97,715.0,6.94
2026-04-10,VSNMD,dip,9.0,0.013,81.7,24085.0,2026-04-10,84.151,hedef,2.97,715.0,6.36
2026-04-13,FENER,dip,6.9,0.164,3.03,12400.0,2026-04-14,3.1209,hedef,2.97,368.0,3.3
2026-04-13,KONTR,dip,9.0,0.193,10.12,12400.0,2026-04-13,10.4236,hedef,2.97,368.0,3.75
2026-04-13,NATEN,dip,11.0,0.103,7.42,12400.0,2026-04-13,7.6426,hedef,2.97,368.0,4.31
2026-04-13,OZATD,kirilim,7.8,1.017,260.0,12400.0,2026-04-13,252.2,stop,-3.03,-376.0,2.31
2026-04-13,SAMAT,dip,5.5,0.062,5.35,12400.0,2026-04-13,5.1895,stop,-3.03,-376.0,0.0
2026-04-13,SMRVA,dip,5.1,0.058,15.5361,12400.0,2026-04-13,15.0701,stop,-3.03,-376.0,3.54
2026-04-13,SOKE,kirilim,6.8,0.987,15.87,12400.0,2026-04-13,16.3461,hedef,2.97,368.0,6.68
2026-04-13,TMPOL,kirilim,11.3,0.96,600.0,12400.0,2026-04-13,618.0,hedef,2.97,368.0,9.58
2026-04-14,BANVT,dip,5.3,0.111,161.0,29346.0,2026-04-16,165.83,hedef,2.97,871.0,3.79
2026-04-14,EUREN,dip,10.8,0.167,5.6,29346.0,2026-04-14,5.432,stop,-3.03,-890.0,0.0
2026-04-14,RYSAS,kirilim,5.0,0.885,21.32,29346.0,2026-04-14,21.9596,hedef,2.97,871.0,4.69
2026-04-14,VSNMD,dip,10.2,0.013,81.6,29346.0,2026-04-14,84.048,hedef,2.97,871.0,8.52
2026-04-15,ARENA,dip,10.3,0.189,28.64,33886.0,2026-04-15,27.7808,stop,-3.03,-1028.0,1.82
2026-04-15,GENTS,dip,8.3,-0.058,6.89,33886.0,2026-04-15,7.0967,hedef,2.97,1005.0,5.37
2026-04-15,TUREX,dip,6.3,0.04,8.25,33886.0,2026-04-15,8.4975,hedef,2.97,1005.0,4.73
2026-04-16,ADESE,dip,9.2,0.18,1.13,17107.0,2026-04-16,1.1639,hedef,2.97,508.0,5.31
2026-04-16,ALCAR,dip,9.3,0.145,784.0,17107.0,2026-04-16,807.52,hedef,2.97,508.0,8.55
2026-04-16,BORLS,dip,11.7,0.105,5.81,17107.0,2026-04-16,5.6357,stop,-3.03,-519.0,0.0
2026-04-16,DERHL,dip,6.3,0.015,15.21,17107.0,2026-04-16,15.6663,hedef,2.97,508.0,5.0
2026-04-16,TUREX,dip,5.8,0.061,9.2,17107.0,2026-04-16,8.924,stop,-3.03,-519.0,2.07
