giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%
2026-05-18,GSDHO,kirilim,8.1,0.996,6.0,11248.0,2026-05-18,6.06,hedef,0.37,41.0,4.83
2026-05-18,ISGYO,orta,10.3,0.653,21.08,11248.0,2026-05-18,21.2908,hedef,0.37,41.0,1.04
2026-05-18,ISSEN,kirilim,119.0,1.071,10.04,11248.0,2026-05-18,10.1404,hedef,0.37,41.0,3.09
2026-05-18,TGSAS,orta,50.4,0.634,188.0,11248.0,2026-05-18,189.88,hedef,0.37,41.0,2.77
2026-05-18,YATAS,tepe,8.7,0.948,47.66,11248.0,2026-05-18,46.2302,stop,-3.63,-409.0,0.0
2026-05-20,EKSUN,kirilim,9.8,0.903,7.4,8129.0,2026-05-20,7.474,hedef,0.37,30.0,1.35
2026-05-20,GUNDG,tepe,11.2,0.998,998.0,8129.0,2026-05-21,1007.98,hedef,0.37,30.0,9.92
2026-05-20,ICBCT,tepe,24.6,1.093,21.0,8129.0,2026-05-20,20.37,stop,-3.63,-295.0,0.67
2026-05-20,ISSEN,tepe,34.3,1.152,11.1,8129.0,2026-05-20,11.211,hedef,0.37,30.0,1.44
2026-05-20,KFEIN,orta,86.6,0.596,10.6,8129.0,2026-05-20,10.706,hedef,0.37,30.0,1.98
2026-05-20,LKMNH,dip,17.0,0.169,15.2,8129.0,2026-05-20,15.352,hedef,0.37,30.0,3.09
2026-05-20,PCILT,tepe,23.5,0.937,35.42,8129.0,2026-05-20,34.3574,stop,-3.63,-295.0,0.0
2026-05-20,SANFM,orta,17.3,0.574,8.35,8129.0,2026-05-20,8.4335,hedef,0.37,30.0,1.92
2026-05-20,SMART,orta,8.8,0.726,36.76,8129.0,2026-05-20,37.1276,hedef,0.37,30.0,1.85
2026-05-20,UFUK,orta,11.3,0.449,1446.0,8129.0,2026-05-20,1402.62,stop,-3.63,-295.0,0.0
2026-05-20,VBTYZ,tepe,9.6,1.072,27.78,8129.0,2026-05-20,28.0578,hedef,0.37,30.0,1.3
2026-05-21,BAKAB,kirilim,9.4,1.008,52.2,20153.0,2026-05-21,50.634,stop,-3.63,-732.0,0.0
2026-05-21,BIGTK,dip,56.0,0.018,211.5,20153.0,2026-05-21,213.615,hedef,0.37,74.0,2.08
2026-05-21,GMTAS,tepe,18.4,0.863,48.42,20153.0,2026-05-21,46.9674,stop,-3.63,-732.0,0.0
2026-05-21,VERTU,orta,63.7,0.396,42.64,20153.0,2026-05-21,41.3608,stop,-3.63,-732.0,0.09
2026-05-22,ADGYO,orta,9.4,0.509,50.0,10831.0,2026-05-22,50.5,hedef,0.37,40.0,6.7
2026-05-22,AGYO,orta,9.1,0.507,8.08,10831.0,2026-05-22,8.1608,hedef,0.37,40.0,3.96
2026-05-22,CEMZY,orta,9.7,0.77,12.0,10831.0,2026-05-22,12.12,hedef,0.37,40.0,7.67
2026-05-22,INVES,orta,13.1,0.63,590.0,10831.0,2026-05-22,595.9,hedef,0.37,40.0,1.19
2026-05-22,KOPOL,dip,44.1,0.131,5.03,10831.0,2026-05-22,5.0803,hedef,0.37,40.0,9.54
2026-05-22,LUKSK,orta,10.6,0.233,90.1,10831.0,2026-05-22,91.001,hedef,0.37,40.0,8.6
2026-05-22,RYSAS,orta,10.2,0.577,19.06,10831.0,2026-05-22,19.2506,hedef,0.37,40.0,2.52
2026-05-22,VERUS,kirilim,10.4,0.967,573.0,10831.0,2026-05-22,578.73,hedef,0.37,40.0,4.71
2026-05-25,GUNDG,tepe,19.7,1.104,1303.0,86966.0,2026-05-25,1263.91,stop,-3.63,-3159.0,0.0
2026-06-01,IDGYO,orta,8.5,0.718,4.23,41903.0,2026-06-01,4.2723,hedef,0.37,154.0,1.18
2026-06-01,NUGYO,orta,8.1,0.509,10.41,41903.0,2026-06-01,10.5141,hedef,0.37,154.0,1.92
2026-06-02,DERHL,dip,8.1,0.047,15.42,42057.0,2026-06-02,15.5742,hedef,0.37,154.0,2.66
2026-06-02,PAMEL,orta,11.7,0.296,93.75,42057.0,2026-06-02,90.9375,stop,-3.63,-1528.0,0.75
2026-06-03,AKMGY,orta,12.4,0.693,294.5,13790.0,2026-06-03,285.665,stop,-3.63,-501.0,0.17
2026-06-03,BARMA,tepe,9.4,0.95,60.2,13790.0,2026-06-03,60.802,hedef,0.37,51.0,1.25
2026-06-03,BLCYT,orta,58.4,0.622,44.16,13790.0,2026-06-03,42.8352,stop,-3.63,-501.0,0.0
2026-06-03,KNFRT,orta,8.1,0.374,15.04,13790.0,2026-06-03,15.1904,hedef,0.37,51.0,3.13
2026-06-03,MEPET,orta,12.9,0.7,25.88,13790.0,2026-06-03,26.1388,hedef,0.37,51.0,1.0
2026-06-03,NUGYO,orta,8.7,0.634,11.29,13790.0,2026-06-03,11.4029,hedef,0.37,51.0,1.24
2026-06-04,CUSAN,orta,29.0,0.468,28.78,16388.0,2026-06-04,29.0678,hedef,0.37,60.0,1.04
2026-06-04,KNFRT,orta,9.4,0.486,16.69,16388.0,2026-06-04,16.8569,hedef,0.37,60.0,3.77
2026-06-04,LUKSK,orta,29.9,0.623,118.7,16388.0,2026-06-04,115.139,stop,-3.63,-595.0,0.08
2026-06-04,MAKIM,orta,20.2,0.566,19.59,16388.0,2026-06-04,19.0023,stop,-3.63,-595.0,0.77
2026-06-04,UFUK,orta,27.9,0.387,1387.0,16388.0,2026-06-04,1345.39,stop,-3.63,-595.0,0.0
2026-06-05,AVGYO,orta,83.5,0.49,14.0,20069.0,2026-06-05,14.14,hedef,0.37,74.0,1.57
2026-06-05,BARMA,tepe,34.9,0.926,59.1,20069.0,2026-06-05,59.691,hedef,0.37,74.0,1.1
2026-06-05,CMBTN,dip,19.5,0.095,1595.0,20069.0,2026-06-05,1610.95,hedef,0.37,74.0,1.19
2026-06-05,ULUFA,orta,8.6,0.381,4.0,20069.0,2026-06-05,4.04,hedef,0.37,74.0,2.75
2026-06-08,POLTK,dip,9.1,0.067,5270.0,40285.0,2026-06-08,5111.9,stop,-3.63,-1464.0,0.05
2026-06-08,SEKUR,kirilim,14.9,0.863,8.06,40285.0,2026-06-08,7.8182,stop,-3.63,-1464.0,0.5
