giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-05-18,ARMGD,kumulatif,4.88,,128.8,50000.0,2026-05-20,124.936,stop,-3.03,-1517.0,1.32,60
2026-05-18,ISSEN,kumulatif,5.14,,10.52,50000.0,2026-05-20,10.8356,hedef,2.97,1484.0,5.51,60
2026-06-01,ZRGYO,kumulatif,5.89,,14.89,99967.0,2026-06-01,15.3367,hedef,2.97,2966.0,3.56,60
2026-06-04,KNFRT,kumulatif,4.09,,16.79,102933.0,2026-06-04,16.2863,stop,-3.03,-3122.0,0.0,60
