ilk_bar_tepe,ilk_bar_dip,ilk_bar_kapanis,ilk_saat_hareket,gun_sonu,sinyal,hisse
0.0,0.0,0.0,0.0007163323782235498,0.012177650429799458,False,EFOR
0.0,0.0,0.0,-0.0042075736325385416,0.008415147265077083,False,EFOR
0.0,0.0,0.0,-0.0006993006993006867,0.018181818181818077,True,EFOR
0.0,0.0,0.0,0.0006896551724138167,0.018620689655172384,False,EFOR
0.0,0.0,0.0,0.0,0.013531799729364025,False,EFOR
0.0,0.0,0.0,0.001335113484646211,0.001335113484646211,False,EFOR
0.0,0.0,0.0,-0.0006666666666667043,-0.026666666666666727,False,EFOR
0.0,0.0,0.0,0.0020847810979847115,-0.02710215427380125,True,EFOR
0.0,0.0,0.0,0.0,0.03571428571428581,False,EFOR
0.0,0.0,0.0,0.0,-0.042068965517241375,False,EFOR
0.0,0.0,0.0,0.002159827213822796,-0.01367890568754504,False,EFOR
0.0,0.0,0.0,-0.0007299270072991249,0.0,False,EFOR
0.0,0.0,0.0,0.0,-0.04379562043795615,False,EFOR
0.0,0.0,0.0,0.0,-0.046564885496183206,False,EFOR
0.0,0.0,0.0,0.0,0.028044871794871806,False,EFOR
0.0,0.0,0.0,0.003117692907248504,0.0374123148869836,False,EFOR
0.0,0.0,0.0,0.0007552870090634656,0.0166163141993958,False,EFOR
0.0,0.0,0.0,0.0014847809948030921,0.01187824795842607,False,EFOR
0.0,0.0,0.0,0.0,0.00146520146520146,False,EFOR
0.0,0.0,0.0,0.002194586686174116,0.022677395757132235,False,EFOR
0.0,0.0,0.0,0.0017226528854437095,-0.03531438415159349,False,EFOR
0.0,0.0,0.0,0.0,0.019607843137254832,False,EFOR
0.0,0.0,0.0,-0.0017482517482516613,0.0996503496503498,False,EFOR
0.0,0.0,0.0,0.0,0.04645669291338583,True,EFOR
0.0,0.0,0.0,0.0,0.09849624060150375,False,EFOR
0.0,0.0,0.0,0.0,0.0887372013651877,True,EFOR
0.0,0.0,0.0,0.0018808777429468737,0.0025078369905957576,False,EFOR
0.0,0.0,0.0,0.0006317119393557391,-0.020214782059380987,False,EFOR
0.0,0.0,0.0,0.0,-0.007741935483870921,False,EFOR
0.0,0.0,0.0,0.0,0.016828478964401317,False,EFOR
0.0,0.0,0.0,-0.0006365372374285139,-0.09866327180140044,False,EFOR
0.0,0.0,0.0,-0.0007062146892655718,0.02754237288135597,False,EFOR
0.0,0.0,0.0,0.0006872852233676952,0.013058419243986208,False,EFOR
0.0,0.0,0.0,0.002035278154681075,0.03731343283582089,False,EFOR
0.0,0.0,0.0,0.0,0.013020833333333481,False,EFOR
0.0,0.0,0.0,0.0,0.008974358974358942,False,EFOR
0.0,0.0,0.0,0.0,-0.019108280254776955,False,EFOR
0.0,0.0,0.0,0.0,-0.10000000000000009,False,EFOR
0.0,0.0,0.0,-0.000723065798987732,-0.09399855386840206,False,EFOR
0.0,0.0,0.0,0.0,0.06730769230769229,True,EFOR
0.0,0.0,0.0,0.0,-0.04562737642585546,False,EFOR
0.0,0.0,0.0,0.0,0.050119331742243256,False,EFOR
0.0,0.0,0.0,0.0,-0.0993176648976496,False,EFOR
0.0,0.0,0.0,0.005097706032285432,0.028037383177570208,False,EFOR
0.0,0.0,0.0,0.0,-0.029727497935590375,False,EFOR
0.0,0.0,0.0,0.0,-0.10034013605442171,False,EFOR
0.0,0.0,0.0,0.0,0.03125,False,EFOR
0.0,0.0,0.0,0.0,0.019108280254777066,False,EFOR
0.0,0.0,0.0,0.0,0.04496402877697836,False,EFOR
0.0,0.0,0.0,0.001721170395869276,0.09982788296041312,False,EFOR
0.0,0.0,0.0,0.0,0.005430566330488773,False,EFOR
0.0,0.0,0.0,0.0,0.06723338485316854,False,EFOR
0.0,0.0,0.0,0.0014471780028944004,0.0021707670043413785,False,EFOR
0.0,0.0,0.0,-0.0014450867052022698,0.004335260115607031,False,EFOR
0.0,0.0,0.0,-0.000723065798987732,-0.049168474331164114,False,EFOR
0.0,0.0,0.0,-0.0007662835249043765,-0.039080459770115095,False,EFOR
0.0,0.0,0.0,0.0,-0.04306220095693769,False,EFOR
0.0,0.0,0.0,-0.0008333333333333526,0.008333333333333304,False,EFOR
0.0,0.0,0.0,0.0,0.057024793388429806,False,EFOR
0.0,0.0,0.0,0.0,-0.09076558800315704,False,EFOR
0.0,0.0,0.0,-0.0008710801393727596,-0.006968641114982632,False,EFOR
0.0,0.0,0.0,0.0008771929824560321,0.033333333333333215,False,EFOR
0.0,0.0,0.0,0.0,-0.043552519214346885,False,EFOR
0.0,0.0,0.0,0.0017857142857145014,0.044642857142857206,False,EFOR
0.0,0.0,0.0,-0.0008620689655172153,-0.018103448275861966,False,EFOR
0.0,0.0,0.0,-0.000888888888888828,-0.01244444444444448,False,EFOR
0.0,0.0,0.0,-0.0009000900090009312,-0.045904590459045935,False,EFOR
0.0,0.0,0.0,0.0,-0.037735849056603765,False,EFOR
0.0,0.0,0.0,0.0009803921568629637,0.10000000000000009,False,EFOR
0.0,0.0,0.0,-0.0035242290748898064,0.021145374449339283,True,EFOR
0.0,0.0,0.0,0.0,-0.033562822719449104,True,EFOR
0.0,0.0,0.0,-0.0008992805755395628,0.004496402877697925,False,EFOR
0.0,0.0,0.0,-0.0009082652134423386,0.026339691189827485,False,EFOR
0.0,0.0,0.0,0.0017921146953405742,0.01971326164874565,False,EFOR
0.0,0.0,0.0,0.0,0.011403508771929749,False,EFOR
0.0,0.0,0.0,0.0017346053772768766,-0.011274934952298254,False,EFOR
0.0,0.0,0.0,0.0,0.013215859030837107,False,EFOR
0.0,0.0,0.0,0.0,0.007785467128027745,False,EFOR
0.0,0.0,0.0,0.0,-0.02564102564102555,False,EFOR
0.0,0.0,0.0,-0.0026200873362445254,0.046288209606986985,False,EFOR
0.0,0.0,0.0,0.0,-0.0233722871452422,False,EFOR
0.0,0.0,0.0,-0.0008620689655172153,-0.057758620689655205,False,EFOR
0.0,0.0,0.0,0.0,-0.016438356164383494,False,EFOR
0.0,0.0,0.0,0.0018621973929235924,-0.013966480446927387,False,EFOR
0.0,0.0,0.0,0.0037700282752122227,0.011310084825636224,False,EFOR
0.0,0.0,0.0,0.003883495145631022,-0.025242718446602086,False,EFOR
0.0,0.0,0.0,-0.0010050251256281673,-0.015075376884421954,False,EFOR
0.0,0.0,0.0,-0.0005102040816327147,-0.041326530612245005,False,EFOR
0.0,0.0,0.0,0.0,0.025641025641025772,False,EFOR
0.0,0.0,0.0,0.0,-0.016145833333333304,False,EFOR
0.0,0.0,0.0,0.0,-0.046692607003890996,False,EFOR
0.0,0.0,0.0,0.000581395348837388,0.08313953488372094,False,EFOR
0.0,0.0,0.0,0.0,0.0,False,EFOR
0.0,0.0,0.0,-0.0016233766233766378,-0.023268398268398216,False,EFOR
0.0,0.0,0.0,0.0,-0.04875346260387803,False,EFOR
0.0,0.0,0.0,0.0005793742757820297,-0.104287369640788,True,EFOR
0.0,0.0,0.0,0.0,0.0,True,EFOR
0.0,0.0,0.0,0.0,0.0,False,EFOR
0.0,0.0,0.0,0.0,0.0,True,EFOR
0.0,0.0,0.0,0.0,0.0,True,EFOR
0.0,0.0,0.0,0.0,0.0,False,EFOR
0.0,0.0,0.0,0.004761904761904745,0.09047619047619038,True,EFOR
0.0,0.0,0.0,0.0,-0.011891891891891881,False,EFOR
0.0,0.0,0.0,-0.0043057050592033574,-0.007534983853605848,False,EFOR
0.0,0.0,0.0,-0.001079913606911398,0.04211663066954641,False,EFOR
0.0,0.0,0.0,-0.0010351966873706209,-0.0010351966873706209,False,EFOR
0.0,0.0,0.0,-0.0010341261633919352,-0.06411582213029987,False,EFOR
0.0,0.0,0.0,0.0,-0.08836689038031309,False,EFOR
0.0,0.0,0.0,0.0012853470437017567,-0.05655526992287918,False,EFOR
0.0,0.0,0.0,0.0,-0.008310249307479145,False,EFOR
0.0,0.0,0.0,-0.001388888888888884,-0.09722222222222221,False,EFOR
0.0,0.0,0.0,0.0,-0.010526315789473717,False,EFOR
0.0,0.0,0.0,0.0,-0.10151515151515156,False,EFOR
0.0,0.0,0.0,-0.0016750418760468344,-0.10552763819095479,False,EFOR
0.0,0.0,0.0,0.003868471953578423,0.0773694390715669,True,EFOR
0.0,0.0,0.0,0.0,0.09285714285714297,False,EFOR
0.0,0.0,0.0,0.0,0.03220858895705536,True,EFOR
0.0,0.0,0.0,0.0,0.023513139695712226,True,EFOR
0.0,0.0,0.0,0.0013245033112583293,0.07814569536423854,False,EFOR
0.0,0.0,0.0,0.0,0.05418138987043575,False,EFOR
0.0,0.0,0.0,0.0010649627263046302,0.03620873269435565,False,EFOR
0.0,0.0,0.0,-0.0010101010101010166,0.06666666666666665,False,EFOR
0.0,0.0,0.0,-0.0009250693802035359,0.0740055504162811,False,EFOR
0.0,0.0,0.0,0.0034334763948498104,-0.06866952789699576,False,EFOR
0.0,0.0,0.0,0.0,0.026666666666666616,False,EFOR
0.0,0.0,0.0,0.0,0.0027272727272726893,False,EFOR
0.0,0.0,0.0,0.0,0.04054054054054057,False,EFOR
0.0,0.0,0.0,-0.0017094017094017033,0.08547008547008539,False,EFOR
0.0,0.0,0.0,-0.0007987220447284171,-0.056709265175718726,False,EFOR
0.0,0.0,0.0,0.0017050298380221207,0.0315430520034099,False,EFOR
0.0,0.0,0.0,-0.0008278145695364003,0.026490066225165476,False,EFOR
0.0,0.0,0.0,-0.0015748031496062298,0.06850393700787416,False,EFOR
0.0,0.0,0.0,0.0,-0.0397643593519883,False,EFOR
0.0,0.0,0.0,0.0,-0.017624521072796995,False,EFOR
0.0,0.0,0.0,0.0,-0.018547140649149974,False,EFOR
0.0,0.0,0.0,0.000783085356303781,-0.02584181675802666,False,EFOR
0.0,0.0,0.0,-0.0007874015748031704,-0.11811023622047245,False,EFOR
0.0,0.0,0.0,0.0,0.011428571428571344,False,EFOR
0.0,0.0,0.0,0.0,0.09981167608286268,False,EFOR
0.0,0.0,0.0,-0.001712328767123239,-0.09931506849315075,False,EFOR
0.0,0.0,0.0,0.0,0.004761904761904745,False,EFOR
0.0,0.0,0.0,0.0,0.07656395891690004,False,EFOR
0.0786516853932584,0.0,0.028522039757994833,0.02765773552290418,-0.02074330164217808,True,EFOR
0.0,0.0,0.0,0.0,0.03706972639011474,False,EFOR
0.0,0.0,0.0,-0.0008333333333333526,-0.007499999999999951,False,EFOR
0.0,0.0,0.0,-0.000838926174496657,-0.025167785234899376,False,EFOR
0.0,0.0,0.0,0.0,0.03167808219178081,False,EFOR
0.0,0.0,0.0,-0.0007874015748031704,0.007874015748031704,False,EFOR
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,0.0,-0.10869565217391308,False,CGCAM
0.0,0.0,0.0,0.0,0.12282157676348526,False,CGCAM
0.0,0.0,0.0,0.0,0.06285714285714294,False,CGCAM
0.0,0.0,0.0,-0.0012626262626261875,0.03282828282828287,False,CGCAM
0.0,0.0,0.0,0.0,-0.0703079604880884,False,CGCAM
0.0,0.0,0.0,0.0,0.02180685358255441,False,CGCAM
0.0,0.0,0.0,-0.0017751479289939143,0.06745562130177518,False,CGCAM
0.0,0.0,0.0,0.0,-0.013586956521739135,False,CGCAM
0.0,0.0,0.0,0.0,-0.03661820140010763,False,CGCAM
0.0,0.0,0.0,0.000540540540540535,-0.0745945945945945,False,CGCAM
0.0,0.0,0.0,0.0,-0.052570093457944056,False,CGCAM
0.0,0.0,0.0,-0.0006165228113439447,-0.014796547472256338,False,CGCAM
0.0,0.0,0.0,0.0,-0.0393258426966292,False,CGCAM
0.0,0.0,0.0,0.0,-0.02975420439844767,False,CGCAM
0.0,0.0,0.0,0.0,0.08910891089108919,False,CGCAM
0.0,0.0,0.0,0.0005959475566148509,0.08164481525625722,True,CGCAM
0.0,0.0,0.0,0.0,-0.1259338313767342,False,CGCAM
0.0,0.0,0.0,0.0006116207951070152,-0.012232415902140858,False,CGCAM
0.0,0.0,0.0,0.0,0.0862385321100918,False,CGCAM
0.0,0.0,0.0,0.0027624309392264568,-0.054696132596685154,True,CGCAM
0.0,0.0,0.0,0.0,-0.020809248554913284,False,CGCAM
0.0,0.0,0.0,0.001179245283018826,-0.03183962264150941,False,CGCAM
0.0,0.0,0.0,0.0,-0.013998782714546576,False,CGCAM
0.0,0.0,0.0,0.0006157635467980427,-0.003694581280788145,False,CGCAM
0.0,0.0,0.0,0.0,-0.03512014787430684,False,CGCAM
0.0,0.0,0.0,-0.0006418485237483784,0.016046213093709794,False,CGCAM
0.0,0.0,0.0,0.0006313131313131493,-0.023989898989898895,False,CGCAM
0.0,0.0,0.0,0.0,-0.02986022871664551,False,CGCAM
0.0,0.0,0.0,0.0,-0.010484927916120546,False,CGCAM
0.0,0.0,0.0,-0.0006578947368420796,-0.03157894736842093,False,CGCAM
0.0,0.0,0.0,-0.0006839945280437965,0.00752393980848165,False,CGCAM
0.0,0.0,0.0,0.0006788866259335169,-0.019687712152070658,False,CGCAM
0.0,0.0,0.0,0.0,-0.02557014512785083,False,CGCAM
0.0,0.0,0.0,0.0007062146892655718,0.06638418079096042,False,CGCAM
0.0,0.0,0.0,0.0,-0.0033112582781456013,False,CGCAM
0.0,0.0,0.0,0.0006648936170214892,-0.037234042553191404,False,CGCAM
0.0,0.0,0.0,0.0,0.0013764624913972234,False,CGCAM
0.0,0.0,0.0,0.0013840830449827202,-0.02491349480968852,False,CGCAM
0.0,0.0,0.0,0.0007097232079489313,-0.018452803406671436,False,CGCAM
0.0,0.0,0.0,0.0,-0.008658008658008587,False,CGCAM
0.0,0.0,0.0,0.000723065798987621,-0.01156905278380338,False,CGCAM
0.0,0.0,0.0,0.001421464108031234,-0.006396588486140664,True,CGCAM
0.0,0.0,0.0,0.0,-0.027181688125894166,False,CGCAM
0.0,0.0,0.0,0.0007336757153337814,-0.003668378576669129,False,CGCAM
0.0,0.0,0.0,0.0,-0.038884812912692635,False,CGCAM
0.0,0.0,0.0,0.0015267175572519776,0.02442748091603053,False,CGCAM
0.0,0.0,0.0,0.0007451564828613311,0.009687034277198192,False,CGCAM
0.0,0.0,0.0,0.0044642857142858094,-0.017857142857142905,False,CGCAM
0.0,0.0,0.0,-0.0007581501137224889,-0.007581501137225111,False,CGCAM
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,0.0,0.025855513307984745,False,CGCAM
0.0,0.0,0.0,0.0,-0.03345724907063197,True,CGCAM
0.0,0.0,0.0,0.0007692307692308553,0.05615384615384622,True,CGCAM
0.0,0.0,0.0,0.0,0.005098324836125379,False,CGCAM
0.0,0.0,0.0,0.0007241129616220032,-0.014482259232440287,False,CGCAM
0.0,0.0,0.0,0.0007278020378456151,0.04366812227074224,False,CGCAM
0.0,0.0,0.0,0.0,-0.03877551020408154,False,CGCAM
0.0,0.0,0.0,0.0,-0.013437057991513512,False,CGCAM
0.0,0.0,0.0,0.0,0.024372759856630788,False,CGCAM
0.0,0.0,0.0,0.0,0.03611111111111098,False,CGCAM
0.0,0.0,0.0,0.0,-0.023333333333333317,False,CGCAM
0.0,0.0,0.0,0.0,-0.0068259385665528916,False,CGCAM
0.0,0.0,0.0,0.016566265060240948,-0.010542168674698704,False,CGCAM
0.0,0.0,0.0,0.0,0.03129770992366421,False,CGCAM
0.0,0.0,0.0,-0.0014847809948033142,-0.07943578322197475,False,CGCAM
0.0,0.0,0.0,0.003197442046362964,-0.026378896882494063,False,CGCAM
0.0,0.0,0.0,0.0,0.026122448979591928,False,CGCAM
0.0,0.0,0.0,-0.0015974440894568342,0.07268370607028762,False,CGCAM
0.0,0.0,0.0,0.0,-0.03201787043931492,False,CGCAM
0.0,0.0,0.0,0.0,-0.012251148545176171,False,CGCAM
0.0,0.0,0.0,0.0,0.10256410256410264,False,CGCAM
0.0,0.0,0.0,0.0006993006993005757,0.0,True,CGCAM
0.0,0.0,0.0,0.0,0.011348464619492571,False,CGCAM
0.0,0.0,0.0,-0.0013333333333332975,0.05400000000000005,False,CGCAM
0.0,0.0,0.0,-0.0006195786864933162,-0.03159851301115235,False,CGCAM
0.0,0.0,0.0,0.0006176652254477055,-0.011735639283508403,False,CGCAM
0.0,0.0,0.0,-0.0018237082066867583,-0.06869300911854093,False,CGCAM
0.0,0.0,0.0,0.001304631441617632,0.016960208741030547,False,CGCAM
0.0,0.0,0.0,0.0,-0.024872448979591844,False,CGCAM
0.0,0.0,0.0,0.0,-0.013761467889908174,False,CGCAM
0.0,0.0,0.0,0.0,-0.04784053156146184,False,CGCAM
0.0,0.0,0.0,0.0006993006993005757,0.0,False,CGCAM
0.0,0.0,0.0,0.0,0.01388888888888884,False,CGCAM
0.0,0.0,0.0,0.0,-0.025797691785471866,False,CGCAM
0.0,0.0,0.0,-0.002068965517241339,0.0041379310344829,False,CGCAM
0.0,0.0,0.0,-0.0006896551724138167,0.0,False,CGCAM
0.0,0.0,0.0,0.0006868131868131844,0.05013736263736246,False,CGCAM
0.0,0.0,0.0,0.0006430868167202064,0.010932475884244397,True,CGCAM
0.0,0.0,0.0,0.0006329113924050667,-0.014556962025316533,False,CGCAM
0.0,0.0,0.0,0.0,0.005754475703324768,False,CGCAM
0.0,0.0,0.0,0.0,-0.010759493670886022,False,CGCAM
0.0,0.0,0.0,0.0,0.02941176470588247,False,CGCAM
0.0,0.0,0.0,0.0,0.03418272218769425,False,CGCAM
0.0,0.0,0.0,0.0006006006006007425,0.003603603603603789,False,CGCAM
0.0,0.0,0.0,0.0,-0.02193242442205101,False,CGCAM
0.0,0.0,0.0,0.0,0.031515151515151496,False,CGCAM
0.0,0.0,0.0,-0.002865329512893977,-0.049283667621776495,False,CGCAM
0.0,0.0,0.0,-0.0006027727546715766,-0.03194695599758901,False,CGCAM
0.0,0.0,0.0,0.0006211180124222615,-0.0198757763975157,False,CGCAM
0.0,0.0,0.0,0.0,-0.03337531486146106,False,CGCAM
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,-0.0006447453255963298,-0.02063185041908444,False,CGCAM
0.0,0.0,0.0,0.0013192612137202797,-0.0237467018469657,False,CGCAM
0.0,0.0,0.0,0.0,0.02760942760942764,False,CGCAM
0.0,0.0,0.0,0.0006544502617800152,-0.025523560209424034,False,CGCAM
0.0,0.0,0.0,0.0020000000000000018,-0.0040000000000000036,False,CGCAM
0.0,0.0,0.0,0.0006693440428380271,-0.0307898259705488,False,CGCAM
0.0,0.0,0.0,0.0006901311249136732,-0.022774327122153215,False,CGCAM
0.0,0.0,0.0,0.0,-0.017421602787456414,False,CGCAM
0.0,0.0,0.0,0.0,-0.005681818181818232,False,CGCAM
0.0,0.0,0.0,-0.0007142857142856673,-0.0357142857142857,False,CGCAM
0.0,0.0,0.0,0.0,-0.01931330472102999,False,CGCAM
0.0,0.0,0.0,-0.0007293946024800047,0.038657913931436916,False,CGCAM
0.004915730337078594,-0.0070224719101122934,-0.002106741573033699,-0.000702247191011196,0.004915730337078594,True,CGCAM
0.0,0.0,0.0,0.0,0.0174825174825175,False,CGCAM
0.0,0.0,0.0,0.0,-0.016494845360824795,False,CGCAM
0.0,0.0,0.0,0.0,-0.028934368383909725,False,CGCAM
0.0,0.0,0.0,0.005413766434648082,0.012374323279195742,False,CGCAM
0.0,0.0,0.0,0.0007639419404124048,0.014514896867837912,False,CGCAM
0.0,0.0,0.0,0.0,-0.009022556390977488,False,CGCAM
0.0,0.0,0.0,0.0,-0.014415781487101653,False,CGCAM
0.0,0.0,0.0,0.0,-0.009202453987730008,False,CGCAM
0.0,0.0,0.0,0.0030935808197989356,0.01314771848414531,False,CGCAM
0.0,0.0,0.0,0.0007763975155279379,-0.017857142857142905,False,CGCAM
0.0,0.0,0.0,-0.0038022813688213253,0.04562737642585546,True,CGCAM
0.0,0.0,0.0,0.0,-0.03502501786990708,False,CGCAM
0.0,0.0,0.0,-0.0007288629737609575,-0.03790087463556857,False,CGCAM
0.0,0.0,0.0,0.0,-0.00836501901140696,False,CGCAM
0.0,0.0,0.0,0.002295332823259333,0.009946442234123776,False,CGCAM
0.0,0.0,0.0,0.0,-0.004507888805409532,False,CGCAM
0.0,0.0,0.0,0.0007518796992480592,-0.008270676691729428,False,CGCAM
0.0,0.0,0.0,-0.0029962546816478808,-0.00524344569288393,False,CGCAM
0.0,0.0,0.0,-0.0007513148009015147,0.010518407212622094,False,CGCAM
0.0,0.0,0.0,0.0022641509433962703,-0.005283018867924594,False,CGCAM
0.0,0.0,0.0,0.0007547169811321641,0.017358490566037776,False,CGCAM
0.0,0.0,0.0,0.0,-0.0117647058823529,False,CGCAM
0.0,0.0,0.0,0.0,-0.010332103321033292,False,CGCAM
0.0,0.0,0.0,0.0,-0.015578635014836806,False,CGCAM
0.0,0.0,0.0,0.0,-0.005275056518462717,False,CGCAM
0.0,0.0,0.0,0.0007575757575759567,-0.0015151515151514694,False,CGCAM
0.0,0.0,0.0,0.0,0.010566037735849187,False,CGCAM
0.0,0.0,0.0,0.0014903129657226621,0.022354694485842153,False,CGCAM
0.0,0.0,0.0,0.0007267441860465684,0.024709302325581328,False,CGCAM
0.0,0.0,0.0,0.0,-0.01770538243626063,False,CGCAM
0.0,0.0,0.0,0.0014419610670513006,-0.012977649603460706,False,CGCAM
0.0,0.0,0.0,0.0051057622173595885,0.024070021881837933,False,CGCAM
0.0,0.0,0.0,-0.007735583684950864,-0.0196905766526021,False,CGCAM
0.0,0.0,0.0,0.0014326647564468775,0.03151862464183375,False,CGCAM
0.0,0.0,0.0,0.0006896551724138167,-0.020689655172413834,False,CGCAM
0.0,0.0,0.0,0.0007037297677692234,-0.006333567909922677,False,CGCAM
0.0,0.0,0.0,0.0,-0.008468595624558817,False,CGCAM
0.0,0.0,0.0,-0.000711743772242146,0.0996441281138789,False,CGCAM
0.0,0.0,0.0,0.0,-0.006238303181534732,True,CGCAM
0.0,0.0,0.0,0.0,-0.004380475594493172,False,CGCAM
0.0,0.0,0.0,-0.001242236024844967,0.02795031055900621,False,CGCAM
0.0,0.0,0.0,0.0,0.0930930930930931,False,CGCAM
0.0,0.0,0.0,0.0005333333333334966,-0.06720000000000004,True,CGCAM
0.0,0.0,0.0,0.0005714285714286671,0.01200000000000001,False,CGCAM
0.0,0.0,0.0,-0.001680672268907668,0.04537815126050404,False,CGCAM
0.0,0.0,0.0,-0.0031595576619272148,-0.025803054239073142,False,CGCAM
0.0,0.0,0.0,0.0,0.017837837837837656,False,CGCAM
0.0,0.0,0.0,0.0,0.0248152059134108,False,CGCAM
0.0,0.0,0.0,0.0,0.06224489795918364,False,CGCAM
0.0,0.0,0.0,0.00047984644913645624,0.05230326295585419,False,CGCAM
0.0,0.0,0.0,-0.0009013068949976777,0.029743127534925584,False,CGCAM
0.0,0.0,0.0,0.0,-0.003481288076588429,False,CGCAM
0.0,0.0,0.0,0.0004366812227074579,-0.034934497816593746,False,CGCAM
0.0,0.0,0.0,0.0,-0.02488687782805432,False,CGCAM
0.0,0.0,0.0,0.0,0.0241411327762302,False,CGCAM
0.0,0.0,0.0,0.000453103760761131,-0.0018124150430448571,False,CGCAM
0.0,0.0,0.0,0.0,0.05145413870246074,False,CGCAM
0.0,0.0,0.0,-0.0004260758414996735,0.0225820195994888,False,CGCAM
0.0,0.0,0.0,-0.0004163197335552704,-0.08534554537885097,False,CGCAM
0.0,0.0,0.0,0.0,-0.06551410373066435,False,CGCAM
0.0,0.0,0.0,0.0014598540145984717,0.01119221411192206,False,CGCAM
0.0,0.0,0.0,-0.00047755491881573686,0.034383954154727725,False,CGCAM
0.0,0.0,0.0,0.0004614674665435192,-0.0009229349330873715,False,CGCAM
0.0,0.0,0.0,0.0,0.0,False,CGCAM
0.0,0.0,0.0,0.0,-0.004716981132075415,False,CGCAM
0.0,0.0,0.0,0.0004719207173193851,-0.10382255781028804,False,CGCAM
0.0,0.0,0.0,0.0,0.0005246589716685346,False,CGCAM
0.0,0.0,0.0,0.0,-0.01989528795811535,False,CGCAM
0.0,0.0,0.0,0.002144772117962601,0.06005361930294906,False,CGCAM
0.0,0.0,0.0,0.0,0.044399596367305616,False,CGCAM
0.0,0.0,0.0,0.0004830917874396601,-0.006763285024154575,False,CGCAM
0.0,0.0,0.0,0.0,-0.006782945736434121,False,CGCAM
0.0,0.0,0.0,0.0009732360097323145,-0.01557177615571781,False,CGCAM
0.0,0.0,0.0,0.0,0.03709126403123486,False,CGCAM
0.0,0.0,0.0,0.0,-0.012380952380952492,False,CGCAM
0.0,0.0,0.0,0.0,0.010110736639383777,False,CGCAM
0.0,0.0,0.0,0.00047528517110273505,-0.020437262357414387,False,CGCAM
0.0,0.0,0.0,0.0,-0.028141678796700598,False,CGCAM
0.0,0.0,0.0,0.0,-0.027707808564231717,True,CGCAM
0.0,0.0,0.0,0.0020714655618851996,-0.008285862247540132,False,CGCAM
0.0,0.0,0.0,0.0,0.001052631578947416,False,CGCAM
0.0,0.0,0.0,0.0,-0.026771653543307128,False,CGCAM
0.0,0.0,0.0,0.0070043103448276245,-0.0070043103448275135,False,CGCAM
0.0,0.0,0.0,0.0016207455429495532,-0.0410588870880606,False,CGCAM
0.0,0.0,0.0,0.0,0.023877202956225307,True,CGCAM
0.0,0.0,0.0,0.0011049723756906271,-0.005524861878453136,False,CGCAM
0.0,0.0,0.0,0.0005555555555556424,-0.028888888888888853,True,CGCAM
0.0,0.0,0.0,0.0,-0.00909607731665718,False,CGCAM
0.0,0.0,0.0,0.002934272300469498,-0.017018779342723,True,CGCAM
0.0,0.0,0.0,0.0005959475566148509,-0.02443384982121577,False,CGCAM
0.0,0.0,0.0,0.0,0.006670709520921969,False,CGCAM
0.0,0.0,0.0,0.000601322910402935,0.004209260372820323,False,CGCAM
0.0,0.0,0.0,0.0,-0.040167865707433914,False,CGCAM
0.0,0.0,0.0,0.0,0.029629629629629672,False,CGCAM
0.0,0.0,0.0,0.0,-0.01978417266187038,False,CGCAM
0.0,0.0,0.0,0.0,0.07439024390243909,False,CGCAM
0.0,0.0,0.0,-0.0005681818181818565,-0.04602272727272738,False,CGCAM
0.0,0.0,0.0,0.001186943620178127,0.016023738872403603,False,CGCAM
0.0,0.0,0.0,0.0005841121495326895,-0.016939252336448773,False,CGCAM
0.007692307692307887,-0.008284023668638896,-0.008284023668638896,-0.008875739644970349,-0.01834319526627215,True,CGCAM
0.0,0.0,0.0,0.0006016847172081174,0.07400722021660644,False,CGCAM
0.0,0.0,0.0,0.0011191941801902416,-0.005036373810856198,False,CGCAM
0.0,0.0,0.0,0.0005605381165920686,0.06894618834080712,False,CGCAM
0.0,0.0,0.0,-0.00104438642297644,0.003133159268929653,False,CGCAM
0.0,0.0,0.0,0.0031168831168830735,-0.019740259740259725,False,CGCAM
0.0,0.0,0.0,0.0010582010582012025,-0.0354497354497354,False,CGCAM
0.0,0.0,0.0,0.0005473453749316182,-0.026272577996716007,False,CGCAM
0.0,0.0,0.0,0.0011254924029262536,-0.021384355655599263,False,CGCAM
0.0,0.0,0.0,0.0005714285714286671,0.02857142857142847,False,CGCAM
0.0,0.0,0.0,0.0,0.019988895058300926,False,CGCAM
0.0,0.0,0.0,0.0,-0.02972972972972976,False,CGCAM
0.0,0.0,0.0,0.0,-0.036414565826330625,False,CGCAM
0.0,0.0,0.0,0.0005780346820807303,-0.0028901734104046506,False,CGCAM
0.0,0.0,0.0,0.0,0.07052023121387285,False,CGCAM
0.0,0.0,0.0,-0.0005434782608694233,-0.040760869565217406,False,CGCAM
0.0,0.0,0.0,0.0,-0.028153153153153143,False,CGCAM
0.0,0.0,0.0,0.0,-0.015634047481181246,False,CGCAM
0.0,0.0,0.0,0.0,0.001762632197414904,False,CGCAM
0.0,0.0,0.0,0.0011716461628588082,-0.007615700058582253,False,CGCAM
