mfe,mae,sinyal,kat_gerceklesen,hisse
0.07843137105930786,-0.025000001726711463,True,18.35782097649117,ISKPL
0.010989011762411405,-0.016983018178272413,False,0.35419709597045645,ISKPL
0.02482621472344726,-0.016881828390587716,False,0.8925054645399851,ISKPL
0.02955664882735909,-0.00492610871629906,False,0.04322766570600735,ISKPL
0.008737864705204101,-0.037378640041255684,False,0.08610656091038583,ISKPL
0.08157099921870214,0.0,False,2.328509312739356,ISKPL
0.01895734730077625,-0.04170616072285316,False,0.45182115671913264,ISKPL
0.03189493324282444,-0.03001876380915336,False,0.24838080305037935,ISKPL
0.038752362329027124,-0.0018903593004104824,False,0.8131289924407883,ISKPL
0.005535055746252793,-0.018450182571312035,False,1.0332361417760565,ISKPL
0.0,-0.07272727144636681,False,1.747350552471103,ISKPL
0.10358180117831872,0.0,False,0.6229989172322419,ISKPL
0.013392854924451303,-0.017857144092710664,False,1.5243791503684256,ISKPL
0.02727272599182129,-0.005454545838817326,False,0.2541298790574236,ISKPL
0.0,-0.009017133181948522,False,0.15897732652951607,ISKPL
0.03981900412966044,-0.004524887195163085,False,0.5216328832357,ISKPL
0.0,-0.07961504759861215,False,1.2707007977381672,ISKPL
0.06060606151579484,0.0,False,0.14380714879467685,ISKPL
0.013477086722293974,-0.020664871160305576,False,1.7185628017861863,ISKPL
0.041284403373243794,-0.007339450063091002,False,0.024371078135565816,ISKPL
0.02770330529434406,-0.016085791998717847,False,0.33737229745787645,ISKPL
0.0,-0.007142857637084332,False,0.06138372883772243,ISKPL
0.01690391262230806,-0.007117438213135707,False,0.32986042854323516,ISKPL
0.013333334293538224,0.0,False,0.3505186244955663,ISKPL
0.0,-0.09478260924699866,True,4.259987417427002,ISKPL
0.07048458342553232,-0.014096914202293087,False,0.49028134926625955,ISKPL
0.0475785900592971,0.0,False,0.7075228776294592,ISKPL
0.009828007623559953,-0.014742015762724603,False,1.2795799140734745,ISKPL
0.01828761265464629,-0.00831255253760721,False,2.436117250924354,ISKPL
0.01309328771228535,-0.009001637283957753,False,0.9980217821350293,ISKPL
0.019528073002186064,-0.0048820153844021386,False,0.03473738536651282,ISKPL
0.00807754500107194,-0.031502422658872375,True,4.881971789903634,ISKPL
0.012396692169853285,-0.03305785063819222,False,0.9221224995076301,ISKPL
0.00912863134583608,-0.016597511537883913,False,0.06845437910554972,ISKPL
