tarih,kat,aralik_pos,sonuc,getiri_net,gun,hisse
2024-12-06,19.04994073608434,0.813,stop,-0.037,1,ALBRK
2025-05-09,78.23591812867288,0.71,stop,-0.037,0,ALBRK
2025-06-05,36.11500705977274,0.756,hedef,0.043000000000000003,1,ALBRK
2025-06-24,13.462808456809071,0.871,stop,-0.037,0,ALBRK
2025-08-11,26.536340720512552,0.909,stop,-0.037,0,ALBRK
2025-10-28,20.33419893198849,0.674,hedef,0.043000000000000003,3,ALBRK
2026-02-16,24.152720202319657,1.037,stop,-0.037,3,ALBRK
2026-03-19,10.09966891461957,0.585,stop,-0.037,1,ALBRK
2026-04-08,9.42991994899405,0.657,hedef,0.043000000000000003,2,ALBRK
2026-05-26,8.941840550482889,0.537,hedef,0.043000000000000003,3,ALBRK
2024-08-09,16.290902553038475,0.852,stop,-0.037,0,ALCTL
2024-10-28,27.9124871653108,0.624,hedef,0.07503799654576848,1,ALCTL
2024-10-30,44.72545466454162,0.849,stop,-0.037,0,ALCTL
2025-03-04,14.205854302692392,0.732,stop,-0.037,0,ALCTL
2025-04-30,10.039315966117949,0.281,stop,-0.037,0,ALCTL
2025-06-05,34.95257830557105,0.265,hedef,0.043000000000000003,1,ALCTL
2025-08-12,136.68467895740622,0.447,stop,-0.06170085470085473,1,ALCTL
2025-10-28,24.688343133863714,0.244,hedef,0.07242583732057406,1,ALCTL
2025-10-31,13.123259828488695,0.56,hedef,0.043806451612903426,1,ALCTL
2025-11-03,27.990994683682146,0.663,stop,-0.037,0,ALCTL
2025-12-01,15.590662246984976,0.322,stop,-0.037,4,ALCTL
2026-01-07,32.24027112305714,0.298,stop,-0.037,0,ALCTL
2026-03-02,14.369443738887478,0.58,stop,-0.037,2,ALCTL
2026-03-19,11.782410603341157,0.593,hedef,0.043000000000000003,3,ALCTL
2026-05-26,72.74315245478036,0.634,hedef,0.043000000000000003,1,ALCTL
2025-03-10,8.023090437546822,0.219,hedef,0.043000000000000003,5,ALGYO
2025-05-05,20.75667655786398,0.106,stop,-0.037,2,ALGYO
2025-05-14,18.383733996869772,0.141,hedef,0.043000000000000003,4,ALGYO
2025-06-05,15.212768270673994,0.164,hedef,0.043000000000000003,1,ALGYO
2025-08-20,23.0688308583273,0.47,hedef,0.043000000000000003,3,ALGYO
2025-10-14,11.097477709052837,0.6,stop,-0.037,0,ALGYO
2025-10-28,8.203666900895394,0.777,hedef,0.043000000000000003,1,ALGYO
2025-12-22,9.597433783304,0.82,hedef,0.043000000000000003,2,ALGYO
2026-04-30,14.46729736193148,0.89,hedef,0.043000000000000003,0,ALGYO
2026-05-22,9.7321019124933,0.611,hedef,0.043000000000000003,0,ALGYO
2026-05-26,11.856911886793432,0.785,hedef,0.043000000000000003,1,ALGYO
2024-09-03,11.610240496508922,0.387,hedef,0.043000000000000003,0,ALKA
2024-10-30,11.43852872018811,0.139,stop,-0.037,3,ALKA
2024-11-29,16.386136748916933,0.306,stop,-0.037,0,ALKA
2024-12-13,8.626085794051994,0.884,stop,-0.037,0,ALKA
2025-03-04,19.151997108259533,0.199,hedef,0.043000000000000003,1,ALKA
2025-06-05,43.45982774655291,0.204,stop,-0.08480979827089341,4,ALKA
2025-07-08,11.252380295294605,0.3,hedef,0.043000000000000003,8,ALKA
2025-09-02,17.759039599179044,0.613,stop,-0.037,0,ALKA
2025-09-19,10.276886272612424,1.076,hedef,0.043000000000000003,0,ALKA
2025-10-28,9.295117890584137,0.573,hedef,0.043000000000000003,1,ALKA
2025-12-10,41.744172971583694,0.366,hedef,0.043000000000000003,0,ALKA
2026-01-12,17.648718322875627,0.662,hedef,0.043000000000000003,0,ALKA
2026-03-19,45.80701039331567,0.485,stop,-0.037,1,ALKA
2026-04-08,89.36535063121025,0.647,stop,-0.037,0,ALKA
2026-05-14,17.769546750682967,0.54,stop,-0.037,0,ALKA
2025-04-10,16.642024550424647,0.298,stop,-0.037,0,ALKIM
2025-06-05,21.601357833370233,0.061,stop,-0.037,4,ALKIM
2025-07-07,9.489935899034744,0.547,stop,-0.037,0,ALKIM
2025-09-24,8.89787425220496,0.943,hedef,0.043000000000000003,2,ALKIM
2025-09-29,20.412997087916622,1.097,stop,-0.037,0,ALKIM
2025-10-28,19.28997127700383,0.465,hedef,0.043000000000000003,1,ALKIM
2025-11-17,12.079404088319901,0.222,hedef,0.043000000000000003,5,ALKIM
2025-12-16,9.834070796460177,0.381,hedef,0.043000000000000003,1,ALKIM
2026-01-12,31.058953874861505,0.537,hedef,0.043000000000000003,0,ALKIM
2026-01-13,19.031106504872536,0.575,hedef,0.043000000000000003,1,ALKIM
2026-03-19,254.57144595786977,0.45,stop,-0.037,0,ALKIM
2026-05-26,11.374665730094767,0.377,stop,-0.037,4,ALKIM
2025-02-11,16.537454660148242,0.522,stop,-0.037,0,ALKLC
2025-03-10,8.195798178732762,0.855,stop,-0.037,0,ALKLC
2025-06-05,12.199102616796822,0.755,hedef,0.043000000000000003,3,ALKLC
2025-06-25,13.843609512939366,0.69,stop,-0.037,0,ALKLC
2025-08-06,116.2964592459399,1.144,stop,-0.037,0,ALKLC
2025-10-03,8.538608961451686,0.96,stop,-0.037,0,ALKLC
2025-10-07,111.39501535296226,0.933,hedef,0.043000000000000003,1,ALKLC
2025-10-27,22.149636524698042,1.001,stop,-0.037,0,ALKLC
2025-10-28,40.58026294802561,0.975,stop,-0.037,0,ALKLC
2026-01-27,12.196156394963552,1.05,stop,-0.037,0,ALKLC
2026-03-19,28.11131855203209,0.992,hedef,0.043000000000000003,0,ALKLC
2026-04-29,20.073210154343485,0.635,hedef,0.043000000000000003,0,ALKLC
2026-05-26,12.19678077533439,0.753,stop,-0.037,1,ALKLC
2024-06-25,8.308505869589226,1.059,stop,-0.037,0,ALVES
2024-07-10,10.219403331917656,0.71,stop,-0.037,0,ALVES
2024-09-24,15.310997957221822,0.285,stop,-0.0647181208053691,1,ALVES
2024-12-10,12.23837965943806,0.321,stop,-0.037,0,ALVES
2024-12-30,34.848517952079234,0.356,stop,-0.037,0,ALVES
2025-06-05,25.684629920966646,0.119,stop,-0.037,4,ALVES
2025-10-28,300.2067523059293,0.045,stop,-0.037,0,ALVES
2025-12-19,26.412504823224108,0.096,stop,-0.037,0,ALVES
2026-01-16,14.691969583411405,0.195,stop,-0.037,0,ALVES
2026-01-28,9.622570275980655,0.478,hedef,0.08938554216867456,1,ALVES
2026-01-29,13.065520658939157,0.585,stop,-0.037,0,ALVES
2026-03-19,13.922946517330756,0.172,stop,-0.037,1,ALVES
2024-07-26,41.6000190762334,0.369,stop,-0.037,0,ANELE
2024-09-12,14.582985821517932,0.164,stop,-0.037,0,ANELE
2024-09-30,18.157522167854747,0.172,hedef,0.043000000000000003,0,ANELE
2024-10-01,22.174294965424963,0.296,stop,-0.037,0,ANELE
2024-11-12,10.196732506829166,0.138,hedef,0.043000000000000003,4,ANELE
2024-12-17,17.96197456119387,0.501,stop,-0.037,0,ANELE
2025-02-25,21.557528873392897,0.34,stop,-0.037,0,ANELE
2025-05-27,8.96333867236163,0.652,stop,-0.037,0,ANELE
2025-06-05,18.968280236147137,0.513,hedef,0.043000000000000003,1,ANELE
2025-07-28,17.598912540490513,0.775,hedef,0.043000000000000003,0,ANELE
2025-07-29,76.37814313346229,1.112,stop,-0.037,0,ANELE
2025-10-28,42.481734919465204,0.288,stop,-0.037,4,ANELE
2026-01-02,14.80800675141094,0.314,stop,-0.037,0,ANELE
2026-03-19,19.427012597761436,0.12,stop,-0.037,1,ANELE
2026-04-10,8.697522031803844,0.662,hedef,0.09281515711645094,1,ANELE
2026-04-17,10.335431010106987,1.163,hedef,0.09300000000000008,1,ANELE
2026-04-20,10.990147881426042,1.154,stop,-0.037,0,ANELE
2024-08-09,10.617855824353411,1.022,stop,-0.037,0,ANGEN
2024-08-15,20.45857338727652,1.312,stop,-0.037,0,ANGEN
2024-10-04,11.55163089521095,0.276,stop,-0.037,0,ANGEN
2024-10-07,17.305239867497313,0.489,stop,-0.037,0,ANGEN
2025-01-07,34.04515081991479,0.319,stop,-0.037,0,ANGEN
2025-02-24,12.903562359615957,0.293,stop,-0.037,0,ANGEN
2025-05-12,8.958852731884953,0.093,stop,-0.037,6,ANGEN
2025-06-05,8.620573294848542,0.022,stop,-0.037,4,ANGEN
2025-09-30,52.33001531393568,0.341,stop,-0.037,0,ANGEN
2025-10-28,311.7496843624121,0.201,hedef,0.043000000000000003,0,ANGEN
2025-11-18,12.571669110069237,0.276,stop,-0.037,0,ANGEN
2026-01-26,16.8924813959456,0.191,stop,-0.037,5,ANGEN
2026-03-02,9.791591358698152,0.017,hedef,0.043000000000000003,0,ANGEN
2026-03-19,16.786699910546048,0.058,hedef,0.043000000000000003,15,ANGEN
2026-05-04,10.292049985207308,0.122,hedef,0.043000000000000003,3,ANGEN
2026-05-08,14.215314375516508,0.261,hedef,0.043000000000000003,0,ANGEN
2026-05-11,18.794428922191177,0.393,stop,-0.037,0,ANGEN
2024-06-14,12.656466359609926,0.145,stop,-0.037,0,ARASE
2024-07-19,9.741189059051695,0.314,stop,-0.037,0,ARASE
2024-09-20,113.2702583594998,0.423,hedef,0.043000000000000003,1,ARASE
2024-11-12,32.0082676408383,0.387,stop,-0.05249509366636928,1,ARASE
2025-03-04,27.409914992853384,0.04,stop,-0.037,0,ARASE
2025-04-08,32.17018736400223,0.117,hedef,0.043000000000000003,0,ARASE
2025-05-12,19.47262584327971,0.279,stop,-0.037,1,ARASE
2025-07-25,12.684932545096254,0.506,stop,-0.037,2,ARASE
2025-07-28,14.694236073291991,0.505,stop,-0.037,1,ARASE
2025-08-14,11.63165433277632,0.696,stop,-0.037,1,ARASE
2025-10-28,20.542346236981725,0.594,hedef,0.043000000000000003,3,ARASE
2025-11-07,14.888375372082095,0.718,hedef,0.043000000000000003,0,ARASE
2026-03-19,13.332123148417077,0.914,stop,-0.037,1,ARASE
2026-04-29,11.007045966543641,1.005,stop,-0.037,0,ARASE
2026-05-12,16.211414771776294,1.033,stop,-0.037,1,ARASE
2024-06-28,20.62253775443204,0.55,stop,-0.037,0,ARENA
