giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-01-14,DYOBY,dip,4.6,0.068,13.38,2837.0,2026-01-19,13.7814,hedef,2.97,84.0,4.78,
2026-01-14,ELITE,dip,4.1,0.111,29.38,2837.0,2026-01-19,30.2614,hedef,2.97,84.0,3.06,
2026-01-14,LIDFA,kirilim,4.1,1.028,2.5,2837.0,2026-01-14,2.425,stop,-3.03,-86.0,0.0,
2026-01-14,NATEN,dip,6.3,0.169,9.49,2837.0,2026-01-15,9.2053,stop,-3.03,-86.0,2.74,
2026-01-14,POLTK,dip,18.1,0.085,6160.0,2837.0,2026-01-16,6344.8,hedef,2.97,84.0,5.19,
2026-01-14,REEDR,dip,6.4,0.102,7.34,2837.0,2026-01-14,7.1198,stop,-3.03,-86.0,0.41,
2026-01-14,VANGD,kirilim,23.4,1.033,59.85,2837.0,2026-01-14,58.0545,stop,-3.03,-86.0,0.0,
2026-01-15,AKYHO,dip,5.3,0.104,2.63,2610.0,2026-01-16,2.7089,hedef,2.97,77.0,3.04,
2026-01-15,ATAKP,kirilim,13.9,1.0,58.0,2610.0,2026-01-15,59.74,hedef,2.97,77.0,6.29,
2026-01-15,BESLR,dip,5.3,0.163,13.09,2610.0,2026-01-16,13.4827,hedef,2.97,77.0,3.36,
2026-01-15,BFREN,dip,4.8,0.158,159.7,2610.0,2026-01-15,164.491,hedef,2.97,77.0,3.38,
2026-01-15,BIENY,dip,4.0,0.026,23.44,2610.0,2026-01-27,24.1432,hedef,2.97,77.0,3.5,
2026-01-15,BIZIM,kirilim,6.3,1.036,30.28,2610.0,2026-01-16,29.3716,stop,-3.03,-79.0,0.46,
2026-01-15,BORLS,dip,5.4,-0.006,2.65,2610.0,2026-01-15,2.7295,hedef,2.97,77.0,10.57,
2026-01-15,ELITE,dip,6.6,0.092,29.0,2610.0,2026-01-16,29.87,hedef,2.97,77.0,3.17,
2026-01-15,ESCAR,dip,5.3,0.165,28.36,2610.0,2026-01-16,27.5092,stop,-3.03,-79.0,1.13,
2026-01-15,FENER,dip,4.3,0.198,3.54,2610.0,2026-01-15,3.6462,hedef,2.97,77.0,3.11,
2026-01-15,KARTN,dip,5.3,0.101,81.3,2610.0,2026-01-15,83.739,hedef,2.97,77.0,3.32,
2026-01-15,LIDFA,kirilim,4.5,1.055,2.61,2610.0,2026-01-15,2.6883,hedef,2.97,77.0,3.83,
2026-01-15,MTRYO,kirilim,6.8,0.928,12.6,2610.0,2026-01-15,12.222,stop,-3.03,-79.0,0.0,
2026-01-15,ONCSM,kirilim,18.6,0.993,299.5,2610.0,2026-01-15,308.485,hedef,2.97,77.0,4.26,
2026-01-15,RYGYO,kirilim,4.2,1.099,27.32,2610.0,2026-01-16,28.1396,hedef,2.97,77.0,3.22,
2026-01-16,ALFAS,dip,8.3,0.099,42.64,4894.0,2026-01-21,41.3608,stop,-3.03,-148.0,1.74,
2026-01-16,BESLR,dip,5.1,0.197,13.33,4894.0,2026-01-16,13.7299,hedef,2.97,145.0,3.23,
2026-01-16,BYDNR,kirilim,4.6,1.083,32.9,4894.0,2026-01-16,31.913,stop,-3.03,-148.0,0.0,
2026-01-16,DCTTR,dip,5.3,-0.014,7.92,4894.0,2026-01-19,7.6824,stop,-3.03,-148.0,1.64,
2026-01-16,SEGMN,kirilim,19.2,1.034,27.98,4894.0,2026-01-16,28.8194,hedef,2.97,145.0,3.43,
2026-01-16,TEZOL,dip,5.8,0.055,12.15,4894.0,2026-01-26,12.5145,hedef,2.97,145.0,3.05,
2026-01-16,VRGYO,dip,4.5,0.142,2.49,4894.0,2026-01-19,2.5647,hedef,2.97,145.0,3.21,
2026-01-19,DGNMO,dip,9.1,0.067,5.04,4931.0,2026-01-21,4.8888,stop,-3.03,-150.0,0.4,
2026-01-19,GENTS,kirilim,4.5,1.015,12.25,4931.0,2026-01-19,11.8825,stop,-3.03,-150.0,0.9,
2026-01-19,GMTAS,kirilim,4.0,0.847,25.92,4931.0,2026-01-19,26.6976,hedef,2.97,146.0,3.55,
2026-01-19,GRNYO,kirilim,7.9,0.999,18.49,4931.0,2026-01-19,17.9353,stop,-3.03,-150.0,0.0,
2026-01-19,HUNER,dip,4.8,0.145,3.35,4931.0,2026-01-22,3.4505,hedef,2.97,146.0,4.18,
2026-01-19,KRDMA,dip,5.1,0.144,28.28,4931.0,2026-01-19,27.4316,stop,-3.03,-150.0,0.07,
2026-01-19,KRPLS,kirilim,9.4,1.02,10.64,4931.0,2026-01-19,10.9592,hedef,2.97,146.0,4.23,
2026-01-19,MERCN,dip,4.2,0.115,17.53,4931.0,2026-01-20,17.0041,stop,-3.03,-150.0,2.17,
2026-01-19,ONCSM,kirilim,5.8,1.032,328.5,4931.0,2026-01-19,338.355,hedef,2.97,146.0,3.81,
2026-01-19,TEZOL,dip,7.9,0.055,12.15,4931.0,2026-01-26,12.5145,hedef,2.97,146.0,3.05,
2026-01-20,LINK,dip,22.3,0.112,6.5121,6909.0,2026-01-20,6.3168,stop,-3.03,-210.0,0.0,
2026-01-20,TEZOL,dip,5.4,0.061,12.21,6909.0,2026-01-26,12.5763,hedef,2.97,205.0,3.69,
2026-01-20,TURGG,dip,5.3,0.185,28.26,6909.0,2026-01-20,27.4122,stop,-3.03,-210.0,0.0,
2026-01-20,VKGYO,kirilim,4.4,0.991,2.87,6909.0,2026-01-20,2.9561,hedef,2.97,205.0,3.14,
2026-01-20,YBTAS,dip,5.2,0.0,20.0,6909.0,2026-01-20,20.6,hedef,2.97,205.0,3.3,
2026-01-20,YKSLN,dip,6.2,0.195,3.14,6909.0,2026-01-27,3.2342,hedef,2.97,205.0,3.18,
2026-01-20,YYLGD,kirilim,4.2,1.105,13.17,6909.0,2026-01-21,13.5651,hedef,2.97,205.0,4.71,
2026-01-21,BIGEN,dip,6.3,0.049,9.07,7740.0,2026-01-27,9.3421,hedef,2.97,230.0,3.31,
2026-01-21,EKGYO,kirilim,4.2,0.937,22.52,7740.0,2026-01-22,23.1956,hedef,2.97,230.0,3.02,
2026-01-21,GATEG,kirilim,8.0,1.005,305.25,7740.0,2026-01-21,296.0925,stop,-3.03,-235.0,0.0,
2026-01-21,TURGG,dip,12.6,0.151,27.2,7740.0,2026-01-21,28.016,hedef,2.97,230.0,3.16,
2026-01-21,VSNMD,dip,17.9,0.077,103.9,7740.0,2026-01-21,100.783,stop,-3.03,-235.0,0.0,
2026-01-22,ALFAS,dip,4.8,0.07,41.24,6604.0,2026-01-26,42.4772,hedef,2.97,196.0,3.2,
2026-01-22,DGNMO,dip,9.0,0.092,5.12,6604.0,2026-01-27,5.2736,hedef,2.97,196.0,3.32,
2026-01-22,EPLAS,kirilim,6.0,0.963,7.5,6604.0,2026-01-22,7.275,stop,-3.03,-200.0,0.0,
2026-01-22,ESEN,dip,9.3,0.114,5.69,6604.0,2026-01-22,5.5193,stop,-3.03,-200.0,0.0,
2026-01-22,FORMT,dip,6.1,0.183,3.02,6604.0,2026-01-23,3.1106,hedef,2.97,196.0,5.96,
2026-01-22,TABGD,kirilim,5.5,0.998,264.5,6604.0,2026-01-22,256.565,stop,-3.03,-200.0,0.0,
2026-01-23,CEMAS,dip,14.5,0.177,4.28,5376.0,2026-01-23,4.1516,stop,-3.03,-163.0,0.0,
2026-01-23,CEOEM,dip,7.0,0.097,23.26,5376.0,2026-01-26,22.5622,stop,-3.03,-163.0,0.86,
2026-01-23,DERHL,dip,17.5,0.01,14.41,5376.0,2026-01-23,13.9777,stop,-3.03,-163.0,0.0,
2026-01-23,IHLAS,dip,4.2,0.192,2.48,5376.0,2026-01-23,2.4056,stop,-3.03,-163.0,2.82,
2026-01-23,IHYAY,dip,7.0,0.067,2.01,5376.0,2026-01-23,2.0703,hedef,2.97,160.0,3.48,
2026-01-23,KLKIM,kirilim,4.9,1.15,40.94,5376.0,2026-01-28,42.1682,hedef,2.97,160.0,3.18,
2026-01-26,BIZIM,kirilim,6.1,0.998,30.98,3652.0,2026-01-26,31.9094,hedef,2.97,108.0,4.84,
2026-01-26,CATES,kirilim,10.5,0.98,41.04,3652.0,2026-01-26,42.2712,hedef,2.97,108.0,6.19,
2026-01-26,DERHL,dip,5.7,0.01,14.39,3652.0,2026-01-26,14.8217,hedef,2.97,108.0,3.68,
2026-01-26,ESEN,dip,5.1,0.023,4.19,3652.0,2026-01-27,4.0643,stop,-3.03,-111.0,2.63,
2026-01-26,GENIL,dip,4.3,0.111,8.1733,3652.0,2026-01-26,8.4184,hedef,2.97,108.0,4.32,
2026-01-26,KERVN,dip,5.4,0.183,2.11,3652.0,2026-01-27,2.0467,stop,-3.03,-111.0,0.0,
2026-01-26,KLYPV,dip,4.4,0.18,56.8,3652.0,2026-01-26,58.504,hedef,2.97,108.0,3.43,
2026-01-26,KRDMA,dip,6.9,0.105,27.0,3652.0,2026-01-26,27.81,hedef,2.97,108.0,3.41,
2026-01-26,MARTI,dip,4.7,0.126,1.8103,3652.0,2026-01-26,1.8646,hedef,2.97,108.0,3.55,
2026-01-26,TRILC,dip,7.2,0.186,2.8429,3652.0,2026-01-26,2.9282,hedef,2.97,108.0,4.39,
2026-01-26,TUREX,dip,10.0,0.02,7.79,3652.0,2026-01-27,8.0237,hedef,2.97,108.0,3.34,
2026-01-27,BAKAB,kirilim,13.1,0.983,45.62,12462.0,2026-01-27,46.9886,hedef,2.97,370.0,5.83,
2026-01-27,BORSK,kirilim,4.2,1.035,7.26,12462.0,2026-01-27,7.4778,hedef,2.97,370.0,3.03,
2026-01-27,SANFM,dip,24.7,0.175,7.97,12462.0,2026-01-27,7.7309,stop,-3.03,-378.0,0.0,
2026-01-27,SERNT,dip,4.2,0.104,8.52,12462.0,2026-01-28,8.7756,hedef,2.97,370.0,3.52,
2026-01-27,TUREX,dip,7.9,0.029,8.15,12462.0,2026-01-28,7.9055,stop,-3.03,-378.0,1.72,
2026-01-28,ALFAS,dip,4.3,0.125,43.48,6097.0,2026-01-30,42.1756,stop,-3.03,-185.0,0.6,
2026-01-28,ALVES,kirilim,15.1,0.956,4.15,6097.0,2026-01-29,4.2745,hedef,2.97,181.0,9.64,
2026-01-28,ATLAS,kirilim,7.2,0.892,6.78,6097.0,2026-01-28,6.9834,hedef,2.97,181.0,8.26,
2026-01-28,BORSK,kirilim,4.4,0.83,6.99,6097.0,2026-01-28,6.7803,stop,-3.03,-185.0,2.15,
2026-01-28,EGEGY,kirilim,5.0,1.168,34.94,6097.0,2026-01-29,33.8918,stop,-3.03,-185.0,1.55,
2026-01-28,ERBOS,kirilim,6.8,1.008,212.8,6097.0,2026-01-29,219.184,hedef,2.97,181.0,3.2,
2026-01-28,ESCAR,dip,10.3,0.11,25.06,6097.0,2026-01-28,25.8118,hedef,2.97,181.0,3.99,
2026-01-28,PRKAB,kirilim,4.0,1.056,48.78,6097.0,2026-01-28,50.2434,hedef,2.97,181.0,3.32,
2026-01-28,REEDR,dip,4.3,0.083,7.14,6097.0,2026-01-28,7.3542,hedef,2.97,181.0,4.9,
2026-01-28,SANFM,dip,6.0,0.148,7.49,6097.0,2026-01-28,7.7147,hedef,2.97,181.0,3.2,
2026-01-28,SERNT,dip,4.8,0.126,8.76,6097.0,2026-01-28,8.4972,stop,-3.03,-185.0,0.0,
2026-01-28,TUREX,dip,5.3,0.031,8.27,6097.0,2026-01-28,8.0219,stop,-3.03,-185.0,0.0,
2026-01-29,ALCAR,dip,4.8,0.146,896.0,7234.0,2026-02-02,869.12,stop,-3.03,-219.0,1.23,
2026-01-29,BIGEN,dip,7.3,0.107,9.69,7234.0,2026-01-29,9.3993,stop,-3.03,-219.0,0.21,
2026-01-29,DOHOL,kirilim,34.0,1.02,21.92,7234.0,2026-01-30,21.2624,stop,-3.03,-219.0,0.36,
2026-01-29,ERBOS,kirilim,10.8,1.0,215.0,7234.0,2026-01-30,208.55,stop,-3.03,-219.0,0.88,
2026-01-29,GENIL,dip,6.0,0.153,8.5266,7234.0,2026-01-29,8.7824,hedef,2.97,215.0,3.75,
2026-01-29,ISFIN,kirilim,51.2,1.027,20.84,7234.0,2026-01-29,21.4652,hedef,2.97,215.0,3.26,
2026-01-29,KZGYO,kirilim,4.3,0.962,27.9,7234.0,2026-01-29,27.063,stop,-3.03,-219.0,0.57,
2026-01-29,MEGMT,kirilim,4.0,0.989,68.0,7234.0,2026-01-29,70.04,hedef,2.97,215.0,5.88,
2026-01-29,SISE,kirilim,6.0,1.129,45.78,7234.0,2026-01-30,47.1534,hedef,2.97,215.0,4.54,
2026-01-29,SMRTG,dip,5.1,0.174,8.72,7234.0,2026-01-30,8.4584,stop,-3.03,-219.0,0.11,
2026-01-29,TRCAS,kirilim,4.4,1.014,47.34,7234.0,2026-02-03,48.7602,hedef,2.97,215.0,3.08,
2026-01-30,DERHL,dip,4.6,0.012,14.68,7835.0,2026-01-30,14.2396,stop,-3.03,-238.0,0.0,
2026-01-30,GATEG,kirilim,64.2,1.05,370.0,7835.0,2026-01-30,358.9,stop,-3.03,-238.0,0.0,
2026-01-30,GENIL,dip,51.1,0.169,8.6532,7835.0,2026-01-30,8.3936,stop,-3.03,-238.0,0.0,
2026-01-30,INTEK,dip,4.6,0.122,297.0,7835.0,2026-01-30,288.09,stop,-3.03,-238.0,0.0,
2026-01-30,ISFIN,kirilim,4.9,1.011,21.74,7835.0,2026-02-02,21.0878,stop,-3.03,-238.0,0.0,
2026-01-30,MARTI,dip,4.4,0.162,1.8616,7835.0,2026-02-02,1.8058,stop,-3.03,-238.0,0.34,
2026-01-30,ORGE,dip,4.1,0.195,73.65,7835.0,2026-01-30,71.4405,stop,-3.03,-238.0,0.0,
2026-02-02,ALFAS,dip,5.0,0.055,40.06,6581.0,2026-02-04,41.2618,hedef,2.97,195.0,11.83,
2026-02-02,BYDNR,kirilim,5.3,0.977,34.04,6581.0,2026-02-02,33.0188,stop,-3.03,-200.0,3.41,
2026-02-02,GENIL,dip,14.7,0.129,8.3466,6581.0,2026-02-03,8.0962,stop,-3.03,-200.0,1.04,
2026-02-02,GSRAY,dip,4.0,0.082,1.19,6581.0,2026-02-09,1.2257,hedef,2.97,195.0,3.36,
2026-02-02,HUNER,dip,7.5,0.067,3.2,6581.0,2026-02-02,3.296,hedef,2.97,195.0,3.12,
2026-02-02,IHLAS,dip,4.6,0.111,2.27,6581.0,2026-02-02,2.3381,hedef,2.97,195.0,3.96,
2026-02-02,KNFRT,dip,4.5,0.158,11.84,6581.0,2026-02-03,12.1952,hedef,2.97,195.0,3.8,
2026-02-02,KONYA,dip,5.0,0.043,4500.0,6581.0,2026-02-16,4635.0,hedef,2.97,195.0,3.78,
2026-02-02,MACKO,dip,4.5,0.194,28.08,6581.0,2026-02-03,28.9224,hedef,2.97,195.0,3.21,
2026-02-02,SMRTG,dip,6.2,0.07,7.9,6581.0,2026-02-04,8.137,hedef,2.97,195.0,10.0,
2026-02-02,TEZOL,dip,6.5,0.117,12.78,6581.0,2026-02-04,13.1634,hedef,2.97,195.0,4.85,
2026-02-03,DERHL,dip,11.1,0.018,15.74,10536.0,2026-02-03,16.2122,hedef,2.97,313.0,3.75,
2026-02-03,EUYO,kirilim,4.5,1.084,5.7033,10536.0,2026-02-03,5.5322,stop,-3.03,-320.0,0.06,
2026-02-03,MGROS,kirilim,5.8,0.95,643.0,10536.0,2026-02-03,662.29,hedef,2.97,313.0,3.11,
2026-02-03,SEGMN,kirilim,5.1,1.107,42.34,10536.0,2026-02-04,43.6102,hedef,2.97,313.0,9.97,
2026-02-04,ALFAS,dip,17.3,0.182,44.8,5930.0,2026-02-04,43.456,stop,-3.03,-180.0,0.0,
2026-02-04,BIGEN,dip,5.6,0.164,10.3,5930.0,2026-02-04,9.991,stop,-3.03,-180.0,0.0,
2026-02-04,CMBTN,dip,5.4,0.108,1903.0,5930.0,2026-02-09,1960.09,hedef,2.97,176.0,5.1,
2026-02-04,DERHL,dip,7.3,0.028,17.31,5930.0,2026-02-04,17.8293,hedef,2.97,176.0,4.74,
2026-02-04,ESCAR,dip,13.0,0.142,27.0,5930.0,2026-02-09,27.81,hedef,2.97,176.0,3.04,
2026-02-04,GESAN,kirilim,10.5,1.185,60.7,5930.0,2026-02-04,58.879,stop,-3.03,-180.0,0.0,
2026-02-04,KONTR,dip,7.8,0.033,9.86,5930.0,2026-02-04,10.1558,hedef,2.97,176.0,3.75,
2026-02-04,RAYSG,dip,10.0,0.067,227.2,5930.0,2026-02-06,220.384,stop,-3.03,-180.0,0.22,
2026-02-04,SKYMD,dip,9.6,0.141,12.45,5930.0,2026-02-06,12.0765,stop,-3.03,-180.0,0.0,
