giris_tarih,hisse,grup,kat,pos52,giris,poz_tl,cikis_tarih,cikis,sebep,getiri_%,tl_kar,max_gordugu_%,dakika
2026-02-05,ADESE,dip,10.5,0.196,1.18,25781.0,2026-02-05,1.1446,stop,-3.03,-782.0,2.54,
2026-02-05,DYOBY,dip,13.9,0.166,14.85,25781.0,2026-02-05,14.4045,stop,-3.03,-782.0,0.27,
2026-02-09,ARENA,dip,34.3,0.072,28.1,12630.0,2026-02-16,28.943,hedef,2.97,375.0,3.35,
2026-02-09,BERA,kirilim,8.7,1.212,21.16,12630.0,2026-02-10,21.7948,hedef,2.97,375.0,4.63,
2026-02-09,EMKEL,dip,11.4,0.062,22.58,12630.0,2026-02-09,21.9026,stop,-3.03,-383.0,2.75,
2026-02-09,GRTHO,dip,10.4,0.151,251.75,12630.0,2026-02-09,244.1975,stop,-3.03,-383.0,0.89,
2026-02-09,SUWEN,dip,17.5,0.105,8.7,12630.0,2026-02-11,8.961,hedef,2.97,375.0,3.79,
2026-02-09,TEKTU,dip,13.7,0.195,9.31,12630.0,2026-02-09,9.5893,hedef,2.97,375.0,5.37,
2026-02-10,MERCN,dip,13.9,0.178,20.02,51186.0,2026-02-10,19.4194,stop,-3.03,-1552.0,0.1,
2026-02-11,DYOBY,dip,11.9,0.199,15.39,20879.0,2026-02-11,15.8517,hedef,2.97,619.0,3.44,
2026-02-11,MARKA,dip,11.6,0.155,39.6,20879.0,2026-02-11,38.412,stop,-3.03,-633.0,0.0,
2026-02-11,PKENT,dip,40.0,0.153,169.8,20879.0,2026-02-11,174.894,hedef,2.97,619.0,4.65,
2026-02-12,ODINE,kirilim,83.7,0.937,346.0,38124.0,2026-02-12,356.38,hedef,2.97,1131.0,5.2,
2026-02-12,VSNMD,dip,13.1,0.064,93.95,38124.0,2026-02-12,96.7685,hedef,2.97,1131.0,4.2,
2026-02-13,BIENY,dip,11.1,0.164,27.46,15702.0,2026-02-16,26.6362,stop,-3.03,-476.0,2.62,
2026-02-13,GEREL,kirilim,9.0,1.004,27.44,15702.0,2026-02-13,26.6168,stop,-3.03,-476.0,0.58,
2026-02-13,GZNMI,dip,12.4,0.056,57.7,15702.0,2026-02-13,59.431,hedef,2.97,466.0,7.02,
2026-02-13,QUAGR,dip,8.8,0.071,3.09,15702.0,2026-02-13,3.1827,hedef,2.97,466.0,7.77,
2026-02-13,YAPRK,dip,25.9,0.093,14.3333,15702.0,2026-02-13,14.7633,hedef,2.97,466.0,7.56,
2026-02-16,AKFIS,kirilim,13.2,0.836,25.6,5794.0,2026-02-16,26.368,hedef,2.97,172.0,5.08,
2026-02-16,ALBRK,kirilim,19.3,1.043,10.25,5794.0,2026-02-19,9.9425,stop,-3.03,-176.0,2.15,
2026-02-16,FADE,kirilim,8.2,1.027,17.65,5794.0,2026-02-16,17.1205,stop,-3.03,-176.0,1.98,
2026-02-16,GZNMI,dip,12.1,0.081,65.05,5794.0,2026-02-16,67.0015,hedef,2.97,172.0,4.38,
2026-02-16,HATEK,dip,8.7,0.121,16.7,5794.0,2026-02-17,17.201,hedef,2.97,172.0,7.72,
2026-02-16,HLGYO,kirilim,8.0,1.056,5.0,5794.0,2026-02-17,5.15,hedef,2.97,172.0,3.0,
2026-02-16,IHLAS,dip,14.3,0.184,2.46,5794.0,2026-02-16,2.3862,stop,-3.03,-176.0,0.0,
2026-02-16,IHYAY,dip,16.3,0.065,1.98,5794.0,2026-02-19,1.9206,stop,-3.03,-176.0,1.52,
2026-02-16,OZKGY,kirilim,12.7,1.017,16.11,5794.0,2026-02-19,15.6267,stop,-3.03,-176.0,2.3,
2026-02-16,QUAGR,dip,13.3,0.111,3.47,5794.0,2026-02-16,3.5741,hedef,2.97,172.0,3.17,
2026-02-16,YAPRK,dip,22.6,0.138,15.7619,5794.0,2026-02-16,15.289,stop,-3.03,-176.0,0.38,
2026-02-17,HATEK,dip,50.9,0.14,17.09,31490.0,2026-02-17,17.6027,hedef,2.97,934.0,5.27,
2026-02-17,KAYSE,kirilim,13.4,1.011,5.57,31490.0,2026-02-17,5.7371,hedef,2.97,934.0,3.05,
2026-02-18,MOGAN,kirilim,27.4,1.274,11.6,25593.0,2026-02-18,11.252,stop,-3.03,-776.0,0.0,
2026-02-18,OYYAT,kirilim,13.0,1.034,64.05,25593.0,2026-02-18,62.1285,stop,-3.03,-776.0,1.48,
2026-02-18,TATGD,kirilim,21.6,1.096,16.7,25593.0,2026-02-18,17.201,hedef,2.97,759.0,4.55,
2026-02-23,ESCOM,kirilim,11.6,1.168,4.43,46420.0,2026-02-24,4.5629,hedef,2.97,1377.0,8.35,
2026-02-23,MANAS,kirilim,8.3,1.007,12.8,46420.0,2026-02-23,12.416,stop,-3.03,-1408.0,0.0,
2026-02-24,A1CAP,kirilim,52.8,1.013,18.84,22506.0,2026-02-24,18.2748,stop,-3.03,-683.0,0.0,
2026-02-24,VAKKO,kirilim,12.5,1.058,82.3,22506.0,2026-02-24,79.831,stop,-3.03,-683.0,0.0,
2026-02-25,ASUZU,kirilim,8.3,1.028,73.0,22861.0,2026-02-25,70.81,stop,-3.03,-693.0,0.0,
2026-02-25,NTGAZ,kirilim,9.5,0.93,12.33,22861.0,2026-02-26,11.9601,stop,-3.03,-693.0,2.92,
2026-02-25,POLTK,dip,50.1,0.065,6010.0,22861.0,2026-02-25,6190.3,hedef,2.97,678.0,6.16,
2026-02-25,TKNSA,dip,55.4,0.136,21.82,22861.0,2026-02-25,21.1654,stop,-3.03,-693.0,0.0,
2026-02-26,DERHL,dip,11.4,0.023,16.46,33938.0,2026-02-26,15.9662,stop,-3.03,-1029.0,4.74,
2026-02-26,YAPRK,dip,8.0,0.143,15.9167,33938.0,2026-02-26,15.4392,stop,-3.03,-1029.0,1.72,
2026-02-27,RGYAS,kirilim,8.2,1.021,170.5,87984.0,2026-02-27,165.385,stop,-3.03,-2669.0,0.0,
2026-03-02,ALCAR,dip,9.0,-0.099,750.0,3709.0,2026-03-02,772.5,hedef,2.97,110.0,5.33,
2026-03-02,ANGEN,dip,13.4,0.072,9.94,3709.0,2026-03-02,10.2382,hedef,2.97,110.0,3.12,
2026-03-02,AVHOL,dip,14.7,0.174,35.02,3709.0,2026-03-05,36.0706,hedef,2.97,110.0,3.48,
2026-03-02,BEGYO,dip,9.1,-0.024,3.99,3709.0,2026-03-02,4.1097,hedef,2.97,110.0,3.76,
2026-03-02,BIENY,dip,11.6,-0.065,20.82,3709.0,2026-03-02,21.4446,hedef,2.97,110.0,4.71,
2026-03-02,CEOEM,dip,8.2,-0.074,18.73,3709.0,2026-03-02,19.2919,hedef,2.97,110.0,5.34,
2026-03-02,DGGYO,dip,50.2,-0.087,27.14,3709.0,2026-03-02,27.9542,hedef,2.97,110.0,5.82,
2026-03-02,DNISI,dip,27.3,0.066,19.17,3709.0,2026-03-02,19.7451,hedef,2.97,110.0,3.5,
2026-03-02,EGEEN,dip,9.6,-0.138,6002.5,3709.0,2026-03-02,6182.575,hedef,2.97,110.0,3.33,
2026-03-02,EGSER,dip,8.3,0.078,2.9,3709.0,2026-03-05,2.987,hedef,2.97,110.0,3.45,
2026-03-02,GOLTS,dip,14.2,0.106,320.0,3709.0,2026-03-02,329.6,hedef,2.97,110.0,5.16,
2026-03-02,IHEVA,dip,15.4,0.125,2.07,3709.0,2026-03-02,2.1321,hedef,2.97,110.0,5.8,
2026-03-02,INGRM,dip,58.4,0.078,354.75,3709.0,2026-03-02,365.3925,hedef,2.97,110.0,5.99,
2026-03-02,INVEO,dip,16.7,0.158,7.2,3709.0,2026-03-02,7.416,hedef,2.97,110.0,3.47,
2026-03-02,INVES,dip,13.1,0.033,208.6,3709.0,2026-03-02,214.858,hedef,2.97,110.0,6.86,
2026-03-02,OTTO,dip,8.3,0.012,284.0,3709.0,2026-03-02,292.52,hedef,2.97,110.0,3.17,
2026-03-02,PARSN,dip,20.3,0.194,80.0,3709.0,2026-03-02,82.4,hedef,2.97,110.0,3.56,
2026-03-02,PATEK,dip,8.2,0.189,18.89,3709.0,2026-03-02,19.4567,hedef,2.97,110.0,9.48,
2026-03-02,PENTA,dip,11.5,0.081,12.71,3709.0,2026-03-02,13.0913,hedef,2.97,110.0,4.01,
2026-03-02,SAMAT,dip,9.6,0.098,5.19,3709.0,2026-03-02,5.3457,hedef,2.97,110.0,3.66,
2026-03-02,SKYMD,dip,20.5,0.095,11.27,3709.0,2026-03-02,11.6081,hedef,2.97,110.0,4.17,
2026-03-02,SUNTK,dip,10.8,0.181,33.14,3709.0,2026-03-02,34.1342,hedef,2.97,110.0,7.18,
2026-03-02,TRILC,dip,11.9,-0.094,2.2625,3709.0,2026-03-02,2.3303,hedef,2.97,110.0,5.24,
2026-03-03,DESPC,dip,59.6,0.104,42.9,20052.0,2026-03-03,41.613,stop,-3.03,-608.0,1.91,
2026-03-03,INVES,dip,59.5,0.11,257.75,20052.0,2026-03-03,265.4825,hedef,2.97,595.0,3.98,
2026-03-03,NTGAZ,kirilim,11.7,0.989,12.82,20052.0,2026-03-03,13.2046,hedef,2.97,595.0,3.9,
2026-03-03,SDTTR,kirilim,9.4,0.985,282.0,20052.0,2026-03-03,273.54,stop,-3.03,-608.0,0.0,
2026-03-04,INVES,dip,18.6,0.156,286.5,80182.0,2026-03-04,295.095,hedef,2.97,2379.0,4.54,
2026-03-05,BIENY,dip,8.2,0.105,24.06,13760.0,2026-03-05,24.7818,hedef,2.97,408.0,7.23,
2026-03-05,BORLS,dip,22.2,0.03,3.51,13760.0,2026-03-05,3.4047,stop,-3.03,-417.0,0.0,
2026-03-05,GZNMI,dip,10.4,0.066,60.5,13760.0,2026-03-06,62.315,hedef,2.97,408.0,4.55,
2026-03-05,KRDMB,kirilim,37.6,0.976,37.0,13760.0,2026-03-05,38.11,hedef,2.97,408.0,4.65,
2026-03-05,PKENT,dip,9.4,0.119,162.0,13760.0,2026-03-05,166.86,hedef,2.97,408.0,5.62,
2026-03-05,QUAGR,dip,12.6,0.06,2.99,13760.0,2026-03-05,3.0797,hedef,2.97,408.0,7.02,
2026-03-06,QUAGR,dip,9.7,0.082,3.2,77655.0,2026-03-06,3.104,stop,-3.03,-2355.0,0.0,
2026-03-09,ESCAR,dip,15.8,0.134,26.5,22367.0,2026-03-09,27.295,hedef,2.97,664.0,3.32,
2026-03-09,HATEK,dip,12.2,-0.02,13.58,22367.0,2026-03-09,13.9874,hedef,2.97,664.0,3.24,
2026-03-09,HLGYO,kirilim,39.5,1.046,5.35,22367.0,2026-03-10,5.5105,hedef,2.97,664.0,5.42,
2026-03-09,SOKE,kirilim,9.9,1.18,15.13,22367.0,2026-03-09,14.6761,stop,-3.03,-678.0,1.59,
2026-03-10,CATES,kirilim,8.7,1.014,45.06,11292.0,2026-03-10,46.4118,hedef,2.97,335.0,7.19,
2026-03-10,HALKB,kirilim,19.9,1.015,52.5,11292.0,2026-03-10,50.925,stop,-3.03,-342.0,0.0,
2026-03-10,KRDMA,dip,11.8,0.181,29.5,11292.0,2026-03-10,30.385,hedef,2.97,335.0,3.25,
2026-03-10,KRDMB,kirilim,13.9,0.993,39.7,11292.0,2026-03-12,40.891,hedef,2.97,335.0,7.51,
2026-03-10,MARKA,dip,13.5,-0.057,27.22,11292.0,2026-03-10,28.0366,hedef,2.97,335.0,3.53,
2026-03-10,TATEN,dip,17.2,0.173,10.65,11292.0,2026-03-11,10.9695,hedef,2.97,335.0,7.7,
2026-03-11,KFEIN,dip,11.8,0.139,8.9,17215.0,2026-03-13,8.633,stop,-3.03,-522.0,1.12,
2026-03-11,LINK,dip,15.8,0.085,6.0853,17215.0,2026-03-11,5.9027,stop,-3.03,-522.0,0.0,
2026-03-11,REEDR,dip,8.1,0.098,6.53,17215.0,2026-03-11,6.3341,stop,-3.03,-522.0,0.0,
2026-03-11,YBTAS,dip,9.7,0.067,20.5,17215.0,2026-03-12,21.115,hedef,2.97,511.0,11.71,
2026-03-12,DGNMO,dip,16.2,-0.017,3.99,9002.0,2026-03-12,3.8703,stop,-3.03,-273.0,2.01,
2026-03-12,ELITE,dip,13.0,0.136,29.88,9002.0,2026-03-13,28.9836,stop,-3.03,-273.0,1.07,
2026-03-12,TBORG,dip,32.1,0.081,153.0,9002.0,2026-03-23,148.41,stop,-3.03,-273.0,2.42,
2026-03-12,YATAS,kirilim,18.3,1.003,48.98,9002.0,2026-03-12,47.5106,stop,-3.03,-273.0,0.0,
2026-03-12,YBTAS,dip,22.5,0.111,23.1,9002.0,2026-03-13,22.407,stop,-3.03,-273.0,0.0,
2026-03-16,KRDMB,kirilim,10.3,1.022,48.32,40482.0,2026-03-17,49.7696,hedef,2.97,1201.0,6.79,
2026-03-16,MARKA,dip,11.8,-0.042,22.16,40482.0,2026-03-16,22.8248,hedef,2.97,1201.0,8.3,
2026-03-17,REEDR,dip,24.2,0.142,6.9,41683.0,2026-03-17,7.107,hedef,2.97,1237.0,3.77,
2026-03-18,EMKEL,dip,9.2,0.016,19.24,28201.0,2026-03-18,18.6628,stop,-3.03,-855.0,0.0,
2026-03-18,LINK,dip,13.2,0.107,6.39,28201.0,2026-03-18,6.5817,hedef,2.97,837.0,3.29,
2026-03-18,YESIL,dip,9.3,0.176,1.7,28201.0,2026-03-18,1.649,stop,-3.03,-855.0,0.0,
2026-03-19,AGROT,dip,47.9,0.134,3.0,821.0,2026-03-19,3.09,hedef,2.97,24.0,3.33,
2026-03-19,AHGAZ,dip,10.7,0.154,21.88,821.0,2026-03-23,21.2236,stop,-3.03,-25.0,1.01,
2026-03-19,AKFIS,kirilim,47.5,0.958,39.02,821.0,2026-03-19,40.1906,hedef,2.97,24.0,4.1,
2026-03-19,ALFAS,dip,12.1,0.075,37.84,821.0,2026-03-23,36.7048,stop,-3.03,-25.0,0.53,
2026-03-19,ALKLC,kirilim,22.3,1.05,311.5,821.0,2026-03-19,320.845,hedef,2.97,24.0,3.05,
2026-03-19,ANELE,dip,12.7,0.054,14.03,821.0,2026-03-23,13.6091,stop,-3.03,-25.0,0.29,
2026-03-19,ARENA,dip,15.7,0.05,24.98,821.0,2026-03-23,24.2306,stop,-3.03,-25.0,0.0,
2026-03-19,AZTEK,dip,13.4,0.181,4.06,821.0,2026-03-23,3.9382,stop,-3.03,-25.0,0.74,
2026-03-19,BAHKM,kirilim,76.4,1.05,148.7,821.0,2026-03-19,144.239,stop,-3.03,-25.0,0.0,
2026-03-19,BALSU,dip,8.9,0.047,14.23,821.0,2026-03-23,13.8031,stop,-3.03,-25.0,0.35,
2026-03-19,BANVT,dip,36.5,0.04,154.7,821.0,2026-03-23,150.059,stop,-3.03,-25.0,0.19,
2026-03-19,BAYRK,dip,25.8,0.145,4.54,821.0,2026-03-24,4.6762,hedef,2.97,24.0,3.08,
2026-03-19,BEGYO,dip,11.8,0.014,4.19,821.0,2026-03-23,4.0643,stop,-3.03,-25.0,0.72,
2026-03-19,BFREN,dip,8.7,0.038,141.5,821.0,2026-03-27,137.255,stop,-3.03,-25.0,0.42,
2026-03-19,BIGEN,dip,10.3,0.035,8.68,821.0,2026-03-23,8.9404,hedef,2.97,24.0,4.84,
2026-03-19,BIGTK,dip,118.1,0.162,248.5,821.0,2026-03-23,241.045,stop,-3.03,-25.0,0.44,
2026-03-19,BINBN,dip,16.0,0.15,160.0,821.0,2026-03-24,164.8,hedef,2.97,24.0,3.81,
2026-03-19,BOBET,dip,111.7,0.149,19.26,821.0,2026-03-23,18.6822,stop,-3.03,-25.0,1.35,
2026-03-19,BORLS,dip,9.0,0.007,2.81,821.0,2026-03-23,2.8943,hedef,2.97,24.0,3.56,
2026-03-19,CEOEM,dip,19.4,0.116,21.68,821.0,2026-03-23,21.0296,stop,-3.03,-25.0,0.74,
2026-03-19,CLEBI,dip,16.7,0.192,1787.0,821.0,2026-03-27,1733.39,stop,-3.03,-25.0,2.35,
2026-03-19,CMBTN,dip,17.2,0.045,1720.0,821.0,2026-03-23,1668.4,stop,-3.03,-25.0,0.41,
2026-03-19,CRDFA,kirilim,22.9,1.033,27.6666,821.0,2026-03-19,28.4966,hedef,2.97,24.0,3.55,
2026-03-19,DCTTR,dip,38.1,0.134,8.38,821.0,2026-03-19,8.6314,hedef,2.97,24.0,4.3,
2026-03-19,DGNMO,dip,16.6,0.031,3.93,821.0,2026-03-23,3.8121,stop,-3.03,-25.0,0.76,
2026-03-19,DYOBY,dip,29.8,0.066,13.19,821.0,2026-03-27,12.7943,stop,-3.03,-25.0,2.2,
2026-03-19,EFOR,dip,69.2,-0.031,11.28,821.0,2026-03-23,10.9416,stop,-3.03,-25.0,0.0,
2026-03-19,EGEEN,dip,9.8,0.035,5840.0,821.0,2026-03-23,5664.8,stop,-3.03,-25.0,1.84,
2026-03-19,ELITE,dip,11.8,0.056,28.28,821.0,2026-03-23,27.4316,stop,-3.03,-25.0,1.06,
2026-03-19,EMKEL,dip,321.8,0.029,20.74,821.0,2026-03-19,21.3622,hedef,2.97,24.0,6.75,
2026-03-19,ENJSA,kirilim,62.7,0.994,121.8,821.0,2026-03-23,118.146,stop,-3.03,-25.0,2.63,
2026-03-19,ERCB,dip,17.2,0.013,51.8,821.0,2026-03-23,50.246,stop,-3.03,-25.0,0.0,
2026-03-19,ESCAR,dip,11.0,0.2,30.44,821.0,2026-03-23,29.5268,stop,-3.03,-25.0,1.84,
2026-03-19,ESEN,dip,15.2,0.029,3.95,821.0,2026-03-23,4.0685,hedef,2.97,24.0,3.29,
2026-03-19,ETILR,dip,9.8,0.106,3.84,821.0,2026-03-23,3.7248,stop,-3.03,-25.0,0.52,
2026-03-19,FENER,dip,9.5,0.011,2.72,821.0,2026-03-19,2.8016,hedef,2.97,24.0,4.04,
2026-03-19,FORMT,dip,55.7,0.125,2.94,821.0,2026-03-19,3.0282,hedef,2.97,24.0,4.08,
2026-03-19,FZLGY,kirilim,235.3,1.035,17.8,821.0,2026-03-23,18.334,hedef,2.97,24.0,8.99,
2026-03-19,GIPTA,dip,19.4,0.189,69.2,821.0,2026-03-19,71.276,hedef,2.97,24.0,6.58,
2026-03-19,GOODY,dip,9.4,0.084,14.07,821.0,2026-03-26,14.4921,hedef,2.97,24.0,5.4,
2026-03-19,GRTHO,dip,66.4,0.067,238.9,821.0,2026-03-23,231.733,stop,-3.03,-25.0,1.17,
2026-03-19,GSRAY,dip,18.9,0.0,1.11,821.0,2026-03-23,1.0767,stop,-3.03,-25.0,0.9,
2026-03-19,GZNMI,dip,12.7,0.057,58.15,821.0,2026-03-19,59.8945,hedef,2.97,24.0,4.9,
2026-03-19,HATEK,dip,8.5,0.094,15.33,821.0,2026-03-23,15.7899,hedef,2.97,24.0,3.0,
2026-03-19,HATSN,dip,12.5,0.134,37.44,821.0,2026-03-27,38.5632,hedef,2.97,24.0,3.1,
2026-03-19,HEKTS,dip,9.5,0.076,2.96,821.0,2026-03-23,2.8712,stop,-3.03,-25.0,0.0,
2026-03-19,HTTBT,dip,17.2,0.084,37.14,821.0,2026-03-25,38.2542,hedef,2.97,24.0,3.07,
2026-03-19,HUNER,dip,23.9,0.078,3.1,821.0,2026-03-23,3.007,stop,-3.03,-25.0,0.65,
2026-03-19,IHYAY,dip,13.7,0.063,1.75,821.0,2026-03-23,1.6975,stop,-3.03,-25.0,1.14,
2026-03-19,INGRM,dip,8.6,0.176,383.0,821.0,2026-03-27,371.51,stop,-3.03,-25.0,2.09,
