tarih,hisse,grup,giris,cikis,sebep,getiri_%,poz_tl,tl_kar
2026-05-20,LKMNH,dip,15.2,15.656,hedef,2.97,188342.0,5594.0
2026-05-21,BAKAB,kirilim,52.2,50.634,stop,-3.03,48484.0,-1469.0
2026-05-21,BIGTK,dip,211.5,217.845,hedef,2.97,48484.0,1440.0
2026-05-21,DAPGM,dip,9.77,10.0631,hedef,2.97,48484.0,1440.0
2026-05-21,VRGYO,dip,2.21,2.1437,stop,-3.03,48484.0,-1469.0
2026-05-22,ALVES,dip,2.6,2.678,hedef,2.97,27697.0,823.0
2026-05-22,GUNDG,kirilim,1100.0,1133.0,hedef,2.97,27697.0,823.0
2026-05-22,ICBCT,kirilim,22.5,23.175,hedef,2.97,27697.0,823.0
2026-05-22,KOPOL,dip,5.03,5.1809,hedef,2.97,27697.0,823.0
2026-05-22,NTHOL,dip,35.12,36.1736,hedef,2.97,27697.0,823.0
2026-05-22,VERTU,dip,35.02,36.0706,hedef,2.97,27697.0,823.0
2026-05-22,ZRGYO,dip,16.78,17.2834,hedef,2.97,27697.0,823.0
2026-05-25,CEMTS,dip,10.35,10.6605,hedef,2.97,199636.0,5929.0
2026-05-26,ADESE,dip,1.01,1.04,gun_sonu,2.94,2602.0,77.0
2026-05-26,AFYON,dip,12.69,12.7,gun_sonu,0.05,2602.0,1.0
2026-05-26,ALCAR,dip,745.0,729.5,gun_sonu,-2.11,2602.0,-55.0
2026-05-26,ALVES,dip,2.67,2.63,gun_sonu,-1.53,2602.0,-40.0
2026-05-26,AYCES,dip,523.0,516.5,gun_sonu,-1.28,2602.0,-33.0
2026-05-26,BALSU,dip,13.41,13.35,gun_sonu,-0.48,2602.0,-12.0
2026-05-26,BANVT,dip,150.0,150.0,gun_sonu,-0.03,2602.0,-1.0
2026-05-26,BEGYO,dip,4.24,4.25,gun_sonu,0.2,2602.0,5.0
2026-05-26,BFREN,dip,138.9,139.6,gun_sonu,0.47,2602.0,12.0
2026-05-26,BIENY,dip,24.26,24.46,gun_sonu,0.79,2602.0,21.0
2026-05-26,BIGCH,dip,6.36,6.35,gun_sonu,-0.19,2602.0,-5.0
2026-05-26,BIGTK,dip,222.9,216.213,stop,-3.03,2602.0,-79.0
2026-05-26,BOBET,dip,18.73,18.71,gun_sonu,-0.14,2602.0,-4.0
2026-05-26,BUCIM,dip,6.1,6.01,gun_sonu,-1.51,2602.0,-39.0
2026-05-26,CEMAS,dip,4.88,4.81,gun_sonu,-1.47,2602.0,-38.0
2026-05-26,CMBTN,dip,1608.0,1602.0,gun_sonu,-0.41,2602.0,-11.0
2026-05-26,CONSE,dip,2.94,2.9,gun_sonu,-1.39,2602.0,-36.0
2026-05-26,DAPGM,dip,9.74,9.5,gun_sonu,-2.5,2602.0,-65.0
2026-05-26,DENGE,dip,2.32,2.31,gun_sonu,-0.46,2602.0,-12.0
2026-05-26,DERHL,dip,14.41,14.52,gun_sonu,0.73,2602.0,19.0
2026-05-26,DNISI,dip,19.36,19.33,gun_sonu,-0.19,2602.0,-5.0
2026-05-26,DOFER,dip,34.64,35.6792,hedef,2.97,2602.0,77.0
2026-05-26,EGEEN,dip,5702.5,5635.0,gun_sonu,-1.22,2602.0,-32.0
2026-05-26,EMKEL,dip,22.26,21.86,gun_sonu,-1.83,2602.0,-48.0
2026-05-26,ESEN,dip,3.88,3.9964,hedef,2.97,2602.0,77.0
2026-05-26,EYGYO,dip,2.61,2.6883,hedef,2.97,2602.0,77.0
2026-05-26,FORMT,dip,2.22,2.25,gun_sonu,1.32,2602.0,34.0
2026-05-26,GENTS,dip,7.33,7.28,gun_sonu,-0.72,2602.0,-19.0
2026-05-26,GLCVY,dip,59.3,58.55,gun_sonu,-1.3,2602.0,-34.0
2026-05-26,GZNMI,dip,68.2,66.154,stop,-3.03,2602.0,-79.0
2026-05-26,HATEK,dip,16.33,16.26,gun_sonu,-0.46,2602.0,-12.0
2026-05-26,IHLAS,dip,1.54920839,1.5492,gun_sonu,-0.03,2602.0,-1.0
2026-05-26,IHLGM,dip,2.03,2.01,gun_sonu,-1.02,2602.0,-27.0
2026-05-26,IHYAY,dip,1.72,1.71,gun_sonu,-0.61,2602.0,-16.0
2026-05-26,IMASM,dip,3.34,3.32,gun_sonu,-0.63,2602.0,-16.0
2026-05-26,JANTS,dip,17.53,17.35,gun_sonu,-1.06,2602.0,-28.0
2026-05-26,KLGYO,dip,4.85,4.83,gun_sonu,-0.45,2602.0,-12.0
2026-05-26,KLRHO,dip,98.0,95.06,stop,-3.03,2602.0,-79.0
2026-05-26,KOTON,dip,14.83,14.89,gun_sonu,0.37,2602.0,10.0
2026-05-26,KRGYO,dip,2.72,2.72,gun_sonu,-0.03,2602.0,-1.0
2026-05-26,KZBGY,dip,3.15,3.2445,hedef,2.97,2602.0,77.0
2026-05-26,LINK,dip,7.17,7.3851,hedef,2.97,2602.0,77.0
2026-05-26,LRSHO,dip,3.53,3.54,gun_sonu,0.25,2602.0,7.0
2026-05-26,MARMR,dip,2.65,2.6,gun_sonu,-1.92,2602.0,-50.0
2026-05-26,MNDRS,dip,11.5,11.46,gun_sonu,-0.38,2602.0,-10.0
2026-05-26,MNDTR,dip,5.78,5.77,gun_sonu,-0.21,2602.0,-5.0
2026-05-26,NATEN,dip,6.89,7.0967,hedef,2.97,2602.0,77.0
2026-05-26,NTHOL,dip,37.6,37.56,gun_sonu,-0.14,2602.0,-4.0
2026-05-26,NUHCM,dip,223.1,225.0,gun_sonu,0.82,2602.0,21.0
2026-05-26,OSMEN,dip,7.48,7.52,gun_sonu,0.5,2602.0,13.0
2026-05-26,OSTIM,dip,1.97777561,2.0,gun_sonu,1.09,2602.0,28.0
2026-05-26,OTTO,dip,233.5,230.0,gun_sonu,-1.53,2602.0,-40.0
2026-05-26,PAPIL,dip,15.3,15.29,gun_sonu,-0.1,2602.0,-3.0
2026-05-26,PKENT,dip,152.1,150.9,gun_sonu,-0.82,2602.0,-21.0
2026-05-26,POLTK,dip,5107.5,5065.0,gun_sonu,-0.87,2602.0,-23.0
2026-05-26,PRKME,dip,17.51,17.41,gun_sonu,-0.6,2602.0,-16.0
2026-05-26,QUAGR,dip,3.92,3.8024,stop,-3.03,2602.0,-79.0
2026-05-26,RAYSG,dip,185.3,187.3,gun_sonu,1.05,2602.0,27.0
2026-05-26,SMRVA,dip,16.44,16.3,gun_sonu,-0.88,2602.0,-23.0
2026-05-26,SNGYO,dip,3.59,3.59,gun_sonu,-0.03,2602.0,-1.0
2026-05-26,SUNTK,dip,32.28,33.2484,hedef,2.97,2602.0,77.0
2026-05-26,SUWEN,dip,7.58,7.64,gun_sonu,0.76,2602.0,20.0
2026-05-26,TBORG,dip,138.1,136.4,gun_sonu,-1.26,2602.0,-33.0
2026-05-26,TDGYO,dip,14.28,14.7084,hedef,2.97,2602.0,77.0
2026-05-26,TKNSA,dip,20.66,20.64,gun_sonu,-0.13,2602.0,-3.0
2026-05-26,TMSN,dip,98.8,98.75,gun_sonu,-0.08,2602.0,-2.0
2026-05-26,TSGYO,dip,6.44,6.41,gun_sonu,-0.5,2602.0,-13.0
2026-05-26,TTRAK,dip,451.5,449.25,gun_sonu,-0.53,2602.0,-14.0
2026-05-26,TUCLK,dip,4.48,4.43,gun_sonu,-1.15,2602.0,-30.0
2026-05-26,TUKAS,dip,2.44,2.41,gun_sonu,-1.26,2602.0,-33.0
2026-05-26,TUREX,dip,8.31,8.28,gun_sonu,-0.39,2602.0,-10.0
2026-05-26,UNLU,dip,13.15,13.17,gun_sonu,0.12,2602.0,3.0
2026-05-26,USAK,dip,1.59,1.59,gun_sonu,-0.03,2602.0,-1.0
2026-05-26,VESBE,dip,6.76,6.77,gun_sonu,0.11,2602.0,3.0
2026-05-26,VKING,dip,25.86,25.7,gun_sonu,-0.65,2602.0,-17.0
2026-05-26,VRGYO,dip,2.18,2.2,gun_sonu,0.88,2602.0,23.0
2026-05-26,VSNMD,dip,83.0,80.51,stop,-3.03,2602.0,-79.0
2026-05-26,YESIL,dip,1.51,1.5553,hedef,2.97,2602.0,77.0
2026-05-26,ZRGYO,dip,17.47,16.9459,stop,-3.03,2602.0,-79.0
2026-06-02,DERHL,dip,15.42,15.8826,hedef,2.97,205161.0,6093.0
2026-06-04,TUREX,dip,9.2,9.476,hedef,2.97,211254.0,6274.0
2026-06-05,CMBTN,dip,1595.0,1596.0,gun_sonu,0.03,72510.0,22.0
2026-06-05,EMKEL,dip,25.96,25.1812,stop,-3.03,72510.0,-2197.0
2026-06-05,KRTEK,dip,24.82,24.68,gun_sonu,-0.6,72510.0,-435.0
2026-06-08,AKFYE,kirilim,26.0,26.78,hedef,2.97,71639.0,2128.0
2026-06-08,DERHL,dip,14.2,13.774,stop,-3.03,71639.0,-2171.0
2026-06-08,POLTK,dip,5270.0,5111.9,stop,-3.03,71639.0,-2171.0
2026-06-09,DIRIT,dip,22.92,23.6076,hedef,2.97,70902.0,2106.0
2026-06-09,IHLAS,dip,1.46,1.4162,stop,-3.03,70902.0,-2148.0
2026-06-09,SEKUR,kirilim,8.96,9.2288,hedef,2.97,70902.0,2106.0
2026-06-10,DIRIT,dip,22.34,21.6698,stop,-3.03,214768.0,-6507.0
2026-06-11,KZBGY,dip,3.22,3.1234,stop,-3.03,104130.0,-3155.0
2026-06-11,TRILC,dip,1.35,1.35,gun_sonu,-0.03,104130.0,-31.0
2026-06-15,VBTYZ,kirilim,34.94,33.8918,stop,-3.03,102537.0,-3107.0
2026-06-15,VERUS,kirilim,622.0,640.66,hedef,2.97,102537.0,3045.0
2026-06-18,BANVT,dip,162.8,157.916,stop,-3.03,68338.0,-2071.0
2026-06-18,IHLAS,dip,1.22,1.2566,hedef,2.97,68338.0,2030.0
2026-06-18,YAYLA,dip,25.64,26.4092,hedef,2.97,68338.0,2030.0
2026-06-19,BIGCH,dip,6.79,6.9937,hedef,2.97,207001.0,6148.0
2026-06-22,BORLS,dip,6.65,6.8495,hedef,2.97,71050.0,2110.0
2026-06-22,ENSRI,dip,6.8,7.004,hedef,2.97,71050.0,2110.0
2026-06-22,IHLAS,dip,1.23,1.2669,hedef,2.97,71050.0,2110.0
2026-06-23,IHLAS,dip,1.37,1.4111,hedef,2.97,73160.0,2173.0
2026-06-23,IHLGM,dip,2.07,2.1321,hedef,2.97,73160.0,2173.0
2026-06-23,IHYAY,dip,1.86,1.9158,hedef,2.97,73160.0,2173.0
2026-06-24,BORLS,dip,7.8,8.034,hedef,2.97,112999.0,3356.0
2026-06-24,POLTK,dip,5097.5,5005.0,gun_sonu,-1.85,112999.0,-2090.0
2026-06-26,ATSYH,kirilim,108.0,111.24,hedef,2.97,227264.0,6750.0
2026-06-29,BMSCH,dip,14.98,14.7,gun_sonu,-1.9,39002.0,-741.0
2026-06-29,FORMT,dip,2.24,2.22,gun_sonu,-0.93,39002.0,-363.0
2026-06-29,KOCMT,kirilim,3.32,3.35,gun_sonu,0.87,39002.0,339.0
2026-06-29,KUTPO,dip,87.5,87.2,gun_sonu,-0.38,39002.0,-148.0
2026-06-29,VESBE,dip,6.99,7.1997,hedef,2.97,39002.0,1158.0
2026-06-29,VSNMD,dip,101.8,104.854,hedef,2.97,39002.0,1158.0
2026-06-30,FORMT,dip,2.19,2.19,gun_sonu,-0.03,58854.0,-18.0
2026-06-30,KOCMT,kirilim,3.44,3.5432,hedef,2.97,58854.0,1748.0
2026-06-30,PKENT,dip,146.3,146.0,gun_sonu,-0.24,58854.0,-141.0
2026-06-30,VESBE,dip,7.69,7.4593,stop,-3.03,58854.0,-1783.0
2026-07-01,AKCNS,kirilim,231.0,224.07,stop,-3.03,58806.0,-1782.0
2026-07-01,AKYHO,dip,2.46,2.47,gun_sonu,0.37,58806.0,218.0
2026-07-01,ALCAR,dip,774.0,797.22,hedef,2.97,58806.0,1747.0
2026-07-01,BIGTK,dip,274.5,282.735,hedef,2.97,58806.0,1747.0
2026-07-02,KRTEK,dip,23.44,22.96,gun_sonu,-2.08,237152.0,-4933.0
2026-07-03,AKYHO,dip,2.63,2.5511,stop,-3.03,116110.0,-3518.0
2026-07-03,ERCB,dip,51.95,50.3915,stop,-3.03,116110.0,-3518.0
2026-07-06,BLUME,dip,38.2,39.346,hedef,2.97,37531.0,1115.0
2026-07-06,EMKEL,dip,19.86,20.4558,hedef,2.97,37531.0,1115.0
2026-07-06,JANTS,dip,17.78,17.2466,stop,-3.03,37531.0,-1137.0
2026-07-06,MERKO,dip,1.73,1.7819,hedef,2.97,37531.0,1115.0
2026-07-06,SUNTK,dip,29.7,28.809,stop,-3.03,37531.0,-1137.0
2026-07-06,TKNSA,dip,19.46,19.41,gun_sonu,-0.29,37531.0,-109.0
2026-07-08,TERA,dip,138.0,142.14,hedef,2.97,226144.0,6716.0
2026-07-09,ASUZU,dip,53.9,53.35,gun_sonu,-1.05,77620.0,-815.0
2026-07-09,EYGYO,dip,2.38,2.37,gun_sonu,-0.45,77620.0,-349.0
2026-07-09,JANTS,dip,18.0,18.54,hedef,2.97,77620.0,2305.0
