tarih,hisse,grup,giris,cikis,sebep,getiri_%,poz_tl,tl_kar
2026-05-26,RAYSG,dip,185.3,187.3,gun_sonu,1.05,3678.0,39.0
2026-05-26,SMRVA,dip,16.44,16.3,gun_sonu,-0.88,3678.0,-32.0
2026-05-26,SNGYO,dip,3.59,3.59,gun_sonu,-0.03,3678.0,-1.0
2026-05-26,SUNTK,dip,32.28,33.2484,hedef,2.97,3678.0,109.0
2026-05-26,SUWEN,dip,7.58,7.64,gun_sonu,0.76,3678.0,28.0
2026-05-26,TARKM,kirilim,545.0,561.35,hedef,2.97,3678.0,109.0
2026-05-26,TBORG,dip,138.1,136.4,gun_sonu,-1.26,3678.0,-46.0
2026-05-26,TDGYO,dip,14.28,14.7084,hedef,2.97,3678.0,109.0
2026-05-26,TKNSA,dip,20.66,20.64,gun_sonu,-0.13,3678.0,-5.0
2026-05-26,TMSN,dip,98.8,98.75,gun_sonu,-0.08,3678.0,-3.0
2026-05-26,TSGYO,dip,6.44,6.41,gun_sonu,-0.5,3678.0,-18.0
2026-05-26,TTRAK,dip,451.5,449.25,gun_sonu,-0.53,3678.0,-19.0
2026-05-26,TUCLK,dip,4.48,4.43,gun_sonu,-1.15,3678.0,-42.0
2026-05-26,TUKAS,dip,2.44,2.41,gun_sonu,-1.26,3678.0,-46.0
2026-05-26,TUREX,dip,8.31,8.28,gun_sonu,-0.39,3678.0,-14.0
2026-05-26,UNLU,dip,13.15,13.17,gun_sonu,0.12,3678.0,4.0
2026-05-26,USAK,dip,1.59,1.59,gun_sonu,-0.03,3678.0,-1.0
2026-05-26,VESBE,dip,6.76,6.77,gun_sonu,0.11,3678.0,4.0
2026-05-26,VKING,dip,25.86,25.7,gun_sonu,-0.65,3678.0,-24.0
2026-05-26,VRGYO,dip,2.18,2.2,gun_sonu,0.88,3678.0,32.0
2026-05-26,VSNMD,dip,83.0,80.51,stop,-3.03,3678.0,-111.0
2026-05-26,YESIL,dip,1.51,1.5553,hedef,2.97,3678.0,109.0
2026-05-26,ZRGYO,dip,17.47,16.9459,stop,-3.03,3678.0,-111.0
2026-06-02,DERHL,dip,15.42,15.8826,hedef,2.97,161919.0,4809.0
2026-06-02,KRVGD,kirilim,3.4,3.502,hedef,2.97,161919.0,4809.0
2026-06-03,CGCAM,kirilim,46.42,47.8126,hedef,2.97,166728.0,4952.0
2026-06-03,KARTN,kirilim,130.3,134.209,hedef,2.97,166728.0,4952.0
2026-06-04,TUREX,dip,9.2,9.476,hedef,2.97,343359.0,10198.0
2026-06-05,CMBTN,dip,1595.0,1596.0,gun_sonu,0.03,117852.0,35.0
2026-06-05,EMKEL,dip,25.96,25.1812,stop,-3.03,117852.0,-3571.0
2026-06-05,KRTEK,dip,24.82,24.68,gun_sonu,-0.6,117852.0,-707.0
2026-06-08,AKFYE,kirilim,26.0,26.78,hedef,2.97,87329.0,2594.0
2026-06-08,DERHL,dip,14.2,13.774,stop,-3.03,87329.0,-2646.0
2026-06-08,POLTK,dip,5270.0,5111.9,stop,-3.03,87329.0,-2646.0
2026-06-08,SEKUR,kirilim,8.06,8.3018,hedef,2.97,87329.0,2594.0
2026-06-09,DIRIT,dip,22.92,23.6076,hedef,2.97,116403.0,3457.0
2026-06-09,IHLAS,dip,1.46,1.4162,stop,-3.03,116403.0,-3527.0
2026-06-09,SEKUR,kirilim,8.96,9.2288,hedef,2.97,116403.0,3457.0
2026-06-10,AYEN,kirilim,38.92,40.0876,hedef,2.97,176298.0,5236.0
2026-06-10,DIRIT,dip,22.34,21.6698,stop,-3.03,176298.0,-5342.0
2026-06-11,BARMA,kirilim,67.15,68.2,gun_sonu,1.53,117497.0,1798.0
2026-06-11,KZBGY,dip,3.22,3.1234,stop,-3.03,117497.0,-3560.0
2026-06-11,TRILC,dip,1.35,1.35,gun_sonu,-0.03,117497.0,-35.0
2026-06-15,MTRKS,kirilim,30.74,29.8178,stop,-3.03,116898.0,-3542.0
2026-06-15,VBTYZ,kirilim,34.94,33.8918,stop,-3.03,116898.0,-3542.0
2026-06-15,VERUS,kirilim,622.0,640.66,hedef,2.97,116898.0,3472.0
2026-06-16,DGGYO,kirilim,34.54,35.5762,hedef,2.97,173541.0,5154.0
2026-06-16,EUKYO,kirilim,9.8,10.094,hedef,2.97,173541.0,5154.0
2026-06-18,BANVT,dip,162.8,157.916,stop,-3.03,119130.0,-3610.0
2026-06-18,IHLAS,dip,1.22,1.2566,hedef,2.97,119130.0,3538.0
2026-06-18,YAYLA,dip,25.64,26.4092,hedef,2.97,119130.0,3538.0
2026-06-19,BIGCH,dip,6.79,6.9937,hedef,2.97,360856.0,10717.0
2026-06-22,BORLS,dip,6.65,6.8495,hedef,2.97,123858.0,3679.0
2026-06-22,ENSRI,dip,6.8,7.004,hedef,2.97,123858.0,3679.0
2026-06-22,IHLAS,dip,1.23,1.2669,hedef,2.97,123858.0,3679.0
2026-06-23,IHLAS,dip,1.37,1.4111,hedef,2.97,127536.0,3788.0
2026-06-23,IHLGM,dip,2.07,2.1321,hedef,2.97,127536.0,3788.0
2026-06-23,IHYAY,dip,1.86,1.9158,hedef,2.97,127536.0,3788.0
2026-06-24,BORLS,dip,7.8,8.034,hedef,2.97,196986.0,5850.0
2026-06-24,POLTK,dip,5097.5,5005.0,gun_sonu,-1.85,196986.0,-3644.0
2026-06-26,ATSYH,kirilim,108.0,111.24,hedef,2.97,396179.0,11767.0
2026-06-29,BMSCH,dip,14.98,14.7,gun_sonu,-1.9,58278.0,-1107.0
2026-06-29,FORMT,dip,2.24,2.22,gun_sonu,-0.93,58278.0,-542.0
2026-06-29,ISGYO,kirilim,27.4,26.578,stop,-3.03,58278.0,-1766.0
2026-06-29,KOCMT,kirilim,3.32,3.35,gun_sonu,0.87,58278.0,507.0
2026-06-29,KUTPO,dip,87.5,87.2,gun_sonu,-0.38,58278.0,-221.0
2026-06-29,VESBE,dip,6.99,7.1997,hedef,2.97,58278.0,1731.0
2026-06-29,VSNMD,dip,101.8,104.854,hedef,2.97,58278.0,1731.0
2026-06-30,FORMT,dip,2.19,2.19,gun_sonu,-0.03,81656.0,-24.0
2026-06-30,KOCMT,kirilim,3.44,3.5432,hedef,2.97,81656.0,2425.0
2026-06-30,KRONT,kirilim,24.0,24.72,hedef,2.97,81656.0,2425.0
2026-06-30,PKENT,dip,146.3,146.0,gun_sonu,-0.24,81656.0,-196.0
2026-06-30,VESBE,dip,7.69,7.4593,stop,-3.03,81656.0,-2474.0
2026-07-01,AKCNS,kirilim,231.0,224.07,stop,-3.03,82087.0,-2487.0
2026-07-01,AKSUE,kirilim,39.1,40.273,hedef,2.97,82087.0,2438.0
2026-07-01,AKYHO,dip,2.46,2.47,gun_sonu,0.37,82087.0,304.0
2026-07-01,ALCAR,dip,774.0,797.22,hedef,2.97,82087.0,2438.0
2026-07-01,BIGTK,dip,274.5,282.735,hedef,2.97,82087.0,2438.0
2026-07-02,KRTEK,dip,23.44,22.96,gun_sonu,-2.08,415564.0,-8644.0
2026-07-03,AKYHO,dip,2.63,2.5511,stop,-3.03,203460.0,-6165.0
2026-07-03,ERCB,dip,51.95,50.3915,stop,-3.03,203460.0,-6165.0
2026-07-06,BLUME,dip,38.2,39.346,hedef,2.97,56370.0,1674.0
2026-07-06,EMKEL,dip,19.86,20.4558,hedef,2.97,56370.0,1674.0
2026-07-06,JANTS,dip,17.78,17.2466,stop,-3.03,56370.0,-1708.0
2026-07-06,MERKO,dip,1.73,1.7819,hedef,2.97,56370.0,1674.0
2026-07-06,OZYSR,kirilim,13.2,13.596,hedef,2.97,56370.0,1674.0
2026-07-06,SUNTK,dip,29.7,28.809,stop,-3.03,56370.0,-1708.0
2026-07-06,TKNSA,dip,19.46,19.41,gun_sonu,-0.29,56370.0,-163.0
2026-07-07,DSTKF,kirilim,3577.5,3684.825,hedef,2.97,397708.0,11812.0
2026-07-08,TERA,dip,138.0,142.14,hedef,2.97,409520.0,12163.0
2026-07-09,ASUZU,dip,53.9,53.35,gun_sonu,-1.05,140561.0,-1476.0
2026-07-09,EYGYO,dip,2.38,2.37,gun_sonu,-0.45,140561.0,-633.0
2026-07-09,JANTS,dip,18.0,18.54,hedef,2.97,140561.0,4175.0
